gen,min,max,mean,median,std,num_invalid,time,best_individual
0,-57918.0,-13902.0,-22987.290000000037,-22409.0,3496.83,90903,20.442100048065186,"[8, 17, 8, 12, 5, 19, 18, 7, 2, 9, 13, 7, 6, 17, 5, 4, 14, 14, 4, 8, 10, 7, 3, 13, 14, 1, 1, 13, 17, 14, 7, 3, 15, 9, 5, 1, 19, 20, 11, 12, 10, 17, 20, 5, 4, 6, 15, 16, 19, 6, 18, 11, 18, 19]"
1,-61418.0,-11398.0,-19685.219999999972,-18907.0,3669.08,91202,21.51977515220642,"[7, 16, 14, 12, 11, 3, 7, 19, 10, 11, 19, 10, 19, 20, 13, 14, 18, 14, 13, 12, 2, 18, 10, 17, 7, 18, 14, 2, 5, 6, 12, 3, 18, 9, 6, 5, 10, 2, 3, 2, 10, 1, 12, 1, 6, 17, 7, 8, 10, 2, 11, 4, 12, 17]"
2,-58421.0,-8902.0,-17197.550000000047,-16403.0,3840.68,91068,21.424267530441284,"[15, 1, 3, 13, 11, 1, 19, 2, 9, 2, 16, 2, 3, 14, 18, 6, 1, 14, 2, 6, 14, 18, 13, 5, 17, 10, 6, 13, 14, 6, 19, 12, 18, 11, 18, 7, 11, 8, 5, 18, 2, 10, 20, 17, 5, 14, 5, 16, 18, 19, 17, 10, 7, 8]"
3,-53921.0,-7397.0,-15191.869999999995,-13914.0,4017.96,91255,21.321454286575317,"[15, 1, 3, 2, 16, 2, 13, 2, 13, 1, 8, 19, 3, 16, 10, 7, 18, 6, 20, 1, 5, 14, 1, 14, 7, 17, 6, 17, 14, 13, 12, 11, 7, 20, 12, 11, 11, 20, 2, 10, 12, 11, 8, 12, 17, 14, 5, 16, 19, 20, 4, 10, 7, 8]"
4,-55907.0,-6391.0,-13472.209999999963,-12402.0,4157.53,91076,21.242671966552734,"[14, 3, 10, 9, 8, 13, 1, 15, 13, 1, 7, 17, 18, 6, 2, 11, 12, 18, 2, 14, 18, 14, 13, 3, 14, 10, 5, 17, 14, 13, 12, 11, 5, 6, 6, 4, 7, 20, 17, 6, 9, 18, 20, 17, 5, 2, 18, 8, 2, 8, 19, 7, 6, 14]"
5,-66917.0,-5399.0,-12055.800000000047,-10901.0,4359.34,90822,21.045480012893677,"[15, 1, 3, 2, 16, 2, 13, 2, 13, 1, 8, 19, 3, 16, 10, 7, 18, 18, 14, 20, 18, 2, 14, 10, 1, 17, 5, 6, 5, 6, 12, 3, 18, 9, 6, 3, 6, 5, 14, 2, 1, 10, 18, 15, 16, 2, 2, 14, 19, 20, 4, 10, 7, 8]"
6,-54413.0,-4392.0,-10832.310000000056,-9404.0,4497.93,90987,20.56513261795044,"[15, 7, 13, 4, 11, 2, 14, 15, 1, 9, 9, 19, 3, 16, 10, 1, 10, 12, 14, 20, 18, 2, 14, 10, 1, 17, 5, 6, 4, 3, 13, 8, 7, 8, 18, 11, 2, 1, 14, 8, 18, 17, 2, 17, 6, 14, 2, 18, 9, 19, 7, 8, 14, 13]"
7,-64414.0,-2889.0,-9710.770000000019,-8398.0,4593.0,90978,20.44782304763794,"[15, 1, 3, 2, 16, 2, 13, 2, 13, 1, 7, 14, 8, 17, 13, 17, 18, 10, 6, 13, 10, 9, 2, 3, 11, 17, 9, 10, 2, 1, 6, 20, 2, 16, 11, 3, 6, 5, 14, 2, 1, 10, 7, 18, 17, 14, 5, 6, 19, 20, 4, 10, 7, 8]"
8,-52908.0,-2889.0,-8441.51000000001,-6898.0,4790.13,91178,20.33828330039978,"[15, 1, 3, 2, 16, 2, 13, 2, 13, 1, 7, 14, 8, 17, 13, 17, 18, 10, 6, 13, 10, 9, 2, 3, 11, 17, 9, 10, 2, 1, 6, 20, 2, 16, 11, 3, 6, 5, 14, 2, 1, 10, 7, 18, 17, 14, 5, 6, 19, 20, 4, 10, 7, 8]"
9,-56413.0,-2388.0,-7458.589999999967,-5893.0,4919.2,90776,19.751843452453613,"[15, 1, 3, 2, 16, 2, 13, 2, 13, 1, 7, 14, 8, 17, 13, 17, 18, 10, 6, 13, 10, 9, 2, 3, 11, 17, 9, 10, 2, 1, 6, 20, 7, 16, 11, 3, 6, 5, 14, 2, 1, 10, 7, 18, 17, 14, 5, 14, 19, 20, 4, 10, 7, 8]"
