gen,min,max,mean,median,std,num_invalid,time,best_individual
0,-77421.0,-14405.0,-33420.04000000004,-31927.0,7625.58,89480,11.373220443725586,"[15, 2, 6, 14, 4, 16, 14, 2, 15, 6, 8, 19, 12, 1, 20, 12, 17, 17, 14, 12, 4, 14, 5, 3, 18, 19, 2, 9, 11, 5, 4, 12, 2, 9, 18, 10, 13, 2, 5, 20, 1, 8, 6, 13, 3, 9, 13, 14, 5, 20, 9, 10, 2, 10]"
1,-78425.0,-14405.0,-32071.77000000002,-30916.0,6993.43,89760,10.897449731826782,"[15, 2, 6, 14, 4, 16, 14, 2, 15, 6, 8, 19, 12, 1, 20, 12, 17, 17, 14, 12, 4, 14, 5, 3, 18, 19, 2, 9, 11, 5, 4, 12, 2, 9, 18, 10, 13, 2, 5, 20, 1, 8, 6, 13, 3, 9, 13, 14, 5, 20, 9, 10, 2, 10]"
2,-77431.0,-14405.0,-31094.109999999986,-29918.0,6612.14,89628,11.314862728118896,"[15, 2, 6, 14, 4, 16, 14, 2, 15, 6, 8, 19, 12, 1, 20, 12, 17, 17, 14, 12, 4, 14, 5, 3, 18, 19, 2, 9, 11, 5, 4, 12, 2, 9, 18, 10, 13, 2, 5, 20, 1, 8, 6, 13, 3, 9, 13, 14, 5, 20, 9, 10, 2, 10]"
3,-75435.0,-14405.0,-30271.73999999999,-29409.0,6241.8,89525,11.628891468048096,"[15, 2, 6, 14, 4, 16, 14, 2, 15, 6, 8, 19, 12, 1, 20, 12, 17, 17, 14, 12, 4, 14, 5, 3, 18, 19, 2, 9, 11, 5, 4, 12, 2, 9, 18, 10, 13, 2, 5, 20, 1, 8, 6, 13, 3, 9, 13, 14, 5, 20, 9, 10, 2, 10]"
4,-70926.0,-14405.0,-29555.550000000047,-28418.0,5919.42,89567,11.582166910171509,"[15, 2, 6, 14, 4, 16, 14, 2, 15, 6, 8, 19, 12, 1, 20, 12, 17, 17, 14, 12, 4, 14, 5, 3, 18, 19, 2, 9, 11, 5, 4, 12, 2, 9, 18, 10, 13, 2, 5, 20, 1, 8, 6, 13, 3, 9, 13, 14, 5, 20, 9, 10, 2, 10]"
5,-65421.0,-14402.0,-28895.199999999953,-27915.0,5635.14,89736,11.619957447052002,"[3, 2, 4, 17, 19, 14, 1, 7, 5, 14, 7, 15, 6, 17, 5, 14, 7, 17, 4, 13, 10, 1, 8, 8, 1, 3, 1, 14, 18, 10, 20, 11, 1, 3, 15, 8, 2, 14, 5, 20, 12, 14, 8, 15, 8, 2, 13, 17, 17, 9, 11, 18, 9, 2]"
6,-63924.0,-12908.0,-28232.699999999953,-27413.0,5334.5,89308,11.575904369354248,"[13, 14, 9, 17, 9, 8, 15, 1, 9, 6, 1, 16, 17, 6, 20, 19, 11, 11, 4, 2, 18, 1, 15, 20, 10, 15, 6, 17, 2, 17, 13, 7, 5, 3, 12, 11, 6, 5, 2, 17, 18, 9, 10, 17, 14, 14, 1, 6, 8, 19, 8, 16, 16, 17]"
7,-60927.0,-12908.0,-27669.23999999999,-26913.0,5128.06,89521,11.425492286682129,"[13, 14, 9, 17, 9, 8, 15, 1, 9, 6, 1, 16, 17, 6, 20, 19, 11, 11, 4, 2, 18, 1, 15, 20, 10, 15, 6, 17, 2, 17, 13, 7, 5, 3, 12, 11, 6, 5, 2, 17, 18, 9, 10, 17, 14, 14, 1, 6, 8, 19, 8, 16, 16, 17]"
8,-60423.0,-12899.0,-27158.170000000042,-26414.0,4923.14,89561,11.907293796539307,"[13, 6, 15, 8, 4, 6, 19, 4, 11, 19, 15, 1, 12, 1, 9, 14, 3, 9, 18, 19, 6, 3, 10, 2, 14, 1, 10, 18, 12, 11, 9, 3, 17, 10, 8, 13, 9, 1, 1, 12, 8, 15, 12, 18, 17, 4, 1, 20, 9, 10, 11, 20, 7, 16]"
9,-62423.0,-12899.0,-26704.439999999944,-25917.0,4760.99,89390,11.629094123840332,"[13, 6, 15, 8, 4, 6, 19, 4, 11, 19, 15, 1, 12, 1, 9, 14, 3, 9, 18, 19, 6, 3, 10, 2, 14, 1, 10, 18, 12, 11, 9, 3, 17, 10, 8, 13, 9, 1, 1, 12, 8, 15, 12, 18, 17, 4, 1, 20, 9, 10, 11, 20, 7, 16]"
10,-66921.0,-12899.0,-26356.68000000005,-25908.0,4661.93,89679,11.598793029785156,"[13, 6, 15, 8, 4, 6, 19, 4, 11, 19, 15, 1, 12, 1, 9, 14, 3, 9, 18, 19, 6, 3, 10, 2, 14, 1, 10, 18, 12, 11, 9, 3, 17, 10, 8, 13, 9, 1, 1, 12, 8, 15, 12, 18, 17, 4, 1, 20, 9, 10, 11, 20, 7, 16]"
11,-66426.0,-12899.0,-26146.01000000001,-25416.0,4650.92,89410,11.581327676773071,"[13, 6, 15, 8, 4, 6, 19, 4, 11, 19, 15, 1, 12, 1, 9, 14, 3, 9, 18, 19, 6, 3, 10, 2, 14, 1, 10, 18, 12, 11, 9, 3, 17, 10, 8, 13, 9, 1, 1, 12, 8, 15, 12, 18, 17, 4, 1, 20, 9, 10, 11, 20, 7, 16]"
12,-65430.0,-12899.0,-25925.73999999999,-25411.0,4608.27,89746,11.663315534591675,"[13, 6, 15, 8, 4, 6, 19, 4, 11, 19, 15, 1, 12, 1, 9, 14, 3, 9, 18, 19, 6, 3, 10, 2, 14, 1, 10, 18, 12, 11, 9, 3, 17, 10, 8, 13, 9, 1, 1, 12, 8, 15, 12, 18, 17, 4, 1, 20, 9, 10, 11, 20, 7, 16]"
13,-58924.0,-12407.0,-25697.949999999953,-24919.0,4574.2,89468,11.54007863998413,"[15, 2, 6, 14, 4, 16, 14, 2, 15, 6, 8, 19, 12, 1, 9, 12, 17, 17, 14, 12, 4, 14, 5, 3, 18, 19, 2, 9, 15, 1, 4, 16, 17, 7, 13, 17, 18, 10, 14, 2, 1, 8, 6, 13, 3, 9, 13, 14, 5, 20, 9, 10, 2, 10]"
14,-57926.0,-11899.0,-25395.73999999999,-24911.0,4519.29,89303,11.557278156280518,"[20, 11, 17, 5, 20, 5, 7, 3, 2, 14, 19, 16, 12, 3, 10, 19, 12, 6, 17, 15, 18, 8, 13, 15, 3, 12, 6, 5, 2, 14, 10, 9, 17, 6, 2, 15, 1, 6, 17, 10, 16, 7, 11, 18, 19, 3, 11, 13, 16, 6, 17, 18, 9, 1]"
15,-56428.0,-11899.0,-25106.300000000047,-24418.0,4443.14,89602,11.863843202590942,"[20, 11, 17, 5, 20, 5, 7, 3, 2, 14, 19, 16, 12, 3, 10, 19, 12, 6, 17, 15, 18, 8, 13, 15, 3, 12, 6, 5, 2, 14, 10, 9, 17, 6, 2, 15, 1, 6, 17, 10, 16, 7, 11, 18, 19, 3, 11, 13, 16, 6, 17, 18, 9, 1]"
16,-55926.0,-11403.0,-24834.73999999999,-24411.0,4376.71,89456,11.420555830001831,"[7, 16, 16, 2, 10, 4, 14, 13, 15, 2, 11, 9, 18, 5, 1, 4, 16, 12, 2, 5, 14, 17, 2, 3, 9, 1, 5, 14, 13, 14, 13, 1, 3, 12, 3, 15, 5, 11, 17, 12, 1, 10, 10, 1, 2, 5, 18, 12, 20, 10, 20, 6, 18, 17]"
17,-56923.0,-10911.0,-24585.390000000014,-23919.0,4367.62,89359,11.536713361740112,"[19, 12, 20, 19, 10, 20, 8, 13, 18, 2, 20, 7, 9, 4, 2, 11, 19, 18, 14, 15, 6, 10, 1, 1, 4, 5, 10, 9, 14, 13, 11, 16, 16, 1, 1, 3, 1, 6, 14, 2, 1, 16, 18, 14, 6, 17, 8, 2, 10, 2, 2, 7, 3, 11]"
18,-56427.0,-10911.0,-24374.369999999995,-23912.0,4371.75,89513,11.665839910507202,"[19, 12, 20, 19, 10, 20, 8, 13, 18, 2, 20, 7, 9, 4, 2, 11, 19, 18, 14, 15, 6, 10, 1, 1, 4, 5, 10, 9, 14, 13, 11, 16, 16, 1, 1, 3, 1, 6, 14, 2, 1, 16, 18, 14, 6, 17, 8, 2, 10, 2, 2, 7, 3, 11]"
19,-53421.0,-9897.0,-24158.449999999953,-23905.0,4341.65,89835,11.557103872299194,"[14, 10, 12, 1, 20, 9, 16, 18, 6, 18, 13, 2, 7, 20, 9, 3, 15, 8, 15, 1, 2, 14, 13, 2, 15, 9, 2, 10, 18, 17, 2, 3, 8, 17, 14, 12, 13, 2, 7, 13, 17, 18, 1, 1, 5, 2, 1, 14, 16, 6, 19, 7, 4, 11]"
20,-63913.0,-9897.0,-23911.079999999958,-23414.0,4318.67,89444,11.685145854949951,"[14, 10, 12, 1, 20, 9, 16, 18, 6, 18, 13, 2, 7, 20, 9, 3, 15, 8, 15, 1, 2, 14, 13, 2, 15, 9, 2, 10, 18, 17, 2, 3, 8, 17, 14, 12, 13, 2, 7, 13, 17, 18, 1, 1, 5, 2, 1, 14, 16, 6, 19, 7, 4, 11]"
21,-62934.0,-9897.0,-23819.030000000028,-23411.0,4378.74,89518,11.744857788085938,"[14, 10, 12, 1, 20, 9, 16, 18, 6, 18, 13, 2, 7, 20, 9, 3, 15, 8, 15, 1, 2, 14, 13, 2, 15, 9, 2, 10, 18, 17, 2, 3, 8, 17, 14, 12, 13, 2, 7, 13, 17, 18, 1, 1, 5, 2, 1, 14, 16, 6, 19, 7, 4, 11]"
22,-59414.0,-9897.0,-23694.23999999999,-23406.0,4386.97,89634,11.538809299468994,"[14, 10, 12, 1, 20, 9, 16, 18, 6, 18, 13, 2, 7, 20, 9, 3, 15, 8, 15, 1, 2, 14, 13, 2, 15, 9, 2, 10, 18, 17, 2, 3, 8, 17, 14, 12, 13, 2, 7, 13, 17, 18, 1, 1, 5, 2, 1, 14, 16, 6, 19, 7, 4, 11]"
23,-53425.0,-9897.0,-23552.300000000047,-22916.0,4392.37,89706,11.786119222640991,"[14, 10, 12, 1, 20, 9, 16, 18, 6, 18, 13, 2, 7, 20, 9, 3, 15, 8, 15, 1, 2, 14, 13, 2, 15, 9, 2, 10, 18, 17, 2, 3, 8, 17, 14, 12, 13, 2, 7, 13, 17, 18, 1, 1, 5, 2, 1, 14, 16, 6, 19, 7, 4, 11]"
24,-54912.0,-9897.0,-23299.079999999958,-22910.0,4348.82,89516,11.591923952102661,"[14, 10, 12, 1, 20, 9, 16, 18, 6, 18, 13, 2, 7, 20, 9, 3, 15, 8, 15, 1, 2, 14, 13, 2, 15, 9, 2, 10, 18, 17, 2, 3, 8, 17, 14, 12, 13, 2, 7, 13, 17, 18, 1, 1, 5, 2, 1, 14, 16, 6, 19, 7, 4, 11]"
