gen,min,max,mean,median,std,num_invalid,time,best_individual
0,-83930.0,-15407.0,-33009.59999999998,-31911.0,7443.11,89705,11.51457166671753,"[5, 11, 1, 12, 20, 11, 19, 7, 18, 9, 15, 16, 20, 15, 15, 20, 6, 14, 2, 4, 1, 18, 9, 10, 9, 13, 13, 1, 7, 11, 12, 17, 11, 2, 14, 4, 13, 17, 2, 14, 10, 7, 8, 6, 7, 15, 5, 6, 15, 4, 13, 15, 9, 10]"
1,-75429.0,-15407.0,-31947.410000000033,-30912.0,7005.1,89565,11.259433031082153,"[5, 11, 1, 12, 20, 11, 19, 7, 18, 9, 15, 16, 20, 15, 15, 20, 6, 14, 2, 4, 1, 18, 9, 10, 9, 13, 13, 1, 7, 11, 12, 17, 11, 2, 14, 4, 13, 17, 2, 14, 10, 7, 8, 6, 7, 15, 5, 6, 15, 4, 13, 15, 9, 10]"
2,-69925.0,-15407.0,-30896.920000000042,-29911.0,6525.88,89630,11.365582704544067,"[5, 11, 1, 12, 20, 11, 19, 7, 18, 9, 15, 16, 20, 15, 15, 20, 6, 14, 2, 4, 1, 18, 9, 10, 9, 13, 13, 1, 7, 11, 12, 17, 11, 2, 14, 4, 13, 17, 2, 14, 10, 7, 8, 6, 7, 15, 5, 6, 15, 4, 13, 15, 9, 10]"
3,-68420.0,-14913.0,-29941.030000000028,-28914.0,6057.44,89416,11.572365522384644,"[1, 5, 11, 4, 11, 14, 18, 7, 2, 5, 10, 4, 2, 14, 14, 5, 19, 18, 13, 2, 9, 12, 11, 20, 5, 10, 6, 14, 18, 17, 7, 15, 3, 16, 3, 14, 15, 17, 5, 18, 12, 11, 15, 2, 3, 8, 3, 15, 14, 7, 18, 2, 20, 17]"
4,-73925.0,-14405.0,-29153.719999999972,-27923.0,5727.24,89564,11.56758999824524,"[19, 18, 4, 14, 9, 19, 16, 13, 2, 14, 10, 3, 9, 2, 3, 6, 7, 5, 13, 14, 18, 5, 6, 5, 10, 13, 10, 14, 16, 7, 17, 10, 8, 18, 11, 18, 12, 11, 19, 7, 18, 1, 16, 4, 5, 13, 10, 20, 8, 16, 12, 19, 13, 10]"
5,-67433.0,-14405.0,-28618.699999999953,-27905.0,5515.6,89504,11.621330261230469,"[19, 18, 4, 14, 9, 19, 16, 13, 2, 14, 10, 3, 9, 2, 3, 6, 7, 5, 13, 14, 18, 5, 6, 5, 10, 13, 10, 14, 16, 7, 17, 10, 8, 18, 11, 18, 12, 11, 19, 7, 18, 1, 16, 4, 5, 13, 10, 20, 8, 16, 12, 19, 13, 10]"
6,-64425.0,-13909.0,-28052.26000000001,-27407.0,5239.07,89514,11.548808097839355,"[11, 8, 6, 17, 1, 13, 5, 12, 10, 1, 19, 1, 4, 12, 4, 1, 16, 11, 7, 10, 2, 17, 9, 9, 20, 3, 18, 17, 5, 18, 5, 6, 9, 3, 12, 6, 13, 14, 14, 1, 7, 11, 18, 14, 18, 7, 13, 2, 19, 18, 19, 11, 18, 10]"
7,-63423.0,-12910.0,-27526.380000000005,-26910.0,5019.69,89703,11.436015367507935,"[18, 19, 10, 20, 1, 11, 8, 4, 18, 17, 2, 12, 4, 15, 14, 16, 3, 3, 9, 5, 1, 7, 20, 2, 16, 6, 16, 3, 17, 18, 2, 13, 8, 18, 7, 16, 7, 18, 10, 3, 18, 5, 17, 16, 3, 5, 7, 6, 15, 5, 15, 14, 2, 10]"
8,-58425.0,-12910.0,-27130.47999999998,-26414.0,4887.47,89511,11.67837119102478,"[18, 19, 10, 20, 1, 11, 8, 4, 18, 17, 2, 12, 4, 15, 14, 16, 3, 3, 9, 5, 1, 7, 20, 2, 16, 6, 16, 3, 17, 18, 2, 13, 8, 18, 7, 16, 7, 18, 10, 3, 18, 5, 17, 16, 3, 5, 7, 6, 15, 5, 15, 14, 2, 10]"
9,-62423.0,-12910.0,-26652.359999999986,-25916.0,4727.14,89565,11.500904083251953,"[18, 19, 10, 20, 1, 11, 8, 4, 18, 17, 2, 12, 4, 15, 14, 16, 3, 3, 9, 5, 1, 7, 20, 2, 16, 6, 16, 3, 17, 18, 2, 13, 8, 18, 7, 16, 7, 18, 10, 3, 18, 5, 17, 16, 3, 5, 7, 6, 15, 5, 15, 14, 2, 10]"
10,-59423.0,-12904.0,-26336.47999999998,-25906.0,4671.54,89515,11.630919933319092,"[19, 17, 3, 13, 13, 2, 10, 4, 11, 3, 5, 19, 19, 6, 14, 18, 8, 10, 8, 4, 2, 9, 18, 14, 20, 2, 13, 9, 18, 6, 17, 5, 2, 1, 1, 2, 14, 6, 13, 5, 9, 5, 15, 17, 9, 18, 19, 7, 3, 14, 9, 18, 10, 17]"
11,-57421.0,-12904.0,-26010.51000000001,-25414.0,4566.18,89329,11.606440305709839,"[19, 17, 3, 13, 13, 2, 10, 4, 11, 3, 5, 19, 19, 6, 14, 18, 8, 10, 8, 4, 2, 9, 18, 14, 20, 2, 13, 9, 18, 6, 17, 5, 2, 1, 1, 2, 14, 6, 13, 5, 9, 5, 15, 17, 9, 18, 19, 7, 3, 14, 9, 18, 10, 17]"
12,-58925.0,-12410.0,-25676.420000000042,-24921.0,4488.04,89786,11.507681608200073,"[5, 12, 4, 3, 3, 10, 16, 7, 18, 9, 15, 5, 12, 4, 17, 1, 3, 9, 12, 14, 2, 18, 9, 4, 14, 3, 17, 13, 4, 14, 6, 19, 2, 9, 12, 19, 13, 14, 17, 7, 18, 5, 14, 1, 9, 2, 11, 18, 11, 4, 7, 15, 14, 15]"
13,-56926.0,-11905.0,-25417.130000000005,-24912.0,4442.65,89747,11.678653717041016,"[12, 20, 18, 12, 4, 2, 10, 4, 6, 17, 3, 11, 5, 13, 13, 18, 10, 9, 19, 2, 9, 12, 11, 20, 5, 10, 6, 14, 18, 17, 7, 15, 3, 16, 3, 14, 15, 17, 5, 18, 18, 1, 10, 4, 13, 14, 10, 9, 16, 15, 9, 2, 18, 20]"
14,-57415.0,-10903.0,-25132.52000000002,-24420.0,4410.82,89637,11.779322624206543,"[4, 3, 3, 15, 13, 3, 15, 2, 5, 17, 8, 16, 9, 3, 3, 2, 12, 16, 19, 15, 9, 12, 11, 20, 5, 10, 6, 14, 18, 17, 7, 13, 18, 6, 9, 18, 18, 6, 9, 18, 11, 1, 10, 3, 2, 6, 16, 4, 8, 20, 4, 19, 16, 2]"
15,-57926.0,-10903.0,-24890.469999999972,-24413.0,4383.07,89641,11.56663990020752,"[4, 3, 3, 15, 13, 3, 15, 2, 5, 17, 8, 16, 9, 3, 3, 2, 12, 16, 19, 15, 9, 12, 11, 20, 5, 10, 6, 14, 18, 17, 7, 13, 18, 6, 9, 18, 18, 6, 9, 18, 11, 1, 10, 3, 2, 6, 16, 4, 8, 20, 4, 19, 16, 2]"
16,-56430.0,-10901.0,-24666.910000000033,-24402.0,4371.19,89463,11.570012092590332,"[4, 3, 3, 15, 13, 3, 15, 2, 5, 17, 8, 16, 12, 8, 13, 2, 12, 16, 19, 15, 9, 12, 11, 20, 5, 10, 6, 14, 18, 17, 7, 13, 18, 6, 9, 18, 18, 6, 9, 18, 11, 1, 10, 3, 2, 6, 16, 4, 8, 20, 4, 19, 16, 2]"
17,-59409.0,-10403.0,-24438.93000000005,-23914.0,4330.57,89499,11.529458284378052,"[4, 3, 3, 16, 10, 1, 3, 2, 5, 17, 8, 16, 9, 3, 3, 2, 12, 16, 19, 15, 9, 12, 11, 20, 5, 10, 6, 14, 18, 17, 7, 13, 18, 6, 9, 18, 18, 6, 9, 18, 11, 1, 10, 3, 2, 6, 16, 4, 8, 20, 4, 19, 16, 2]"
18,-58916.0,-10403.0,-24261.869999999995,-23910.0,4336.56,89378,11.15389633178711,"[4, 3, 3, 16, 10, 1, 3, 2, 5, 17, 8, 16, 9, 3, 3, 2, 12, 16, 19, 15, 9, 12, 11, 20, 5, 10, 6, 14, 18, 17, 7, 13, 18, 6, 9, 18, 18, 6, 9, 18, 11, 1, 10, 3, 2, 6, 16, 4, 8, 20, 4, 19, 16, 2]"
19,-58915.0,-10403.0,-24107.73999999999,-23420.0,4356.91,89548,11.58568024635315,"[4, 3, 3, 16, 10, 1, 3, 2, 5, 17, 8, 16, 9, 3, 3, 2, 12, 16, 19, 15, 9, 12, 11, 20, 5, 10, 6, 14, 18, 17, 7, 13, 18, 6, 9, 18, 18, 6, 9, 18, 11, 1, 10, 3, 2, 6, 16, 4, 8, 20, 4, 19, 16, 2]"
20,-59414.0,-10403.0,-23927.219999999972,-23414.0,4374.09,89542,11.790364503860474,"[4, 3, 3, 16, 10, 1, 3, 2, 5, 17, 8, 16, 9, 3, 3, 2, 12, 16, 19, 15, 9, 12, 11, 20, 5, 10, 6, 14, 18, 17, 7, 13, 18, 6, 9, 18, 18, 6, 9, 18, 11, 1, 10, 3, 2, 6, 16, 4, 8, 20, 4, 19, 16, 2]"
21,-54431.0,-10403.0,-23786.06999999995,-23410.0,4396.7,89753,11.484673023223877,"[4, 3, 3, 16, 10, 1, 3, 2, 5, 17, 8, 16, 9, 3, 3, 2, 12, 16, 19, 15, 9, 12, 11, 20, 5, 10, 6, 14, 18, 17, 7, 13, 18, 6, 9, 18, 18, 6, 9, 18, 11, 1, 10, 3, 2, 6, 16, 4, 8, 20, 4, 19, 16, 2]"
22,-57913.0,-9901.0,-23545.0,-22917.0,4351.47,89659,11.637369632720947,"[4, 3, 3, 16, 10, 1, 3, 2, 5, 17, 8, 16, 9, 3, 3, 11, 12, 9, 19, 15, 9, 12, 11, 20, 5, 10, 6, 14, 18, 17, 7, 13, 18, 6, 9, 18, 3, 16, 9, 18, 11, 1, 10, 3, 2, 6, 16, 4, 8, 20, 4, 19, 16, 2]"
23,-53914.0,-9901.0,-23381.109999999986,-22913.0,4341.4,89625,11.639911651611328,"[4, 3, 3, 16, 10, 1, 3, 2, 5, 17, 8, 16, 9, 3, 3, 11, 12, 9, 19, 15, 9, 12, 11, 20, 5, 10, 6, 14, 18, 17, 7, 13, 18, 6, 9, 18, 3, 16, 9, 18, 11, 1, 10, 3, 2, 6, 16, 4, 8, 20, 4, 19, 16, 2]"
24,-54913.0,-8900.0,-23174.359999999986,-22907.0,4339.18,89773,11.4749116897583,"[19, 18, 4, 14, 9, 20, 6, 13, 2, 1, 2, 15, 3, 15, 19, 4, 3, 5, 17, 5, 14, 17, 5, 20, 5, 10, 6, 14, 18, 17, 7, 15, 7, 8, 2, 13, 11, 18, 19, 20, 18, 10, 2, 6, 5, 9, 9, 10, 5, 14, 1, 12, 1, 10]"
25,-62418.0,-8900.0,-22993.75,-22415.0,4341.12,89321,11.58093810081482,"[19, 18, 4, 14, 9, 20, 6, 13, 2, 1, 2, 15, 3, 15, 19, 4, 3, 5, 17, 5, 14, 17, 5, 20, 5, 10, 6, 14, 18, 17, 7, 15, 7, 8, 2, 13, 11, 18, 19, 20, 18, 10, 2, 6, 5, 9, 9, 10, 5, 14, 1, 12, 1, 10]"
26,-54915.0,-8900.0,-22904.910000000033,-22412.0,4397.67,89759,11.749433994293213,"[19, 18, 4, 14, 9, 20, 6, 13, 2, 1, 2, 15, 3, 15, 19, 4, 3, 5, 17, 5, 14, 17, 5, 20, 5, 10, 6, 14, 18, 17, 7, 15, 7, 8, 2, 13, 11, 18, 19, 20, 18, 10, 2, 6, 5, 9, 9, 10, 5, 14, 1, 12, 1, 10]"
27,-55908.0,-8900.0,-22704.68000000005,-22407.0,4366.36,89564,11.459344148635864,"[19, 18, 4, 14, 9, 20, 6, 13, 2, 1, 2, 15, 3, 15, 19, 4, 3, 5, 17, 5, 14, 17, 5, 20, 5, 10, 6, 14, 18, 17, 7, 15, 7, 8, 2, 13, 11, 18, 19, 20, 18, 10, 2, 6, 5, 9, 9, 10, 5, 14, 1, 12, 1, 10]"
28,-54417.0,-8895.0,-22531.689999999944,-21916.5,4349.36,89816,11.781219005584717,"[4, 12, 2, 19, 3, 10, 19, 4, 10, 1, 2, 14, 3, 16, 6, 5, 15, 18, 20, 14, 17, 17, 5, 5, 19, 14, 14, 2, 17, 18, 12, 4, 1, 2, 3, 4, 18, 9, 15, 7, 18, 5, 16, 11, 13, 14, 15, 19, 8, 7, 20, 11, 9, 2]"
29,-51918.0,-8895.0,-22351.790000000037,-21911.0,4348.26,89508,11.566526412963867,"[4, 12, 2, 19, 3, 10, 19, 4, 10, 1, 2, 14, 3, 16, 6, 5, 15, 18, 20, 14, 17, 17, 5, 5, 19, 14, 14, 2, 17, 18, 12, 4, 1, 2, 3, 4, 18, 9, 15, 7, 18, 5, 16, 11, 13, 14, 15, 19, 8, 7, 20, 11, 9, 2]"
30,-52425.0,-8895.0,-22153.170000000042,-21906.0,4315.86,89582,11.520897626876831,"[4, 12, 2, 19, 3, 10, 19, 4, 10, 1, 2, 14, 3, 16, 6, 5, 15, 18, 20, 14, 17, 17, 5, 5, 19, 14, 14, 2, 17, 18, 12, 4, 1, 2, 3, 4, 18, 9, 15, 7, 18, 5, 16, 11, 13, 14, 15, 19, 8, 7, 20, 11, 9, 2]"
31,-59920.0,-8895.0,-21999.709999999963,-21415.0,4329.34,89632,11.52871036529541,"[4, 12, 2, 19, 3, 10, 19, 4, 10, 1, 2, 14, 3, 16, 6, 5, 15, 18, 20, 14, 17, 17, 5, 5, 19, 14, 14, 2, 17, 18, 12, 4, 1, 2, 3, 4, 18, 9, 15, 7, 18, 5, 16, 11, 13, 14, 15, 19, 8, 7, 20, 11, 9, 2]"
32,-51914.0,-8404.0,-21939.75,-21413.0,4374.67,89756,11.634356498718262,"[6, 16, 2, 1, 15, 5, 15, 14, 13, 2, 4, 19, 4, 14, 14, 5, 19, 18, 13, 2, 9, 12, 1, 10, 3, 14, 1, 2, 17, 18, 7, 11, 17, 8, 4, 6, 9, 17, 5, 18, 1, 2, 10, 12, 14, 10, 6, 13, 19, 18, 12, 11, 17, 7]"
33,-53925.0,-8404.0,-21768.27000000002,-21409.0,4373.79,89603,11.698432683944702,"[6, 16, 2, 1, 15, 5, 15, 14, 13, 2, 4, 19, 4, 14, 14, 5, 19, 18, 13, 2, 9, 12, 1, 10, 3, 14, 1, 2, 17, 18, 7, 11, 17, 8, 4, 6, 9, 17, 5, 18, 1, 2, 10, 12, 14, 10, 6, 13, 19, 18, 12, 11, 17, 7]"
34,-51921.0,-8400.0,-21630.719999999972,-20921.0,4368.46,89644,11.590049028396606,"[13, 3, 18, 19, 2, 14, 7, 14, 17, 18, 9, 5, 9, 17, 6, 5, 8, 4, 11, 19, 9, 1, 13, 8, 20, 14, 18, 9, 3, 4, 15, 7, 16, 6, 2, 6, 2, 17, 9, 18, 10, 17, 15, 6, 7, 14, 13, 5, 20, 10, 18, 19, 11, 2]"
35,-50914.0,-8400.0,-21463.670000000042,-20913.0,4360.65,89701,11.671781778335571,"[13, 3, 18, 19, 2, 14, 7, 14, 17, 18, 9, 5, 9, 17, 6, 5, 8, 4, 11, 19, 9, 1, 13, 8, 20, 14, 18, 9, 3, 4, 15, 7, 16, 6, 2, 6, 2, 17, 9, 18, 10, 17, 15, 6, 7, 14, 13, 5, 20, 10, 18, 19, 11, 2]"
36,-58426.0,-7901.0,-21335.52000000002,-20910.0,4373.5,89840,11.489853620529175,"[19, 16, 9, 5, 1, 10, 8, 7, 5, 18, 2, 14, 3, 16, 1, 5, 16, 6, 3, 19, 14, 10, 11, 20, 5, 10, 2, 3, 13, 14, 7, 15, 3, 16, 10, 3, 9, 17, 2, 1, 15, 5, 11, 18, 17, 2, 12, 20, 4, 11, 2, 6, 16, 1]"
37,-52915.0,-7406.0,-21276.439999999944,-20908.0,4419.56,89418,11.471506834030151,"[19, 17, 17, 12, 20, 11, 19, 7, 18, 9, 15, 2, 2, 10, 1, 17, 10, 6, 13, 3, 10, 15, 14, 5, 19, 14, 14, 2, 17, 18, 12, 4, 16, 1, 7, 13, 2, 5, 13, 1, 18, 10, 10, 6, 7, 18, 19, 5, 15, 14, 9, 18, 10, 17]"
38,-54410.0,-7406.0,-21140.77000000002,-20420.0,4410.75,89640,11.731439352035522,"[19, 17, 17, 12, 20, 11, 19, 7, 18, 9, 15, 2, 2, 10, 1, 17, 10, 6, 13, 3, 10, 15, 14, 5, 19, 14, 14, 2, 17, 18, 12, 4, 16, 1, 7, 13, 2, 5, 13, 1, 18, 10, 10, 6, 7, 18, 19, 5, 15, 14, 9, 18, 10, 17]"
39,-55919.0,-7406.0,-21022.0,-20413.0,4434.16,89432,11.521938800811768,"[19, 17, 17, 12, 20, 11, 19, 7, 18, 9, 15, 2, 2, 10, 1, 17, 10, 6, 13, 3, 10, 15, 14, 5, 19, 14, 14, 2, 17, 18, 12, 4, 16, 1, 7, 13, 2, 5, 13, 1, 18, 10, 10, 6, 7, 18, 19, 5, 15, 14, 9, 18, 10, 17]"
40,-56923.0,-7406.0,-20954.959999999963,-20412.0,4462.94,89471,11.607032775878906,"[19, 17, 17, 12, 20, 11, 19, 7, 18, 9, 15, 2, 2, 10, 1, 17, 10, 6, 13, 3, 10, 15, 14, 5, 19, 14, 14, 2, 17, 18, 12, 4, 16, 1, 7, 13, 2, 5, 13, 1, 18, 10, 10, 6, 7, 18, 19, 5, 15, 14, 9, 18, 10, 17]"
41,-51417.0,-7406.0,-20874.619999999995,-20409.0,4468.4,89567,11.67251992225647,"[19, 17, 17, 12, 20, 11, 19, 7, 18, 9, 15, 2, 2, 10, 1, 17, 10, 6, 13, 3, 10, 15, 14, 5, 19, 14, 14, 2, 17, 18, 12, 4, 16, 1, 7, 13, 2, 5, 13, 1, 18, 10, 10, 6, 7, 18, 19, 5, 15, 14, 9, 18, 10, 17]"
42,-58921.0,-7399.0,-20694.079999999958,-20403.0,4436.2,89326,11.441958904266357,"[18, 17, 9, 1, 11, 2, 2, 10, 18, 17, 15, 3, 16, 8, 13, 2, 12, 16, 19, 1, 6, 10, 9, 2, 1, 9, 18, 17, 5, 14, 4, 3, 5, 6, 3, 14, 10, 17, 2, 14, 9, 1, 11, 13, 5, 6, 15, 6, 18, 10, 20, 19, 4, 3]"
43,-58417.0,-7397.0,-20639.699999999953,-19916.0,4486.37,89567,11.64430856704712,"[18, 19, 16, 5, 13, 3, 15, 1, 13, 14, 8, 15, 3, 15, 5, 4, 15, 14, 20, 2, 14, 18, 10, 20, 5, 10, 6, 14, 18, 17, 3, 2, 17, 7, 11, 12, 5, 6, 9, 17, 12, 11, 15, 14, 13, 2, 1, 2, 8, 10, 18, 19, 5, 17]"
44,-56919.0,-6896.0,-20593.219999999972,-19914.0,4522.23,89324,11.696053743362427,"[5, 15, 20, 10, 5, 16, 8, 15, 17, 18, 10, 4, 8, 19, 1, 14, 7, 18, 2, 19, 14, 10, 9, 2, 16, 2, 14, 13, 1, 13, 12, 11, 17, 9, 11, 12, 5, 6, 14, 1, 10, 17, 20, 5, 13, 2, 19, 6, 17, 18, 19, 9, 9, 10]"
45,-52919.0,-6894.0,-20502.52000000002,-19912.0,4521.57,89579,11.477362155914307,"[18, 17, 9, 1, 11, 2, 2, 10, 18, 17, 15, 3, 16, 8, 13, 2, 12, 16, 19, 1, 6, 10, 9, 2, 1, 9, 18, 17, 5, 14, 4, 3, 5, 6, 3, 14, 10, 17, 2, 14, 9, 1, 11, 13, 5, 6, 15, 19, 7, 15, 20, 19, 4, 3]"
46,-58923.0,-6894.0,-20360.22999999998,-19908.0,4504.02,89323,11.522766590118408,"[18, 17, 9, 1, 11, 2, 2, 10, 18, 17, 15, 3, 16, 8, 13, 2, 12, 16, 19, 1, 6, 10, 9, 2, 1, 9, 18, 17, 5, 14, 4, 3, 5, 6, 3, 14, 10, 17, 2, 14, 9, 1, 11, 13, 5, 6, 15, 19, 7, 15, 20, 19, 4, 3]"
47,-57915.0,-6894.0,-20337.02000000002,-19907.0,4570.43,89520,11.518492460250854,"[18, 17, 9, 1, 11, 2, 2, 10, 18, 17, 15, 3, 16, 8, 13, 2, 12, 16, 19, 1, 6, 10, 9, 2, 1, 9, 18, 17, 5, 14, 4, 3, 5, 6, 3, 14, 10, 17, 2, 14, 9, 1, 11, 13, 5, 6, 15, 19, 7, 15, 20, 19, 4, 3]"
48,-50916.0,-6398.0,-20277.439999999944,-19903.0,4620.11,89463,11.403873920440674,"[19, 18, 14, 6, 20, 11, 13, 7, 5, 17, 16, 1, 11, 17, 5, 5, 19, 6, 5, 6, 6, 18, 10, 20, 5, 10, 6, 14, 18, 17, 12, 4, 16, 1, 7, 13, 2, 5, 13, 1, 17, 18, 18, 11, 3, 1, 2, 13, 11, 2, 15, 14, 9, 10]"
49,-51417.0,-6398.0,-20071.349999999977,-19413.0,4557.96,89500,11.570862531661987,"[19, 18, 14, 6, 20, 11, 13, 7, 5, 17, 16, 1, 11, 17, 5, 5, 19, 6, 5, 6, 6, 18, 10, 20, 5, 10, 6, 14, 18, 17, 12, 4, 16, 1, 7, 13, 2, 5, 13, 1, 17, 18, 18, 11, 3, 1, 2, 13, 11, 2, 15, 14, 9, 10]"
50,-47924.0,-6398.0,-19921.459999999963,-19409.0,4527.41,89429,11.725239276885986,"[19, 18, 14, 6, 20, 11, 13, 7, 5, 17, 16, 1, 11, 17, 5, 5, 19, 6, 5, 6, 6, 18, 10, 20, 5, 10, 6, 14, 18, 17, 12, 4, 16, 1, 7, 13, 2, 5, 13, 1, 17, 18, 18, 11, 3, 1, 2, 13, 11, 2, 15, 14, 9, 10]"
51,-54418.0,-5902.0,-19694.48999999999,-19403.0,4442.83,89567,11.426753044128418,"[10, 2, 20, 12, 1, 11, 15, 7, 5, 18, 2, 14, 3, 16, 1, 5, 16, 6, 3, 19, 14, 10, 11, 20, 5, 10, 2, 3, 13, 14, 7, 15, 3, 16, 10, 3, 9, 17, 2, 1, 15, 5, 11, 18, 17, 2, 12, 20, 4, 11, 2, 6, 6, 17]"
52,-51411.0,-5902.0,-19643.52000000002,-18916.0,4488.14,89347,11.568688869476318,"[10, 2, 20, 12, 1, 11, 15, 7, 5, 18, 2, 14, 3, 16, 1, 5, 16, 6, 3, 19, 14, 10, 11, 20, 5, 10, 2, 3, 13, 14, 7, 15, 3, 16, 10, 3, 9, 17, 2, 1, 15, 5, 11, 18, 17, 2, 12, 20, 4, 11, 2, 6, 6, 17]"
53,-52921.0,-5902.0,-19532.52000000002,-18912.0,4518.14,89382,11.563489437103271,"[10, 2, 20, 12, 1, 11, 15, 7, 5, 18, 2, 14, 3, 16, 1, 5, 16, 6, 3, 19, 14, 10, 11, 20, 5, 10, 2, 3, 13, 14, 7, 15, 3, 16, 10, 3, 9, 17, 2, 1, 15, 5, 11, 18, 17, 2, 12, 20, 4, 11, 2, 6, 6, 17]"
54,-57915.0,-5902.0,-19438.420000000042,-18910.0,4529.05,89701,11.41235089302063,"[10, 2, 20, 12, 1, 11, 15, 7, 5, 18, 2, 14, 3, 16, 1, 5, 16, 6, 3, 19, 14, 10, 11, 20, 5, 10, 2, 3, 13, 14, 7, 15, 3, 16, 10, 3, 9, 17, 2, 1, 15, 5, 11, 18, 17, 2, 12, 20, 4, 11, 2, 6, 6, 17]"
55,-58913.0,-5902.0,-19434.609999999986,-18909.0,4566.6,89602,11.592404842376709,"[10, 2, 20, 12, 1, 11, 15, 7, 5, 18, 2, 14, 3, 16, 1, 5, 16, 6, 3, 19, 14, 10, 11, 20, 5, 10, 2, 3, 13, 14, 7, 15, 3, 16, 10, 3, 9, 17, 2, 1, 15, 5, 11, 18, 17, 2, 12, 20, 4, 11, 2, 6, 6, 17]"
56,-51917.0,-5902.0,-19424.349999999977,-18908.0,4596.01,89649,11.535863876342773,"[10, 2, 20, 12, 1, 11, 15, 7, 5, 18, 2, 14, 3, 16, 1, 5, 16, 6, 3, 19, 14, 10, 11, 20, 5, 10, 2, 3, 13, 14, 7, 15, 3, 16, 10, 3, 9, 17, 2, 1, 15, 5, 11, 18, 17, 2, 12, 20, 4, 11, 2, 6, 6, 17]"
57,-55408.0,-5399.0,-19288.949999999953,-18903.0,4595.16,89450,11.619914293289185,"[18, 19, 10, 20, 11, 10, 8, 7, 5, 18, 2, 14, 3, 16, 1, 5, 16, 6, 3, 19, 14, 10, 11, 20, 5, 10, 14, 13, 1, 14, 7, 15, 3, 16, 10, 3, 9, 17, 2, 1, 15, 5, 11, 18, 17, 2, 5, 6, 15, 4, 13, 14, 2, 10]"
58,-54915.0,-5399.0,-19235.26000000001,-18417.0,4618.96,89599,11.565372228622437,"[18, 19, 10, 20, 11, 10, 8, 7, 5, 18, 2, 14, 3, 16, 1, 5, 16, 6, 3, 19, 14, 10, 11, 20, 5, 10, 14, 13, 1, 14, 7, 15, 3, 16, 10, 3, 9, 17, 2, 1, 15, 5, 11, 18, 17, 2, 5, 6, 15, 4, 13, 14, 2, 10]"
59,-58922.0,-5399.0,-19156.52000000002,-18414.0,4600.69,89531,11.465456485748291,"[18, 19, 10, 20, 11, 10, 8, 7, 5, 18, 2, 14, 3, 16, 1, 5, 16, 6, 3, 19, 14, 10, 11, 20, 5, 10, 14, 13, 1, 14, 7, 15, 3, 16, 10, 3, 9, 17, 2, 1, 15, 5, 11, 18, 17, 2, 5, 6, 15, 4, 13, 14, 2, 10]"
60,-61929.0,-5399.0,-19145.410000000033,-18412.0,4658.58,89579,11.50513243675232,"[18, 19, 10, 20, 11, 10, 8, 7, 5, 18, 2, 14, 3, 16, 1, 5, 16, 6, 3, 19, 14, 10, 11, 20, 5, 10, 14, 13, 1, 14, 7, 15, 3, 16, 10, 3, 9, 17, 2, 1, 15, 5, 11, 18, 17, 2, 5, 6, 15, 4, 13, 14, 2, 10]"
