gen,min,max,mean,median,std,num_invalid,time,best_individual
0,-55417.0,-13907.0,-22578.609999999986,-21918.0,2956.7,83239,19.964840412139893,"[15, 2, 6, 14, 4, 16, 14, 2, 15, 6, 8, 19, 12, 1, 18, 5, 17, 17, 14, 12, 4, 14, 5, 3, 18, 19, 2, 9, 11, 5, 4, 12, 2, 9, 18, 10, 13, 2, 5, 20, 1, 8, 6, 13, 3, 9, 13, 14, 5, 20, 9, 10, 2, 10]"
1,-56916.0,-11400.0,-19048.47999999998,-18408.0,3060.44,82999,20.648167848587036,"[18, 15, 17, 9, 10, 17, 14, 1, 14, 9, 18, 9, 15, 17, 12, 15, 7, 12, 19, 20, 6, 13, 5, 3, 11, 10, 3, 2, 8, 14, 6, 7, 15, 5, 6, 7, 5, 6, 19, 11, 17, 12, 18, 4, 16, 19, 18, 19, 17, 4, 2, 3, 10, 1]"
2,-53432.0,-8405.0,-16349.380000000005,-15409.0,3078.36,83238,20.09353804588318,"[7, 6, 14, 9, 11, 4, 10, 2, 18, 17, 3, 13, 11, 4, 2, 11, 19, 18, 14, 15, 6, 10, 1, 1, 4, 5, 10, 9, 14, 13, 6, 8, 8, 17, 3, 15, 10, 17, 2, 1, 18, 5, 20, 9, 1, 2, 11, 16, 2, 1, 19, 18, 18, 5]"
3,-57919.0,-7403.0,-14561.640000000014,-13902.0,3240.35,83240,19.76774263381958,"[10, 4, 17, 10, 11, 3, 14, 13, 13, 14, 15, 13, 11, 4, 2, 11, 19, 18, 14, 15, 6, 10, 1, 1, 4, 5, 10, 9, 14, 13, 1, 2, 9, 1, 18, 5, 17, 12, 2, 10, 5, 18, 12, 16, 7, 2, 7, 8, 20, 19, 10, 17, 6, 18]"
4,-53423.0,-5896.0,-12367.219999999972,-11405.0,3289.92,83286,20.21922278404236,"[7, 6, 14, 1, 11, 3, 14, 13, 13, 14, 3, 13, 15, 4, 2, 11, 19, 18, 14, 15, 6, 10, 2, 16, 4, 5, 10, 9, 14, 13, 6, 8, 8, 17, 3, 15, 10, 17, 2, 1, 18, 5, 20, 9, 1, 2, 11, 16, 2, 1, 19, 18, 18, 5]"
5,-43913.0,-3896.0,-10024.689999999944,-8901.0,3271.31,83222,19.15904140472412,"[19, 20, 12, 1, 11, 3, 14, 13, 13, 14, 3, 13, 15, 4, 2, 11, 19, 18, 14, 15, 6, 10, 2, 16, 4, 5, 10, 9, 14, 13, 6, 3, 8, 17, 3, 15, 10, 17, 2, 1, 18, 5, 20, 7, 15, 10, 18, 17, 9, 10, 6, 18, 18, 5]"
6,-47911.0,-2896.0,-8236.229999999981,-6904.0,3279.59,83095,19.29532265663147,"[19, 20, 12, 1, 11, 3, 14, 13, 13, 14, 3, 13, 15, 4, 2, 11, 19, 18, 14, 15, 6, 10, 2, 16, 4, 5, 10, 9, 14, 13, 16, 3, 8, 17, 3, 15, 10, 17, 2, 1, 18, 5, 20, 7, 15, 10, 18, 17, 9, 10, 6, 18, 18, 5]"
7,-42407.0,-2392.0,-6602.979999999981,-5397.0,3319.94,83292,19.006941556930542,"[7, 6, 15, 14, 9, 2, 14, 13, 13, 14, 3, 13, 11, 4, 2, 11, 19, 18, 14, 15, 6, 10, 2, 16, 4, 5, 10, 9, 14, 13, 16, 3, 8, 17, 3, 15, 10, 17, 2, 1, 18, 5, 20, 7, 15, 10, 18, 17, 9, 10, 6, 5, 18, 5]"
8,-46919.0,-1889.0,-5022.569999999949,-3894.0,3263.61,83075,18.683425664901733,"[19, 20, 15, 14, 9, 2, 14, 13, 13, 14, 3, 13, 11, 4, 1, 11, 19, 18, 14, 15, 6, 10, 2, 16, 4, 5, 10, 9, 14, 13, 16, 3, 8, 17, 3, 15, 10, 17, 2, 1, 18, 5, 20, 7, 15, 10, 18, 17, 9, 10, 6, 7, 18, 5]"
9,-47400.0,-1389.0,-4052.469999999972,-2891.0,3236.65,83054,18.60971450805664,"[7, 16, 16, 5, 2, 11, 14, 13, 13, 14, 3, 13, 11, 4, 2, 11, 4, 18, 14, 15, 6, 10, 1, 1, 4, 5, 10, 9, 14, 13, 19, 20, 8, 17, 3, 15, 10, 17, 2, 1, 18, 5, 16, 18, 17, 2, 5, 6, 20, 19, 6, 7, 18, 17]"
