gen,min,max,mean,median,std,num_invalid,time,best_individual
0,-55919.0,-13405.0,-22607.150000000023,-21917.0,2988.83,82909,19.90441370010376,"[11, 19, 13, 7, 12, 18, 11, 12, 13, 14, 4, 15, 16, 20, 2, 10, 4, 8, 19, 20, 10, 9, 19, 4, 10, 6, 1, 2, 16, 15, 18, 17, 2, 9, 7, 5, 20, 3, 1, 18, 3, 17, 18, 17, 18, 1, 14, 1, 2, 3, 7, 5, 20, 7]"
1,-57407.0,-10904.0,-19217.72999999998,-18412.0,3049.15,83287,20.451241731643677,"[11, 19, 13, 7, 12, 18, 11, 12, 13, 14, 4, 15, 16, 20, 2, 10, 4, 8, 19, 20, 10, 9, 19, 4, 10, 6, 1, 2, 16, 15, 18, 17, 2, 9, 18, 17, 18, 7, 16, 15, 18, 17, 18, 17, 18, 1, 14, 1, 2, 3, 7, 5, 20, 7]"
2,-56917.0,-8910.0,-16687.109999999986,-15908.0,3098.95,83287,20.396222829818726,"[3, 11, 12, 1, 5, 16, 8, 14, 5, 6, 14, 4, 15, 2, 10, 11, 10, 14, 2, 17, 2, 3, 19, 9, 3, 12, 9, 17, 6, 13, 15, 1, 2, 16, 11, 2, 14, 6, 10, 17, 18, 5, 15, 17, 5, 10, 3, 2, 10, 17, 2, 9, 7, 16]"
3,-46418.0,-7408.0,-14597.229999999981,-13904.0,3225.43,83539,20.36982274055481,"[20, 12, 19, 9, 2, 14, 3, 10, 17, 9, 7, 14, 8, 17, 13, 17, 18, 10, 9, 3, 6, 19, 10, 4, 11, 10, 5, 6, 3, 11, 12, 18, 12, 1, 2, 15, 9, 18, 7, 15, 2, 10, 8, 1, 11, 9, 19, 18, 4, 11, 6, 7, 12, 18]"
4,-51923.0,-6406.0,-12784.229999999981,-11906.0,3260.31,83397,20.16297173500061,"[20, 19, 4, 9, 2, 14, 3, 10, 17, 9, 7, 14, 8, 17, 13, 17, 18, 10, 9, 3, 6, 19, 10, 4, 11, 10, 5, 6, 3, 11, 12, 18, 12, 1, 2, 15, 9, 18, 7, 15, 2, 10, 8, 1, 11, 9, 19, 18, 4, 11, 6, 7, 12, 18]"
5,-47411.0,-5893.0,-11398.079999999958,-10411.0,3337.72,83040,19.891396522521973,"[11, 19, 13, 19, 16, 3, 15, 14, 6, 5, 7, 15, 7, 16, 17, 19, 16, 8, 19, 20, 10, 9, 19, 4, 10, 6, 1, 2, 16, 15, 18, 17, 2, 9, 7, 17, 9, 1, 2, 14, 5, 17, 18, 17, 18, 1, 14, 1, 3, 12, 6, 5, 20, 7]"
6,-50920.0,-4896.0,-10261.579999999958,-9406.0,3391.68,83196,19.73603868484497,"[18, 17, 18, 19, 16, 3, 15, 14, 6, 5, 7, 15, 7, 16, 17, 10, 4, 8, 19, 20, 10, 9, 19, 4, 10, 6, 1, 2, 16, 15, 18, 17, 2, 9, 18, 17, 9, 18, 13, 5, 17, 11, 12, 1, 13, 14, 14, 6, 2, 13, 3, 10, 17, 18]"
7,-45402.0,-3395.0,-9370.160000000033,-8407.0,3503.08,83248,19.468974828720093,"[17, 18, 20, 19, 16, 3, 15, 14, 6, 5, 7, 15, 7, 17, 14, 7, 13, 16, 14, 19, 10, 2, 9, 20, 9, 17, 1, 2, 5, 18, 8, 19, 1, 2, 6, 17, 6, 13, 13, 14, 18, 17, 8, 13, 1, 18, 6, 17, 2, 10, 3, 4, 7, 15]"
8,-49908.0,-2894.0,-8145.400000000023,-6901.0,3569.61,83090,19.18025040626526,"[17, 18, 15, 14, 16, 3, 15, 14, 6, 5, 7, 15, 7, 16, 17, 10, 4, 8, 19, 20, 10, 9, 19, 4, 10, 17, 1, 2, 16, 15, 18, 17, 2, 9, 18, 17, 9, 18, 1, 2, 18, 17, 19, 1, 13, 14, 14, 6, 7, 3, 6, 5, 20, 7]"
9,-48408.0,-1887.0,-6732.479999999981,-5394.0,3548.86,83269,18.91315245628357,"[18, 17, 18, 19, 16, 3, 15, 14, 6, 5, 7, 15, 7, 16, 17, 11, 4, 8, 19, 20, 10, 9, 19, 4, 10, 17, 1, 2, 16, 15, 18, 17, 2, 9, 18, 17, 9, 18, 1, 2, 18, 17, 12, 1, 13, 14, 14, 6, 2, 3, 6, 5, 17, 18]"
10,-48392.0,-1389.0,-5480.959999999963,-3890.0,3636.11,83297,18.909614324569702,"[18, 17, 1, 12, 11, 3, 15, 14, 6, 5, 7, 13, 4, 11, 18, 11, 4, 8, 14, 19, 10, 2, 9, 20, 10, 17, 1, 2, 16, 15, 18, 17, 2, 9, 18, 17, 9, 18, 1, 2, 18, 17, 12, 1, 13, 14, 14, 6, 2, 13, 3, 10, 17, 18]"
