gen,min,max,mean,median,std,num_invalid,time,best_individual
0,-55912.0,-13410.0,-22581.410000000033,-21917.0,2970.54,83414,19.782010316848755,"[5, 12, 19, 1, 14, 8, 8, 16, 2, 3, 19, 9, 2, 16, 3, 3, 11, 7, 20, 6, 10, 9, 15, 7, 10, 6, 13, 10, 13, 2, 19, 11, 11, 4, 4, 12, 9, 5, 15, 16, 13, 1, 14, 4, 9, 5, 14, 20, 10, 2, 1, 9, 17, 14]"
1,-50408.0,-10397.0,-19061.719999999972,-18408.0,3055.65,83293,20.745110750198364,"[19, 18, 4, 14, 9, 20, 6, 13, 2, 1, 9, 17, 19, 11, 6, 6, 16, 5, 15, 2, 5, 14, 13, 10, 3, 7, 7, 10, 13, 2, 19, 11, 11, 4, 4, 12, 9, 5, 15, 16, 13, 1, 14, 14, 18, 9, 9, 17, 15, 16, 9, 5, 17, 11]"
2,-48911.0,-8403.0,-16391.27000000002,-15415.0,3170.23,83091,20.448774337768555,"[18, 19, 10, 20, 1, 10, 1, 10, 1, 13, 1, 14, 8, 19, 10, 7, 13, 7, 20, 15, 18, 12, 11, 20, 5, 10, 6, 14, 18, 17, 7, 13, 2, 12, 12, 19, 12, 18, 20, 8, 10, 17, 20, 18, 7, 6, 1, 5, 12, 5, 15, 14, 2, 10]"
3,-49421.0,-6897.0,-14027.359999999986,-13401.0,3241.71,83303,20.493184089660645,"[18, 19, 10, 20, 1, 11, 8, 4, 13, 5, 7, 15, 11, 16, 18, 10, 3, 14, 15, 6, 6, 17, 18, 13, 5, 9, 6, 17, 5, 13, 7, 16, 17, 12, 15, 2, 18, 19, 17, 2, 18, 16, 9, 15, 3, 6, 9, 2, 3, 14, 19, 20, 14, 2]"
4,-44910.0,-5399.0,-12196.449999999953,-11403.0,3344.9,82945,20.351657390594482,"[18, 19, 10, 20, 1, 10, 1, 10, 1, 13, 1, 14, 8, 19, 10, 7, 13, 7, 20, 15, 18, 12, 11, 20, 5, 10, 6, 14, 18, 17, 7, 13, 2, 12, 12, 19, 6, 18, 2, 9, 1, 11, 7, 2, 14, 14, 4, 3, 6, 5, 15, 14, 2, 10]"
5,-47917.0,-4899.0,-10175.349999999977,-9399.0,3317.52,83291,19.333234071731567,"[18, 19, 3, 15, 2, 13, 13, 7, 2, 10, 1, 14, 8, 19, 10, 7, 13, 7, 2, 15, 13, 17, 5, 9, 4, 3, 6, 14, 18, 17, 7, 15, 3, 16, 14, 8, 1, 2, 9, 18, 11, 1, 10, 3, 2, 6, 1, 13, 18, 19, 1, 2, 16, 15]"
6,-45402.0,-3395.0,-8051.410000000033,-6901.0,3222.56,83017,19.036418676376343,"[18, 19, 10, 20, 1, 10, 1, 10, 1, 13, 2, 3, 9, 17, 9, 7, 13, 14, 15, 6, 6, 12, 11, 20, 5, 10, 6, 14, 18, 17, 7, 16, 4, 3, 16, 6, 6, 18, 2, 9, 17, 5, 18, 14, 5, 14, 4, 3, 15, 5, 15, 14, 2, 10]"
7,-48405.0,-2893.0,-6730.380000000005,-5399.0,3205.99,83040,18.896390438079834,"[18, 19, 3, 15, 2, 10, 1, 10, 1, 13, 1, 14, 8, 19, 10, 7, 13, 7, 20, 15, 18, 17, 9, 20, 5, 10, 6, 14, 18, 17, 7, 16, 4, 3, 16, 6, 6, 18, 2, 9, 17, 5, 18, 14, 5, 14, 4, 3, 15, 5, 15, 14, 2, 10]"
8,-48905.0,-1889.0,-5741.010000000009,-4398.0,3274.97,83194,18.72635245323181,"[18, 19, 3, 15, 2, 10, 1, 10, 1, 13, 1, 14, 8, 19, 10, 7, 13, 7, 20, 15, 18, 17, 9, 20, 5, 10, 6, 14, 18, 17, 7, 16, 4, 3, 16, 6, 6, 18, 2, 9, 17, 5, 18, 2, 14, 14, 13, 1, 12, 11, 15, 14, 2, 10]"
9,-42911.0,-1389.0,-4703.790000000037,-3395.0,3275.07,83077,18.68583583831787,"[18, 19, 3, 15, 2, 10, 1, 10, 1, 13, 1, 14, 8, 19, 10, 7, 13, 7, 15, 6, 6, 17, 9, 20, 5, 10, 6, 14, 18, 17, 7, 16, 4, 3, 16, 6, 6, 18, 2, 9, 17, 5, 18, 2, 14, 14, 13, 1, 12, 11, 15, 14, 2, 10]"
10,-38410.0,-884.0,-3918.9899999999907,-2399.0,3258.84,83210,18.51760506629944,"[18, 19, 3, 15, 2, 10, 1, 10, 1, 13, 1, 14, 8, 19, 10, 7, 13, 6, 2, 15, 18, 17, 9, 20, 5, 10, 6, 14, 18, 17, 7, 16, 4, 3, 16, 6, 6, 18, 2, 9, 17, 5, 20, 6, 5, 14, 13, 1, 12, 11, 15, 14, 2, 10]"
11,-39402.0,-383.0,-2873.25,-1392.0,3237.4,83101,18.46939992904663,"[18, 19, 9, 20, 2, 10, 1, 10, 1, 13, 1, 14, 8, 19, 10, 7, 13, 6, 13, 15, 18, 17, 9, 20, 5, 10, 6, 14, 18, 17, 7, 16, 4, 3, 16, 6, 6, 18, 2, 9, 10, 17, 20, 6, 5, 14, 13, 1, 12, 11, 15, 14, 2, 10]"
