gen,min,max,mean,median,std,num_invalid,time,best_individual
0,-79425.0,-16407.0,-33042.07999999996,-31913.0,7446.38,80370,10.47008490562439,"[6, 10, 3, 4, 1, 14, 19, 16, 7, 8, 6, 1, 6, 19, 2, 17, 10, 10, 7, 12, 2, 18, 1, 4, 7, 17, 18, 19, 9, 10, 16, 7, 11, 2, 12, 2, 5, 6, 13, 2, 1, 9, 11, 12, 17, 5, 12, 16, 8, 15, 10, 12, 6, 13]"
1,-75422.0,-14908.0,-31861.0,-30908.0,6924.49,80291,10.30498743057251,"[15, 3, 9, 5, 2, 13, 8, 19, 11, 12, 7, 11, 16, 7, 1, 2, 12, 6, 1, 16, 2, 9, 20, 3, 14, 8, 9, 1, 15, 16, 11, 19, 10, 9, 7, 6, 3, 12, 12, 15, 8, 17, 20, 5, 13, 1, 20, 8, 9, 1, 10, 11, 2, 7]"
2,-76927.0,-14908.0,-30850.329999999958,-29912.0,6460.22,80336,10.514547109603882,"[15, 3, 9, 5, 2, 13, 8, 19, 11, 12, 7, 11, 16, 7, 1, 2, 12, 6, 1, 16, 2, 9, 20, 3, 14, 8, 9, 1, 15, 16, 11, 19, 10, 9, 7, 6, 3, 12, 12, 15, 8, 17, 20, 5, 13, 1, 20, 8, 9, 1, 10, 11, 2, 7]"
3,-67412.0,-14417.0,-30024.839999999967,-28917.0,6080.69,80090,10.529304265975952,"[16, 13, 7, 10, 9, 3, 8, 16, 3, 10, 9, 3, 1, 12, 5, 17, 19, 14, 20, 6, 6, 17, 7, 16, 5, 2, 2, 1, 18, 5, 19, 8, 4, 2, 19, 20, 1, 13, 15, 5, 20, 13, 17, 4, 13, 15, 5, 17, 1, 8, 11, 2, 14, 6]"
4,-69432.0,-14417.0,-29184.420000000042,-28409.0,5724.67,80308,10.509218215942383,"[16, 13, 7, 10, 9, 3, 8, 16, 3, 10, 9, 3, 1, 12, 5, 17, 19, 14, 20, 6, 6, 17, 7, 16, 5, 2, 2, 1, 18, 5, 19, 8, 4, 2, 19, 20, 1, 13, 15, 5, 20, 13, 17, 4, 13, 15, 5, 17, 1, 8, 11, 2, 14, 6]"
5,-69422.0,-14405.0,-28536.400000000023,-27421.0,5467.77,80117,10.849663257598877,"[19, 2, 13, 2, 20, 15, 15, 2, 12, 20, 15, 7, 4, 9, 3, 20, 16, 10, 11, 14, 14, 19, 18, 12, 3, 11, 18, 10, 13, 7, 5, 6, 8, 19, 8, 16, 5, 19, 13, 5, 18, 10, 8, 1, 2, 14, 1, 2, 17, 13, 3, 12, 4, 3]"
6,-62425.0,-14398.0,-27972.599999999977,-26921.0,5235.03,79737,10.443292379379272,"[15, 3, 9, 18, 2, 13, 8, 19, 11, 3, 3, 1, 18, 11, 5, 16, 2, 17, 15, 14, 10, 11, 20, 11, 10, 5, 12, 15, 6, 4, 18, 16, 18, 10, 17, 3, 10, 2, 12, 15, 8, 17, 20, 5, 13, 1, 20, 8, 9, 1, 10, 11, 2, 6]"
7,-60928.0,-14398.0,-27427.119999999995,-26899.0,5024.33,80219,10.651344299316406,"[15, 3, 9, 18, 2, 13, 8, 19, 11, 3, 3, 1, 18, 11, 5, 16, 2, 17, 15, 14, 10, 11, 20, 11, 10, 5, 12, 15, 6, 4, 18, 16, 18, 10, 17, 3, 10, 2, 12, 15, 8, 17, 20, 5, 13, 1, 20, 8, 9, 1, 10, 11, 2, 6]"
8,-60402.0,-13411.0,-26935.630000000005,-26410.0,4843.68,80648,10.727598428726196,"[7, 8, 17, 1, 11, 3, 10, 1, 1, 6, 15, 1, 13, 6, 16, 2, 3, 17, 19, 20, 9, 1, 16, 10, 2, 5, 17, 6, 2, 3, 3, 10, 18, 9, 18, 11, 19, 13, 20, 16, 9, 1, 10, 7, 8, 2, 4, 11, 9, 3, 4, 15, 4, 19]"
9,-57916.0,-12910.0,-26491.27000000002,-25913.0,4709.77,79981,10.530317783355713,"[5, 6, 14, 2, 13, 7, 6, 14, 1, 13, 8, 15, 9, 15, 18, 10, 3, 2, 19, 20, 2, 14, 7, 14, 7, 7, 18, 19, 1, 2, 18, 12, 14, 1, 13, 7, 20, 9, 14, 19, 16, 7, 18, 11, 4, 6, 14, 13, 11, 18, 11, 5, 20, 7]"
10,-56424.0,-12910.0,-26081.75,-25417.0,4563.24,80442,10.960994005203247,"[5, 6, 14, 2, 13, 7, 6, 14, 1, 13, 8, 15, 9, 15, 18, 10, 3, 2, 19, 20, 2, 14, 7, 14, 7, 7, 18, 19, 1, 2, 18, 12, 14, 1, 13, 7, 20, 9, 14, 19, 16, 7, 18, 11, 4, 6, 14, 13, 11, 18, 11, 5, 20, 7]"
11,-58918.0,-12910.0,-25710.810000000056,-25407.0,4472.94,80076,10.443261623382568,"[5, 6, 14, 2, 13, 7, 6, 14, 1, 13, 8, 15, 9, 15, 18, 10, 3, 2, 19, 20, 2, 14, 7, 14, 7, 7, 18, 19, 1, 2, 18, 12, 14, 1, 13, 7, 20, 9, 14, 19, 16, 7, 18, 11, 4, 6, 14, 13, 11, 18, 11, 5, 20, 7]"
12,-56923.0,-12901.0,-25427.310000000056,-24914.0,4447.4,80457,10.665438413619995,"[9, 18, 19, 11, 20, 13, 14, 15, 17, 9, 3, 15, 3, 11, 9, 19, 2, 7, 6, 4, 5, 10, 18, 14, 1, 17, 18, 14, 3, 20, 19, 5, 16, 4, 10, 11, 15, 5, 1, 2, 7, 15, 4, 1, 14, 6, 5, 14, 11, 19, 17, 14, 1, 2]"
13,-56424.0,-11911.0,-25147.790000000037,-24901.0,4390.58,80112,10.50259256362915,"[7, 8, 17, 1, 11, 3, 10, 1, 1, 6, 15, 1, 13, 6, 16, 2, 3, 17, 19, 20, 9, 1, 16, 10, 2, 5, 17, 6, 2, 3, 3, 10, 18, 9, 18, 5, 9, 1, 16, 2, 11, 1, 10, 7, 8, 2, 4, 11, 9, 3, 4, 15, 4, 19]"
14,-58407.0,-11911.0,-24856.439999999944,-24412.0,4371.84,80282,10.695573091506958,"[7, 8, 17, 1, 11, 3, 10, 1, 1, 6, 15, 1, 13, 6, 16, 2, 3, 17, 19, 20, 9, 1, 16, 10, 2, 5, 17, 6, 2, 3, 3, 10, 18, 9, 18, 5, 9, 1, 16, 2, 11, 1, 10, 7, 8, 2, 4, 11, 9, 3, 4, 15, 4, 19]"
15,-61424.0,-11901.0,-24631.829999999958,-24405.0,4329.8,80111,10.608947515487671,"[14, 4, 3, 2, 13, 7, 6, 14, 1, 13, 8, 15, 9, 15, 18, 10, 3, 2, 19, 20, 2, 14, 7, 14, 2, 10, 5, 6, 15, 3, 12, 19, 5, 1, 13, 7, 20, 9, 14, 19, 16, 7, 18, 11, 4, 6, 1, 2, 5, 2, 11, 5, 17, 18]"
16,-54926.0,-11404.0,-24451.150000000023,-23915.0,4335.45,80083,10.670267105102539,"[1, 6, 1, 16, 1, 13, 15, 10, 1, 13, 8, 15, 9, 15, 18, 10, 3, 2, 19, 20, 2, 14, 7, 14, 7, 7, 18, 19, 1, 2, 18, 12, 14, 1, 13, 7, 10, 2, 19, 20, 15, 16, 17, 20, 19, 14, 6, 5, 4, 9, 3, 2, 14, 5]"
17,-55917.0,-9399.0,-24195.800000000047,-23909.0,4280.65,80036,10.603902578353882,"[15, 1, 4, 16, 14, 5, 11, 8, 6, 13, 16, 19, 14, 2, 6, 3, 11, 18, 6, 3, 14, 8, 7, 20, 8, 3, 7, 16, 10, 18, 2, 13, 11, 17, 3, 15, 2, 13, 15, 2, 10, 2, 13, 15, 3, 1, 20, 19, 18, 17, 16, 4, 20, 19]"
18,-59916.0,-9399.0,-23980.880000000005,-23416.0,4278.94,79986,10.552350044250488,"[15, 1, 4, 16, 14, 5, 11, 8, 6, 13, 16, 19, 14, 2, 6, 3, 11, 18, 6, 3, 14, 8, 7, 20, 8, 3, 7, 16, 10, 18, 2, 13, 11, 17, 3, 15, 2, 13, 15, 2, 10, 2, 13, 15, 3, 1, 20, 19, 18, 17, 16, 4, 20, 19]"
19,-58417.0,-9399.0,-23828.97999999998,-23412.0,4286.63,80258,10.624900579452515,"[15, 1, 4, 16, 14, 5, 11, 8, 6, 13, 16, 19, 14, 2, 6, 3, 11, 18, 6, 3, 14, 8, 7, 20, 8, 3, 7, 16, 10, 18, 2, 13, 11, 17, 3, 15, 2, 13, 15, 2, 10, 2, 13, 15, 3, 1, 20, 19, 18, 17, 16, 4, 20, 19]"
