gen,min,max,mean,median,std,num_invalid,time,best_individual
0,-53925.0,-13405.0,-22343.089999999967,-21913.0,2686.77,79847,19.445605516433716,"[11, 19, 13, 7, 12, 18, 11, 12, 13, 14, 4, 15, 16, 20, 2, 10, 4, 8, 19, 20, 10, 9, 19, 4, 10, 6, 1, 2, 16, 15, 18, 17, 2, 9, 7, 5, 20, 3, 1, 18, 3, 17, 18, 17, 18, 1, 14, 1, 2, 3, 7, 5, 20, 7]"
1,-52406.0,-10895.0,-18831.969999999972,-18405.0,2712.95,80103,20.05194664001465,"[7, 2, 10, 1, 5, 9, 1, 10, 2, 13, 14, 3, 11, 2, 9, 11, 8, 6, 14, 20, 10, 18, 9, 16, 4, 6, 1, 17, 6, 13, 15, 1, 10, 16, 12, 5, 9, 18, 7, 3, 2, 10, 20, 17, 5, 14, 5, 16, 18, 19, 17, 19, 10, 18]"
2,-50421.0,-9395.0,-16182.599999999977,-15410.0,2764.56,80018,19.89298987388611,"[7, 2, 10, 1, 5, 9, 1, 10, 2, 13, 14, 3, 11, 2, 9, 11, 8, 6, 14, 20, 10, 18, 9, 16, 4, 6, 1, 17, 6, 13, 15, 1, 10, 16, 12, 5, 9, 18, 10, 1, 9, 18, 20, 17, 5, 14, 5, 16, 18, 19, 17, 19, 10, 18]"
3,-63921.0,-7895.0,-14015.530000000028,-13404.0,2878.61,80136,19.833808660507202,"[3, 11, 12, 1, 12, 18, 7, 14, 9, 17, 9, 2, 12, 18, 18, 12, 17, 15, 10, 5, 14, 5, 6, 14, 1, 10, 6, 17, 3, 15, 19, 20, 7, 16, 11, 2, 14, 5, 18, 10, 5, 9, 13, 13, 1, 18, 2, 16, 2, 10, 3, 4, 7, 16]"
4,-48914.0,-6398.0,-12317.560000000056,-11409.0,2957.12,80149,19.54458451271057,"[11, 19, 15, 18, 13, 3, 1, 15, 14, 6, 7, 14, 6, 15, 13, 10, 9, 10, 19, 15, 10, 9, 19, 4, 10, 6, 1, 2, 16, 15, 18, 17, 2, 9, 7, 8, 14, 13, 13, 5, 17, 11, 18, 17, 18, 1, 14, 1, 2, 3, 11, 12, 20, 7]"
5,-50427.0,-5893.0,-10907.910000000033,-10396.0,3034.9,80114,19.396267652511597,"[15, 7, 13, 4, 11, 2, 19, 15, 1, 9, 10, 14, 13, 5, 17, 18, 7, 18, 6, 2, 18, 17, 10, 16, 5, 6, 6, 5, 18, 2, 19, 12, 3, 2, 17, 5, 10, 1, 5, 14, 9, 18, 20, 17, 16, 1, 14, 13, 1, 2, 6, 14, 14, 13]"
6,-54407.0,-4892.0,-9677.540000000037,-8903.0,3093.25,80292,19.65337896347046,"[18, 17, 10, 18, 13, 3, 1, 15, 17, 6, 19, 10, 19, 20, 17, 9, 17, 11, 6, 15, 2, 10, 9, 14, 5, 18, 1, 2, 16, 15, 18, 17, 2, 9, 13, 2, 14, 2, 10, 11, 17, 5, 8, 13, 14, 17, 5, 18, 1, 14, 3, 4, 7, 8]"
7,-49414.0,-2894.0,-8568.939999999944,-7897.0,3218.71,80221,19.001232624053955,"[18, 17, 10, 18, 13, 3, 1, 15, 17, 6, 19, 10, 19, 20, 17, 9, 17, 11, 6, 15, 2, 10, 9, 14, 5, 18, 1, 2, 16, 15, 18, 17, 2, 9, 13, 2, 14, 2, 10, 11, 17, 5, 12, 1, 13, 14, 6, 5, 5, 14, 3, 4, 7, 8]"
8,-61911.0,-2890.0,-7690.569999999949,-6899.0,3292.58,80393,18.910604238510132,"[17, 18, 15, 14, 16, 1, 15, 16, 17, 6, 19, 10, 19, 20, 13, 9, 17, 11, 6, 15, 2, 10, 9, 14, 5, 13, 14, 2, 16, 15, 18, 17, 2, 9, 13, 14, 2, 14, 9, 17, 10, 9, 18, 13, 14, 18, 6, 5, 19, 20, 3, 4, 7, 15]"
9,-58921.0,-1892.0,-6365.109999999986,-5394.0,3262.59,80329,18.6177020072937,"[18, 17, 10, 18, 13, 3, 1, 15, 17, 6, 19, 10, 19, 20, 17, 9, 17, 11, 6, 15, 2, 10, 9, 14, 5, 13, 14, 2, 16, 15, 18, 17, 2, 9, 6, 7, 14, 5, 18, 10, 5, 17, 2, 13, 1, 18, 6, 5, 5, 14, 3, 4, 7, 8]"
