gen,min,max,mean,median,std,num_invalid,time,best_individual
0,-55412.0,-13902.0,-22704.530000000028,-22406.0,3020.73,90825,20.633811712265015,"[8, 17, 8, 12, 5, 19, 18, 7, 2, 9, 13, 7, 6, 17, 5, 4, 14, 14, 4, 8, 10, 7, 3, 13, 14, 1, 1, 13, 17, 14, 7, 3, 15, 9, 5, 1, 19, 20, 11, 12, 10, 17, 20, 5, 4, 6, 15, 16, 19, 6, 18, 11, 18, 19]"
1,-51414.0,-11403.0,-19293.030000000028,-18423.0,3107.94,91367,21.54232907295227,"[17, 18, 13, 10, 3, 16, 19, 11, 9, 10, 20, 7, 17, 11, 2, 5, 16, 5, 13, 2, 18, 11, 4, 14, 7, 7, 9, 17, 6, 13, 12, 19, 7, 13, 11, 19, 11, 2, 13, 14, 18, 11, 10, 11, 20, 14, 1, 18, 14, 15, 13, 1, 10, 19]"
2,-49910.0,-9398.0,-16763.97999999998,-15912.0,3155.23,91329,21.519166946411133,"[12, 3, 5, 14, 13, 4, 8, 14, 13, 14, 6, 18, 2, 15, 1, 17, 10, 10, 2, 19, 2, 10, 9, 3, 10, 18, 9, 2, 5, 6, 11, 17, 8, 6, 10, 3, 2, 15, 1, 12, 13, 1, 15, 12, 17, 14, 19, 7, 20, 19, 16, 1, 18, 1]"
3,-49415.0,-7898.0,-14697.030000000028,-13908.0,3246.55,91185,21.38951301574707,"[15, 7, 13, 4, 11, 2, 19, 15, 1, 9, 1, 10, 6, 15, 2, 18, 7, 18, 6, 2, 18, 17, 18, 4, 16, 17, 1, 14, 16, 12, 20, 19, 2, 6, 6, 17, 6, 13, 13, 14, 16, 15, 11, 18, 17, 14, 17, 6, 1, 14, 2, 3, 6, 13]"
4,-49911.0,-6390.0,-13073.23999999999,-12403.0,3310.72,91058,21.484049320220947,"[12, 3, 5, 14, 13, 4, 8, 14, 13, 14, 6, 18, 2, 15, 1, 17, 10, 10, 2, 19, 2, 10, 9, 14, 5, 17, 9, 10, 13, 14, 17, 16, 7, 15, 18, 11, 11, 20, 2, 10, 12, 11, 8, 5, 18, 3, 5, 6, 20, 19, 16, 1, 18, 1]"
5,-48409.0,-4896.0,-11768.810000000056,-10905.0,3413.18,91171,21.00098729133606,"[12, 14, 18, 19, 1, 11, 15, 14, 5, 18, 7, 13, 13, 1, 1, 17, 10, 10, 2, 19, 2, 10, 9, 3, 10, 18, 9, 2, 5, 6, 11, 2, 15, 8, 18, 11, 2, 1, 14, 8, 18, 17, 2, 17, 6, 14, 20, 7, 20, 19, 6, 14, 11, 3]"
6,-45903.0,-4885.0,-10032.569999999949,-8906.0,3498.6,90913,20.198474645614624,"[12, 3, 5, 14, 13, 4, 8, 14, 13, 14, 6, 18, 2, 15, 1, 17, 10, 10, 2, 19, 2, 10, 9, 14, 5, 18, 9, 2, 5, 18, 19, 11, 15, 8, 18, 11, 2, 1, 14, 8, 18, 17, 2, 17, 6, 2, 14, 13, 20, 19, 16, 1, 18, 1]"
7,-43405.0,-3886.0,-7876.050000000047,-6394.0,3383.55,91115,19.50698685646057,"[12, 3, 5, 14, 13, 4, 8, 14, 13, 14, 6, 18, 2, 15, 1, 17, 10, 10, 2, 19, 2, 10, 9, 14, 5, 17, 9, 10, 13, 14, 17, 11, 15, 8, 18, 11, 2, 1, 14, 8, 18, 17, 2, 17, 6, 3, 5, 6, 20, 19, 13, 1, 18, 1]"
8,-49904.0,-2888.0,-6595.839999999967,-5385.0,3467.28,90911,19.305522441864014,"[12, 3, 5, 14, 13, 4, 8, 14, 13, 1, 6, 18, 2, 15, 1, 17, 10, 10, 2, 19, 2, 10, 9, 14, 5, 18, 9, 2, 5, 6, 11, 17, 7, 8, 18, 11, 2, 1, 14, 8, 18, 17, 2, 17, 6, 14, 14, 13, 20, 19, 1, 16, 15, 16]"
9,-45895.0,-2384.0,-5725.280000000028,-4386.0,3672.11,90998,18.921489715576172,"[7, 15, 17, 5, 9, 3, 8, 15, 13, 14, 6, 18, 2, 15, 1, 17, 10, 10, 2, 19, 2, 10, 9, 14, 5, 17, 9, 10, 13, 14, 17, 11, 15, 8, 18, 11, 2, 1, 9, 10, 18, 17, 2, 17, 5, 3, 5, 6, 20, 19, 16, 1, 6, 18]"
