gen,min,max,mean,median,std,num_invalid,time,best_individual
0,-51911.0,-14400.0,-22361.380000000005,-21915.0,2618.87,89422,20.323719024658203,"[1, 4, 8, 13, 11, 10, 10, 13, 14, 13, 14, 3, 6, 19, 6, 8, 2, 20, 5, 13, 10, 10, 1, 6, 16, 9, 18, 5, 4, 9, 14, 17, 2, 12, 1, 4, 6, 13, 15, 3, 9, 10, 1, 11, 12, 11, 17, 12, 3, 6, 7, 18, 2, 9]"
1,-47422.0,-10905.0,-18872.81999999995,-18409.0,2579.5,89613,21.253618240356445,"[11, 20, 9, 1, 5, 20, 16, 3, 6, 13, 11, 1, 15, 6, 1, 14, 20, 13, 3, 2, 14, 13, 2, 16, 1, 2, 14, 12, 18, 2, 6, 7, 1, 10, 3, 10, 18, 1, 20, 5, 18, 17, 10, 17, 5, 12, 6, 17, 17, 18, 11, 12, 11, 4]"
2,-47421.0,-8903.0,-16235.209999999963,-15903.0,2628.8,89756,21.022998571395874,"[17, 18, 17, 9, 20, 3, 15, 14, 17, 9, 1, 13, 15, 4, 2, 6, 9, 12, 19, 14, 18, 5, 17, 16, 5, 2, 2, 1, 18, 5, 19, 8, 4, 2, 19, 13, 12, 3, 1, 13, 18, 5, 14, 13, 7, 14, 15, 14, 13, 5, 8, 13, 10, 3]"
3,-46903.0,-7401.0,-13902.160000000033,-13405.0,2632.88,89366,21.146016836166382,"[11, 20, 9, 1, 5, 20, 16, 3, 6, 13, 11, 1, 15, 6, 13, 15, 16, 8, 14, 19, 18, 10, 9, 2, 10, 6, 14, 5, 18, 2, 6, 7, 1, 10, 3, 10, 18, 1, 20, 5, 18, 17, 10, 17, 5, 12, 6, 17, 17, 18, 11, 12, 11, 4]"
4,-41407.0,-5398.0,-12055.76000000001,-11408.0,2683.63,89551,20.78031325340271,"[4, 3, 10, 3, 10, 20, 14, 1, 13, 14, 9, 19, 14, 8, 14, 3, 4, 12, 15, 5, 18, 9, 10, 14, 5, 6, 6, 18, 2, 1, 19, 11, 18, 11, 12, 11, 13, 1, 11, 12, 9, 2, 13, 15, 3, 1, 20, 12, 5, 19, 6, 18, 17, 10]"
5,-44410.0,-4896.0,-10409.229999999981,-9902.0,2738.2,89750,20.657653093338013,"[10, 9, 20, 9, 16, 3, 15, 14, 10, 9, 1, 13, 15, 4, 10, 11, 10, 17, 14, 15, 18, 17, 5, 11, 2, 17, 5, 13, 1, 2, 19, 8, 3, 2, 19, 12, 7, 9, 1, 2, 10, 17, 18, 17, 18, 18, 11, 12, 17, 20, 5, 6, 15, 3]"
6,-46905.0,-2391.0,-8986.069999999949,-8401.0,2781.79,89643,20.271798610687256,"[10, 9, 20, 9, 16, 3, 15, 14, 17, 9, 1, 13, 15, 4, 10, 11, 10, 17, 14, 15, 18, 9, 2, 19, 11, 2, 2, 1, 14, 13, 7, 8, 12, 2, 4, 16, 10, 20, 1, 13, 17, 9, 11, 4, 3, 6, 6, 18, 20, 19, 5, 6, 14, 13]"
7,-46412.0,-1891.0,-7889.530000000028,-7397.0,2888.61,89698,19.916393280029297,"[10, 9, 20, 9, 16, 3, 15, 14, 17, 9, 1, 13, 15, 4, 10, 11, 10, 17, 14, 15, 18, 9, 2, 19, 11, 2, 2, 1, 14, 13, 7, 8, 12, 2, 4, 16, 5, 6, 1, 14, 17, 9, 11, 4, 3, 6, 6, 18, 20, 19, 5, 6, 14, 13]"
8,-42404.0,-1888.0,-6599.560000000056,-5898.0,2925.64,89821,19.82066249847412,"[10, 9, 20, 9, 16, 3, 15, 14, 17, 9, 1, 13, 15, 4, 10, 11, 10, 17, 14, 15, 18, 10, 9, 2, 11, 2, 2, 1, 14, 13, 7, 8, 12, 2, 4, 16, 5, 6, 13, 1, 18, 17, 12, 4, 3, 1, 6, 18, 20, 19, 5, 6, 14, 13]"
9,-37905.0,-889.0,-4121.099999999977,-3393.0,2563.62,89625,19.021883249282837,"[10, 9, 20, 9, 16, 3, 15, 14, 17, 9, 1, 13, 15, 4, 10, 11, 10, 17, 14, 15, 18, 9, 2, 19, 11, 2, 2, 1, 14, 13, 7, 8, 12, 2, 4, 16, 5, 6, 1, 13, 18, 5, 7, 1, 2, 6, 6, 18, 20, 19, 5, 6, 14, 13]"
10,-35400.0,-886.0,-2462.109999999986,-1890.0,2496.52,89242,18.669592142105103,"[10, 9, 20, 9, 16, 3, 15, 14, 10, 9, 1, 13, 15, 4, 10, 11, 10, 17, 14, 15, 18, 17, 5, 19, 11, 2, 2, 1, 14, 13, 7, 8, 12, 2, 4, 16, 5, 6, 1, 13, 18, 5, 7, 1, 2, 6, 6, 18, 20, 19, 5, 6, 14, 13]"
11,-33400.0,-884.0,-1886.5699999999488,-1388.0,2476.8,89653,18.702430963516235,"[10, 9, 20, 9, 16, 3, 15, 14, 17, 9, 1, 13, 15, 4, 10, 11, 10, 17, 14, 15, 18, 1, 10, 19, 11, 2, 2, 1, 14, 13, 7, 8, 12, 2, 9, 2, 18, 9, 13, 1, 18, 17, 12, 5, 2, 6, 6, 18, 20, 19, 5, 6, 14, 13]"
12,-47899.0,-385.0,-1589.2600000000093,-888.0,2457.58,89697,18.56865668296814,"[17, 18, 20, 9, 16, 3, 15, 14, 17, 9, 1, 13, 15, 4, 10, 11, 10, 4, 14, 15, 18, 9, 2, 19, 11, 2, 2, 1, 14, 13, 7, 8, 12, 2, 4, 16, 5, 6, 13, 1, 18, 17, 7, 1, 2, 6, 6, 17, 20, 19, 5, 6, 14, 13]"
