gen,min,max,mean,median,std,num_invalid,time,best_individual
0,-65921.0,-13401.0,-22368.97999999998,-21915.0,2612.17,89657,20.346205949783325,"[17, 13, 12, 20, 13, 16, 3, 4, 6, 9, 6, 10, 12, 19, 15, 14, 1, 20, 18, 19, 17, 8, 7, 12, 1, 2, 5, 6, 19, 5, 16, 1, 7, 2, 2, 11, 18, 2, 8, 15, 18, 17, 16, 13, 5, 2, 18, 6, 19, 20, 14, 15, 1, 13]"
1,-54911.0,-9902.0,-18738.48999999999,-18406.0,2614.98,89413,21.00265073776245,"[20, 6, 6, 5, 16, 7, 9, 19, 17, 5, 16, 15, 3, 11, 20, 3, 11, 14, 2, 12, 13, 1, 10, 15, 7, 18, 19, 18, 4, 9, 8, 7, 4, 11, 2, 10, 14, 13, 2, 1, 2, 9, 18, 2, 13, 18, 5, 6, 15, 16, 17, 2, 13, 1]"
2,-43413.0,-7401.0,-15927.699999999953,-15407.0,2683.42,89501,21.02299737930298,"[17, 13, 12, 3, 5, 16, 8, 7, 6, 18, 4, 14, 15, 6, 10, 2, 1, 16, 2, 15, 1, 1, 14, 9, 3, 17, 13, 2, 7, 8, 8, 16, 6, 18, 19, 5, 13, 1, 20, 19, 11, 17, 16, 13, 5, 2, 18, 6, 19, 20, 14, 15, 1, 13]"
3,-42412.0,-6400.0,-13345.599999999977,-12902.0,2711.2,89681,20.886431217193604,"[18, 19, 6, 14, 13, 2, 9, 7, 9, 18, 4, 14, 15, 6, 10, 2, 1, 16, 2, 15, 1, 1, 14, 9, 3, 17, 17, 5, 15, 8, 18, 7, 20, 6, 14, 19, 13, 14, 14, 13, 2, 9, 18, 2, 13, 18, 5, 6, 15, 16, 17, 8, 17, 6]"
4,-43405.0,-4893.0,-11005.520000000019,-10403.0,2658.57,89723,20.65316867828369,"[18, 17, 6, 17, 19, 10, 8, 7, 6, 18, 4, 14, 15, 6, 10, 2, 1, 16, 2, 15, 1, 1, 14, 9, 3, 17, 13, 5, 1, 2, 7, 16, 6, 18, 19, 5, 13, 1, 20, 19, 11, 17, 16, 13, 5, 2, 18, 6, 19, 20, 5, 6, 9, 10]"
5,-42414.0,-3396.0,-8845.869999999995,-7907.0,2606.32,89530,19.97565269470215,"[18, 17, 6, 17, 10, 1, 14, 7, 6, 18, 4, 14, 15, 6, 10, 2, 1, 16, 2, 15, 1, 1, 14, 9, 3, 17, 13, 5, 1, 2, 7, 19, 11, 10, 14, 8, 14, 13, 10, 9, 18, 17, 16, 13, 5, 2, 18, 6, 19, 20, 14, 15, 9, 10]"
6,-40906.0,-2889.0,-6877.5,-5906.0,2565.07,89664,19.733779668807983,"[18, 17, 6, 17, 10, 1, 15, 7, 6, 18, 4, 14, 15, 6, 10, 2, 1, 16, 2, 15, 1, 1, 14, 9, 3, 17, 13, 5, 1, 2, 7, 19, 11, 10, 12, 11, 14, 9, 5, 13, 18, 9, 16, 13, 5, 2, 18, 6, 19, 20, 6, 14, 17, 10]"
7,-37403.0,-1889.0,-4952.420000000042,-4391.0,2537.46,89548,19.168734550476074,"[18, 17, 6, 17, 19, 10, 8, 7, 6, 18, 4, 14, 15, 6, 10, 9, 1, 16, 2, 15, 1, 1, 14, 9, 3, 17, 5, 13, 1, 14, 8, 7, 4, 11, 10, 4, 5, 14, 19, 9, 10, 17, 18, 13, 5, 2, 18, 6, 19, 20, 2, 3, 17, 10]"
8,-35904.0,-1391.0,-3876.579999999958,-2895.0,2480.23,89672,18.9550302028656,"[18, 17, 6, 17, 10, 1, 8, 7, 6, 18, 4, 14, 15, 6, 10, 17, 18, 16, 2, 15, 1, 1, 14, 9, 3, 17, 5, 13, 1, 14, 8, 7, 4, 16, 12, 11, 18, 9, 14, 13, 18, 17, 16, 13, 5, 2, 18, 6, 19, 20, 14, 15, 9, 10]"
9,-36910.0,-887.0,-3374.319999999949,-2392.0,2591.37,89639,19.06952166557312,"[18, 17, 6, 17, 10, 1, 14, 7, 6, 18, 4, 14, 15, 6, 10, 17, 18, 16, 2, 15, 1, 1, 14, 9, 3, 17, 5, 13, 1, 14, 8, 7, 4, 11, 3, 15, 14, 13, 10, 9, 18, 17, 16, 13, 5, 2, 18, 6, 19, 20, 11, 12, 9, 10]"
10,-42909.0,-387.0,-2783.930000000051,-1891.0,2619.6,89619,18.691149950027466,"[18, 17, 6, 17, 19, 10, 8, 7, 6, 18, 4, 14, 15, 6, 10, 17, 18, 16, 2, 15, 1, 1, 14, 9, 3, 17, 5, 13, 1, 14, 8, 7, 11, 12, 3, 15, 13, 14, 10, 9, 18, 17, 16, 13, 5, 2, 18, 6, 19, 20, 11, 12, 9, 10]"
11,-38399.0,-386.0,-2073.3499999999767,-1388.0,2542.18,89655,18.76003909111023,"[18, 17, 6, 17, 10, 1, 14, 7, 6, 18, 4, 14, 15, 6, 10, 17, 18, 16, 2, 15, 1, 1, 14, 9, 3, 17, 5, 13, 1, 14, 8, 7, 11, 12, 3, 15, 14, 13, 10, 9, 18, 17, 16, 13, 5, 2, 18, 6, 19, 20, 11, 12, 17, 10]"
12,-36908.0,-385.0,-1494.75,-887.0,2290.88,89736,18.509351015090942,"[18, 17, 6, 17, 10, 1, 14, 7, 6, 18, 4, 14, 15, 6, 10, 17, 18, 5, 2, 15, 1, 1, 14, 9, 3, 17, 5, 13, 1, 14, 8, 7, 11, 12, 3, 15, 13, 14, 10, 9, 18, 17, 16, 13, 5, 2, 18, 6, 19, 20, 11, 12, 17, 10]"
13,-37407.0,-384.0,-944.0300000000279,-387.0,2077.68,89658,18.57917308807373,"[18, 17, 6, 17, 10, 1, 14, 7, 6, 18, 4, 14, 15, 6, 10, 17, 18, 5, 2, 15, 1, 1, 14, 9, 3, 17, 5, 13, 1, 14, 8, 7, 11, 12, 15, 3, 1, 2, 13, 14, 2, 9, 16, 13, 5, 2, 18, 6, 19, 20, 11, 12, 17, 10]"
14,-36902.0,-382.0,-1046.4000000000233,-385.0,2295.39,89640,18.49250340461731,"[18, 17, 6, 17, 10, 1, 14, 7, 6, 18, 4, 14, 15, 6, 10, 17, 18, 16, 2, 15, 2, 1, 14, 9, 3, 17, 5, 13, 1, 14, 8, 7, 11, 12, 3, 15, 1, 2, 13, 14, 2, 9, 16, 13, 5, 2, 18, 6, 19, 20, 11, 12, 17, 10]"
15,-33392.0,-381.0,-1070.3000000000466,-384.0,2450.65,89664,18.68729519844055,"[18, 17, 6, 17, 10, 1, 14, 7, 6, 18, 4, 14, 15, 6, 10, 17, 18, 5, 2, 15, 2, 1, 14, 9, 3, 17, 5, 13, 1, 14, 8, 7, 11, 12, 15, 3, 1, 2, 13, 14, 2, 9, 16, 13, 5, 2, 18, 6, 19, 20, 11, 12, 17, 10]"
16,-34396.0,-381.0,-987.6800000000512,-382.0,2209.78,89613,18.417576551437378,"[18, 17, 6, 17, 10, 1, 14, 7, 6, 18, 4, 14, 15, 6, 10, 17, 18, 5, 2, 15, 2, 1, 14, 9, 3, 17, 5, 13, 1, 14, 8, 7, 11, 12, 15, 3, 1, 2, 13, 14, 2, 9, 16, 13, 5, 2, 18, 6, 19, 20, 11, 12, 17, 10]"
17,-38387.0,-381.0,-1003.1500000000233,-381.0,2369.75,89361,18.671987771987915,"[18, 17, 6, 17, 10, 1, 14, 7, 6, 18, 4, 14, 15, 6, 10, 17, 18, 5, 2, 15, 2, 1, 14, 9, 3, 17, 5, 13, 1, 14, 8, 7, 11, 12, 15, 3, 1, 2, 13, 14, 2, 9, 16, 13, 5, 2, 18, 6, 19, 20, 11, 12, 17, 10]"
18,-37900.0,-381.0,-1004.1999999999534,-381.0,2334.88,89609,18.424344778060913,"[18, 17, 6, 17, 10, 1, 14, 7, 6, 18, 4, 14, 15, 6, 10, 17, 18, 5, 2, 15, 2, 1, 14, 9, 3, 17, 5, 13, 1, 14, 8, 7, 11, 12, 15, 3, 1, 2, 13, 14, 2, 9, 16, 13, 5, 2, 18, 6, 19, 20, 11, 12, 17, 10]"
19,-39397.0,-381.0,-986.3699999999953,-381.0,2317.62,89569,18.684893131256104,"[18, 17, 6, 17, 10, 1, 14, 7, 6, 18, 4, 14, 15, 6, 10, 17, 18, 5, 2, 15, 2, 1, 14, 9, 3, 17, 5, 13, 1, 14, 8, 7, 11, 12, 15, 3, 1, 2, 13, 14, 2, 9, 16, 13, 5, 2, 18, 6, 19, 20, 11, 12, 17, 10]"
20,-32398.0,-381.0,-977.1500000000233,-381.0,2276.01,89847,18.52052617073059,"[18, 17, 6, 17, 10, 1, 14, 7, 6, 18, 4, 14, 15, 6, 10, 17, 18, 5, 2, 15, 2, 1, 14, 9, 3, 17, 5, 13, 1, 14, 8, 7, 11, 12, 15, 3, 1, 2, 13, 14, 2, 9, 16, 13, 5, 2, 18, 6, 19, 20, 11, 12, 17, 10]"
21,-35894.0,-380.0,-971.0699999999488,-381.0,2274.09,89582,18.543659448623657,"[18, 17, 6, 17, 19, 10, 8, 7, 6, 18, 1, 14, 15, 6, 10, 17, 18, 5, 2, 15, 2, 1, 14, 9, 3, 17, 5, 13, 1, 14, 8, 7, 11, 12, 3, 15, 1, 2, 13, 14, 2, 9, 16, 13, 5, 2, 18, 6, 19, 20, 11, 12, 17, 10]"
22,-39894.0,-380.0,-978.5300000000279,-381.0,2297.68,89563,18.53981900215149,"[18, 17, 6, 17, 19, 10, 8, 7, 6, 18, 1, 14, 15, 6, 10, 17, 18, 5, 2, 15, 2, 1, 14, 9, 3, 17, 5, 13, 1, 14, 8, 7, 11, 12, 3, 15, 1, 2, 13, 14, 2, 9, 16, 13, 5, 2, 18, 6, 19, 20, 11, 12, 17, 10]"
