gen,min,max,mean,median,std,num_invalid,time,best_individual
0,-52924.0,-13407.0,-22480.109999999986,-21917.0,2784.05,90094,20.204389572143555,"[19, 20, 11, 10, 20, 8, 20, 19, 11, 16, 3, 13, 11, 4, 2, 11, 19, 18, 14, 15, 6, 10, 1, 1, 4, 5, 10, 9, 14, 13, 11, 16, 16, 1, 18, 5, 5, 6, 17, 9, 18, 11, 12, 5, 7, 2, 14, 18, 15, 18, 5, 4, 19, 8]"
1,-52409.0,-10407.0,-18889.900000000023,-18408.0,2791.41,90070,21.253952264785767,"[13, 3, 10, 15, 19, 12, 10, 16, 13, 5, 10, 2, 14, 6, 2, 11, 19, 18, 14, 15, 6, 10, 1, 1, 4, 5, 10, 9, 14, 13, 11, 16, 16, 1, 18, 5, 5, 6, 17, 9, 18, 11, 12, 1, 15, 6, 12, 2, 6, 19, 18, 8, 6, 14]"
2,-54917.0,-8910.0,-16231.420000000042,-15414.0,2823.63,90099,21.03040838241577,"[13, 3, 10, 15, 19, 12, 10, 16, 13, 5, 10, 2, 14, 6, 2, 11, 19, 18, 14, 15, 6, 10, 9, 18, 8, 14, 10, 9, 14, 13, 11, 16, 16, 1, 18, 5, 5, 6, 17, 9, 18, 11, 12, 1, 15, 6, 12, 2, 6, 19, 18, 8, 6, 14]"
3,-48413.0,-7394.0,-14054.119999999995,-13405.0,2905.39,90489,21.112141370773315,"[13, 3, 5, 15, 19, 12, 10, 16, 13, 5, 10, 2, 14, 6, 2, 11, 19, 18, 14, 15, 6, 10, 1, 1, 4, 5, 10, 9, 14, 13, 11, 16, 8, 17, 15, 2, 1, 20, 13, 2, 5, 15, 8, 9, 17, 13, 18, 5, 9, 18, 14, 13, 15, 14]"
4,-49911.0,-5894.0,-11941.839999999967,-11398.0,2947.35,90289,20.677746295928955,"[13, 5, 10, 9, 9, 3, 16, 7, 18, 17, 10, 1, 11, 5, 2, 11, 19, 18, 14, 15, 6, 10, 1, 1, 4, 5, 10, 9, 14, 13, 3, 4, 16, 6, 16, 15, 18, 10, 1, 2, 15, 8, 10, 9, 1, 2, 11, 17, 3, 2, 18, 6, 13, 5]"
5,-46404.0,-3895.0,-10090.569999999949,-9397.0,2912.17,90219,20.18123984336853,"[20, 4, 4, 14, 10, 3, 3, 9, 5, 14, 8, 13, 11, 4, 2, 11, 19, 18, 14, 15, 6, 10, 1, 9, 19, 1, 10, 9, 14, 13, 11, 12, 2, 9, 18, 10, 5, 6, 17, 9, 18, 11, 12, 18, 17, 2, 6, 5, 1, 15, 14, 2, 9, 19]"
6,-42918.0,-3392.0,-8516.400000000023,-7894.0,2917.7,89977,19.941941261291504,"[13, 5, 10, 9, 9, 2, 14, 7, 18, 17, 10, 1, 11, 4, 2, 11, 19, 18, 14, 15, 6, 10, 1, 1, 13, 5, 10, 9, 14, 13, 3, 4, 16, 6, 16, 15, 18, 10, 1, 2, 15, 8, 10, 9, 1, 2, 5, 6, 3, 12, 18, 6, 13, 5]"
7,-47907.0,-2390.0,-6945.020000000019,-5902.0,2937.83,90017,19.951433181762695,"[13, 5, 10, 9, 9, 2, 14, 7, 18, 17, 10, 1, 9, 4, 2, 11, 19, 18, 14, 15, 6, 10, 1, 5, 20, 5, 10, 9, 14, 13, 11, 19, 16, 1, 16, 15, 13, 6, 2, 1, 18, 5, 9, 18, 17, 2, 5, 6, 3, 12, 18, 6, 13, 5]"
8,-42913.0,-1890.0,-5601.589999999967,-4890.0,2953.54,89935,19.252822160720825,"[13, 5, 10, 9, 9, 2, 14, 7, 18, 17, 3, 10, 9, 4, 2, 11, 19, 18, 14, 15, 6, 10, 1, 5, 20, 5, 10, 9, 14, 13, 11, 19, 16, 1, 16, 15, 13, 6, 2, 1, 18, 5, 9, 18, 17, 2, 5, 6, 3, 12, 18, 6, 13, 5]"
9,-40409.0,-1391.0,-4746.510000000009,-3889.0,3103.99,90063,19.276192665100098,"[20, 19, 3, 9, 10, 3, 3, 9, 5, 14, 8, 13, 15, 6, 2, 11, 19, 18, 14, 15, 6, 10, 1, 16, 4, 5, 10, 9, 14, 13, 11, 12, 2, 9, 18, 10, 13, 6, 17, 9, 18, 5, 2, 18, 17, 2, 6, 5, 1, 15, 14, 13, 20, 19]"
