gen,min,max,mean,median,std,num_invalid,time,best_individual
0,-53923.0,-12407.0,-22468.780000000028,-21918.0,2778.61,90227,20.38108253479004,"[3, 13, 9, 2, 16, 14, 18, 8, 9, 2, 15, 2, 20, 19, 10, 13, 1, 20, 2, 5, 17, 5, 15, 4, 3, 18, 20, 11, 4, 2, 16, 6, 17, 10, 8, 15, 15, 3, 1, 6, 18, 12, 13, 13, 14, 10, 3, 7, 18, 19, 1, 2, 6, 1]"
1,-59924.0,-9900.0,-18854.410000000033,-18407.0,2811.14,90323,21.401408672332764,"[18, 19, 10, 20, 1, 11, 8, 4, 18, 17, 19, 9, 4, 3, 9, 3, 12, 7, 14, 10, 1, 5, 13, 2, 13, 17, 10, 2, 8, 13, 3, 11, 16, 6, 3, 11, 1, 14, 11, 18, 13, 14, 18, 14, 1, 12, 7, 6, 15, 5, 15, 14, 2, 10]"
2,-50421.0,-8905.0,-15951.219999999972,-15406.0,2837.21,90203,21.21944260597229,"[2, 12, 3, 12, 18, 12, 2, 3, 17, 5, 4, 14, 10, 4, 6, 9, 7, 18, 13, 2, 9, 12, 11, 2, 14, 2, 6, 14, 18, 17, 7, 15, 3, 16, 3, 6, 11, 3, 14, 1, 2, 10, 19, 14, 15, 14, 5, 13, 10, 18, 11, 12, 15, 16]"
3,-47417.0,-6400.0,-13620.609999999986,-12908.0,2889.99,90073,20.958582401275635,"[15, 7, 19, 6, 16, 2, 10, 19, 9, 18, 6, 14, 12, 4, 13, 12, 3, 18, 19, 20, 2, 10, 18, 13, 5, 13, 1, 10, 17, 18, 15, 20, 4, 3, 5, 6, 17, 9, 5, 6, 18, 17, 13, 13, 14, 18, 14, 6, 18, 19, 20, 10, 17, 7]"
4,-44919.0,-5898.0,-11651.550000000047,-10907.0,2896.08,90150,20.98565411567688,"[5, 20, 19, 20, 1, 11, 8, 15, 1, 2, 14, 4, 2, 14, 14, 19, 6, 18, 2, 6, 10, 6, 5, 3, 10, 13, 6, 14, 18, 17, 7, 15, 3, 16, 3, 7, 2, 1, 18, 9, 2, 9, 8, 14, 13, 11, 19, 8, 4, 9, 20, 19, 15, 3]"
5,-44918.0,-4392.0,-10253.930000000051,-9408.0,2989.69,90049,20.6427481174469,"[18, 19, 19, 6, 16, 2, 10, 19, 9, 18, 1, 14, 8, 19, 10, 7, 13, 18, 13, 5, 14, 17, 5, 3, 13, 13, 6, 5, 18, 17, 7, 15, 3, 4, 15, 8, 6, 5, 11, 12, 18, 10, 11, 5, 19, 6, 1, 13, 2, 1, 6, 14, 2, 10]"
6,-42418.0,-3392.0,-9123.160000000033,-8402.0,3195.28,89977,20.32701563835144,"[18, 19, 19, 6, 16, 2, 10, 19, 9, 18, 1, 14, 8, 19, 10, 7, 13, 18, 13, 5, 14, 17, 5, 3, 13, 13, 6, 5, 18, 17, 7, 15, 3, 4, 15, 8, 17, 9, 5, 6, 18, 10, 11, 5, 19, 6, 1, 13, 2, 1, 6, 14, 2, 10]"
7,-46416.0,-2392.0,-8035.349999999977,-7398.0,3167.16,90060,20.289488554000854,"[18, 19, 19, 6, 16, 2, 10, 19, 9, 18, 1, 14, 8, 19, 10, 7, 13, 18, 13, 5, 14, 17, 5, 3, 13, 13, 6, 5, 18, 17, 7, 15, 3, 11, 8, 15, 1, 9, 2, 10, 9, 1, 11, 14, 2, 6, 1, 13, 2, 1, 6, 14, 2, 10]"
8,-37905.0,-1890.0,-6103.75,-4900.0,2959.92,90067,19.102617263793945,"[18, 19, 19, 6, 16, 2, 10, 19, 9, 18, 1, 14, 8, 19, 10, 7, 13, 11, 13, 5, 14, 17, 5, 3, 13, 13, 6, 5, 18, 17, 7, 15, 3, 4, 15, 8, 6, 5, 2, 10, 9, 1, 11, 14, 2, 6, 1, 13, 2, 1, 6, 14, 2, 10]"
9,-54400.0,-1389.0,-4031.780000000028,-3392.0,2543.67,90000,18.902074098587036,"[18, 19, 19, 6, 16, 2, 10, 19, 9, 18, 1, 14, 8, 19, 10, 7, 13, 10, 6, 5, 14, 17, 5, 3, 13, 13, 6, 5, 18, 17, 7, 15, 3, 4, 15, 8, 6, 5, 2, 10, 9, 1, 11, 14, 2, 6, 1, 13, 2, 1, 6, 14, 2, 10]"
