gen,min,max,mean,median,std,num_invalid,time,best_individual
0,-87935.0,-15898.0,-32954.619999999995,-31912.0,7362.29,72615,9.645805597305298,"[1, 5, 13, 6, 4, 12, 10, 1, 6, 18, 4, 14, 15, 6, 10, 2, 1, 16, 2, 15, 1, 1, 14, 9, 3, 17, 13, 4, 16, 6, 18, 13, 17, 11, 3, 5, 14, 4, 13, 3, 11, 19, 10, 10, 5, 13, 8, 4, 6, 13, 20, 19, 17, 9]"
1,-71932.0,-15898.0,-32020.890000000014,-30915.0,7010.03,72528,9.554253339767456,"[1, 5, 13, 6, 4, 12, 10, 1, 6, 18, 4, 14, 15, 6, 10, 2, 1, 16, 2, 15, 1, 1, 14, 9, 3, 17, 13, 4, 16, 6, 18, 13, 17, 11, 3, 5, 14, 4, 13, 3, 11, 19, 10, 10, 5, 13, 8, 4, 6, 13, 20, 19, 17, 9]"
2,-76942.0,-15402.0,-30923.619999999995,-29913.0,6510.28,72574,9.755085945129395,"[8, 7, 8, 5, 13, 5, 11, 20, 17, 6, 18, 6, 17, 9, 1, 8, 15, 2, 19, 7, 10, 15, 1, 11, 2, 11, 7, 8, 18, 17, 11, 4, 7, 16, 13, 5, 2, 3, 19, 12, 14, 9, 15, 6, 5, 1, 2, 18, 12, 4, 16, 2, 18, 11]"
3,-74932.0,-14410.0,-30152.839999999967,-28920.0,6206.98,72207,9.533179998397827,"[9, 19, 18, 6, 18, 6, 2, 15, 19, 3, 14, 8, 14, 10, 1, 2, 1, 8, 3, 7, 13, 1, 9, 17, 7, 8, 17, 18, 11, 12, 5, 19, 3, 14, 17, 9, 7, 19, 2, 1, 1, 2, 12, 11, 18, 6, 10, 17, 3, 14, 12, 17, 1, 10]"
4,-72923.0,-14410.0,-29503.72999999998,-28417.0,5942.08,72164,9.761286735534668,"[9, 19, 18, 6, 18, 6, 2, 15, 19, 3, 14, 8, 14, 10, 1, 2, 1, 8, 3, 7, 13, 1, 9, 17, 7, 8, 17, 18, 11, 12, 5, 19, 3, 14, 17, 9, 7, 19, 2, 1, 1, 2, 12, 11, 18, 6, 10, 17, 3, 14, 12, 17, 1, 10]"
5,-74433.0,-14410.0,-28902.040000000037,-27916.0,5711.01,72104,9.759707689285278,"[9, 19, 18, 6, 18, 6, 2, 15, 19, 3, 14, 8, 14, 10, 1, 2, 1, 8, 3, 7, 13, 1, 9, 17, 7, 8, 17, 18, 11, 12, 5, 19, 3, 14, 17, 9, 7, 19, 2, 1, 1, 2, 12, 11, 18, 6, 10, 17, 3, 14, 12, 17, 1, 10]"
6,-73926.0,-14410.0,-28454.560000000056,-27418.0,5581.8,72652,9.616827011108398,"[9, 19, 18, 6, 18, 6, 2, 15, 19, 3, 14, 8, 14, 10, 1, 2, 1, 8, 3, 7, 13, 1, 9, 17, 7, 8, 17, 18, 11, 12, 5, 19, 3, 14, 17, 9, 7, 19, 2, 1, 1, 2, 12, 11, 18, 6, 10, 17, 3, 14, 12, 17, 1, 10]"
7,-67932.0,-11899.0,-28071.51000000001,-27407.0,5463.46,72134,9.689296007156372,"[9, 2, 10, 16, 13, 8, 10, 9, 19, 15, 15, 3, 8, 11, 13, 15, 6, 19, 15, 2, 14, 5, 1, 2, 14, 2, 18, 6, 7, 17, 7, 6, 1, 3, 8, 19, 10, 9, 18, 3, 10, 17, 18, 2, 3, 18, 11, 12, 12, 20, 2, 14, 10, 17]"
8,-63424.0,-11899.0,-27658.849999999977,-26912.0,5338.78,71768,9.69603681564331,"[9, 2, 10, 16, 13, 8, 10, 9, 19, 15, 15, 3, 8, 11, 13, 15, 6, 19, 15, 2, 14, 5, 1, 2, 14, 2, 18, 6, 7, 17, 7, 6, 1, 3, 8, 19, 10, 9, 18, 3, 10, 17, 18, 2, 3, 18, 11, 12, 12, 20, 2, 14, 10, 17]"
9,-63411.0,-11899.0,-27218.810000000056,-26414.0,5176.38,72326,9.683421850204468,"[9, 2, 10, 16, 13, 8, 10, 9, 19, 15, 15, 3, 8, 11, 13, 15, 6, 19, 15, 2, 14, 5, 1, 2, 14, 2, 18, 6, 7, 17, 7, 6, 1, 3, 8, 19, 10, 9, 18, 3, 10, 17, 18, 2, 3, 18, 11, 12, 12, 20, 2, 14, 10, 17]"
