gen,min,max,mean,median,std,num_invalid,time,best_individual
0,-82435.0,-14405.0,-33406.46999999997,-31923.0,7635.82,72225,9.636865139007568,"[15, 2, 6, 14, 4, 16, 14, 2, 15, 6, 8, 19, 12, 1, 20, 12, 17, 17, 14, 12, 4, 14, 5, 3, 18, 19, 2, 9, 11, 5, 4, 12, 2, 9, 18, 10, 13, 2, 5, 20, 1, 8, 6, 13, 3, 9, 13, 14, 5, 20, 9, 10, 2, 10]"
1,-73431.0,-14405.0,-32258.650000000023,-30922.0,7142.35,72412,9.505620002746582,"[15, 2, 6, 14, 4, 16, 14, 2, 15, 6, 8, 19, 12, 1, 20, 12, 17, 17, 14, 12, 4, 14, 5, 3, 18, 19, 2, 9, 11, 5, 4, 12, 2, 9, 18, 10, 13, 2, 5, 20, 1, 8, 6, 13, 3, 9, 13, 14, 5, 20, 9, 10, 2, 10]"
2,-68925.0,-14405.0,-31083.76000000001,-29917.0,6645.84,72318,9.640304565429688,"[15, 2, 6, 14, 4, 16, 14, 2, 15, 6, 8, 19, 12, 1, 20, 12, 17, 17, 14, 12, 4, 14, 5, 3, 18, 19, 2, 9, 11, 5, 4, 12, 2, 9, 18, 10, 13, 2, 5, 20, 1, 8, 6, 13, 3, 9, 13, 14, 5, 20, 9, 10, 2, 10]"
3,-69931.0,-14405.0,-30074.829999999958,-28918.0,6186.4,72451,9.758479356765747,"[15, 2, 6, 14, 4, 16, 14, 2, 15, 6, 8, 19, 12, 1, 20, 12, 17, 17, 14, 12, 4, 14, 5, 3, 18, 19, 2, 9, 11, 5, 4, 12, 2, 9, 18, 10, 13, 2, 5, 20, 1, 8, 6, 13, 3, 9, 13, 14, 5, 20, 9, 10, 2, 10]"
4,-69436.0,-14405.0,-29328.400000000023,-28413.0,5895.21,72315,9.587822914123535,"[15, 2, 6, 14, 4, 16, 14, 2, 15, 6, 8, 19, 12, 1, 20, 12, 17, 17, 14, 12, 4, 14, 5, 3, 18, 19, 2, 9, 11, 5, 4, 12, 2, 9, 18, 10, 13, 2, 5, 20, 1, 8, 6, 13, 3, 9, 13, 14, 5, 20, 9, 10, 2, 10]"
5,-69430.0,-14405.0,-28727.209999999963,-27911.0,5676.89,72068,9.741708993911743,"[15, 2, 6, 14, 4, 16, 14, 2, 15, 6, 8, 19, 12, 1, 20, 12, 17, 17, 14, 12, 4, 14, 5, 3, 18, 19, 2, 9, 11, 5, 4, 12, 2, 9, 18, 10, 13, 2, 5, 20, 1, 8, 6, 13, 3, 9, 13, 14, 5, 20, 9, 10, 2, 10]"
6,-70430.0,-14405.0,-28208.51000000001,-27412.0,5460.14,72307,9.91928219795227,"[15, 2, 6, 14, 4, 16, 14, 2, 15, 6, 8, 19, 12, 1, 20, 12, 17, 17, 14, 12, 4, 14, 5, 3, 18, 19, 2, 9, 11, 5, 4, 12, 2, 9, 18, 10, 13, 2, 5, 20, 1, 8, 6, 13, 3, 9, 13, 14, 5, 20, 9, 10, 2, 10]"
7,-66926.0,-13909.0,-27842.349999999977,-26916.0,5360.87,72068,9.63179063796997,"[5, 14, 13, 2, 11, 13, 15, 13, 13, 6, 1, 13, 16, 4, 1, 19, 5, 7, 1, 16, 14, 18, 9, 8, 14, 1, 18, 17, 6, 12, 15, 6, 4, 6, 10, 3, 10, 9, 1, 9, 3, 10, 12, 8, 11, 10, 14, 7, 9, 4, 10, 14, 19, 4]"
8,-65421.0,-13909.0,-27490.959999999963,-26424.0,5263.45,72369,9.691927671432495,"[5, 14, 13, 2, 11, 13, 15, 13, 13, 6, 1, 13, 16, 4, 1, 19, 5, 7, 1, 16, 14, 18, 9, 8, 14, 1, 18, 17, 6, 12, 15, 6, 4, 6, 10, 3, 10, 9, 1, 9, 3, 10, 12, 8, 11, 10, 14, 7, 9, 4, 10, 14, 19, 4]"
9,-71926.0,-13902.0,-27115.689999999944,-26412.0,5166.41,71896,9.690027713775635,"[10, 12, 20, 12, 13, 5, 4, 19, 13, 6, 7, 13, 3, 4, 5, 20, 9, 20, 18, 2, 14, 10, 5, 9, 11, 17, 1, 10, 9, 6, 19, 8, 16, 2, 14, 16, 2, 11, 1, 13, 13, 5, 1, 17, 6, 7, 15, 20, 6, 18, 9, 1, 14, 3]"
