gen,min,max,mean,median,std,num_invalid,time,best_individual
0,-79925.0,-16403.0,-33058.189999999944,-31914.0,7421.42,91191,11.529003381729126,"[1, 3, 3, 15, 12, 4, 20, 2, 17, 5, 16, 13, 13, 5, 1, 4, 8, 8, 7, 15, 6, 9, 18, 11, 4, 5, 14, 2, 13, 7, 5, 11, 6, 10, 2, 10, 18, 17, 18, 5, 9, 17, 8, 9, 2, 12, 13, 6, 10, 19, 12, 6, 16, 4]"
1,-75923.0,-15405.0,-31991.300000000047,-30913.0,7010.55,90992,11.416377067565918,"[7, 3, 16, 4, 10, 20, 8, 15, 1, 10, 6, 18, 9, 10, 13, 6, 17, 11, 5, 4, 19, 19, 1, 11, 13, 18, 6, 17, 7, 14, 14, 11, 5, 1, 5, 14, 2, 3, 6, 13, 2, 3, 16, 6, 17, 13, 6, 17, 10, 1, 16, 4, 7, 6]"
2,-73436.0,-15405.0,-31025.109999999986,-29915.0,6556.98,91013,11.482654809951782,"[7, 3, 16, 4, 10, 20, 8, 15, 1, 10, 6, 18, 9, 10, 13, 6, 17, 11, 5, 4, 19, 19, 1, 11, 13, 18, 6, 17, 7, 14, 14, 11, 5, 1, 5, 14, 2, 3, 6, 13, 2, 3, 16, 6, 17, 13, 6, 17, 10, 1, 16, 4, 7, 6]"
3,-66932.0,-13907.0,-30242.640000000014,-29407.0,6196.03,90943,11.56948471069336,"[4, 11, 13, 1, 7, 20, 14, 3, 18, 10, 13, 15, 10, 3, 15, 5, 13, 5, 19, 8, 14, 9, 2, 11, 2, 9, 10, 2, 9, 13, 3, 12, 15, 2, 14, 8, 10, 9, 18, 6, 9, 17, 7, 16, 4, 2, 14, 17, 20, 8, 11, 1, 7, 16]"
4,-68929.0,-13907.0,-29496.25,-28417.0,5869.53,90927,11.531049013137817,"[4, 11, 13, 1, 7, 20, 14, 3, 18, 10, 13, 15, 10, 3, 15, 5, 13, 5, 19, 8, 14, 9, 2, 11, 2, 9, 10, 2, 9, 13, 3, 12, 15, 2, 14, 8, 10, 9, 18, 6, 9, 17, 7, 16, 4, 2, 14, 17, 20, 8, 11, 1, 7, 16]"
5,-68929.0,-13907.0,-28963.579999999958,-27917.0,5673.5,91113,11.679329872131348,"[4, 11, 13, 1, 7, 20, 14, 3, 18, 10, 13, 15, 10, 3, 15, 5, 13, 5, 19, 8, 14, 9, 2, 11, 2, 9, 10, 2, 9, 13, 3, 12, 15, 2, 14, 8, 10, 9, 18, 6, 9, 17, 7, 16, 4, 2, 14, 17, 20, 8, 11, 1, 7, 16]"
6,-64919.0,-13405.0,-28542.48999999999,-27420.0,5538.97,91109,11.633681774139404,"[18, 17, 2, 16, 1, 19, 8, 19, 5, 15, 4, 14, 10, 1, 10, 13, 10, 7, 13, 16, 6, 7, 8, 10, 6, 3, 14, 13, 5, 19, 7, 15, 2, 15, 3, 15, 10, 15, 7, 2, 18, 17, 12, 10, 1, 16, 18, 6, 18, 19, 3, 13, 18, 17]"
7,-65425.0,-12406.0,-28104.219999999972,-27407.0,5381.55,90990,11.693554639816284,"[17, 9, 1, 15, 14, 5, 2, 3, 13, 14, 10, 1, 9, 10, 5, 8, 17, 5, 6, 5, 17, 11, 19, 13, 3, 19, 9, 2, 11, 18, 18, 5, 2, 15, 1, 20, 15, 14, 7, 13, 1, 10, 9, 10, 18, 2, 10, 17, 6, 13, 16, 7, 20, 13]"
8,-73426.0,-12406.0,-27754.390000000014,-26914.0,5280.42,91121,11.632813930511475,"[17, 9, 1, 15, 14, 5, 2, 3, 13, 14, 10, 1, 9, 10, 5, 8, 17, 5, 6, 5, 17, 11, 19, 13, 3, 19, 9, 2, 11, 18, 18, 5, 2, 15, 1, 20, 15, 14, 7, 13, 1, 10, 9, 10, 18, 2, 10, 17, 6, 13, 16, 7, 20, 13]"
9,-64928.0,-12406.0,-27573.77000000002,-26907.0,5289.12,91229,11.748559713363647,"[17, 9, 1, 15, 14, 5, 2, 3, 13, 14, 10, 1, 9, 10, 5, 8, 17, 5, 6, 5, 17, 11, 19, 13, 3, 19, 9, 2, 11, 18, 18, 5, 2, 15, 1, 20, 15, 14, 7, 13, 1, 10, 9, 10, 18, 2, 10, 17, 6, 13, 16, 7, 20, 13]"
