gen,min,max,mean,median,std,num_invalid,time,best_individual
0,-56918.0,-13397.0,-22509.209999999963,-21914.0,2923.17,75027,18.910815954208374,"[18, 13, 1, 11, 9, 4, 15, 10, 17, 6, 19, 10, 19, 20, 13, 14, 18, 14, 13, 12, 2, 18, 10, 17, 7, 18, 14, 2, 5, 12, 6, 3, 18, 9, 6, 5, 2, 1, 14, 8, 18, 17, 2, 18, 14, 20, 15, 20, 14, 8, 7, 9, 13, 5]"
1,-55913.0,-10900.0,-19115.81999999995,-18408.0,2987.3,75574,19.769279718399048,"[7, 13, 6, 19, 3, 8, 14, 15, 14, 6, 19, 2, 19, 18, 18, 10, 18, 11, 17, 15, 1, 14, 4, 17, 9, 5, 10, 2, 11, 15, 16, 1, 6, 18, 19, 7, 17, 10, 14, 6, 9, 1, 11, 6, 5, 12, 3, 9, 17, 10, 2, 20, 9, 5]"
2,-49915.0,-9395.0,-16549.619999999995,-15902.0,3091.64,75084,19.637176275253296,"[15, 1, 3, 2, 16, 2, 13, 2, 13, 1, 10, 14, 19, 18, 14, 16, 4, 20, 6, 4, 10, 9, 1, 11, 1, 6, 2, 9, 10, 13, 6, 5, 15, 4, 6, 5, 14, 5, 18, 11, 14, 13, 20, 17, 5, 14, 5, 16, 18, 19, 17, 10, 7, 8]"
3,-50405.0,-7892.0,-14470.650000000023,-13409.0,3202.83,75220,19.290103912353516,"[18, 11, 5, 6, 11, 3, 7, 14, 9, 17, 19, 10, 19, 9, 13, 9, 18, 14, 13, 12, 2, 18, 10, 17, 7, 18, 14, 2, 10, 9, 5, 6, 7, 20, 12, 17, 2, 1, 14, 8, 18, 17, 8, 1, 13, 14, 8, 20, 4, 12, 10, 3, 6, 5]"
4,-49406.0,-5894.0,-12530.48999999999,-11405.0,3254.68,75474,18.955766916275024,"[15, 1, 3, 9, 11, 2, 3, 10, 17, 6, 19, 10, 19, 20, 13, 14, 18, 14, 13, 12, 2, 18, 10, 17, 7, 18, 10, 2, 11, 15, 16, 3, 8, 18, 13, 8, 2, 13, 13, 5, 17, 11, 12, 1, 13, 14, 8, 19, 19, 20, 4, 11, 7, 8]"
5,-43905.0,-4891.0,-10792.98999999999,-9893.0,3307.62,75088,18.861116647720337,"[15, 1, 3, 9, 11, 2, 3, 10, 17, 6, 19, 10, 19, 20, 13, 14, 18, 14, 13, 12, 2, 18, 10, 17, 7, 18, 14, 2, 5, 15, 16, 3, 8, 18, 13, 8, 2, 13, 13, 5, 17, 11, 12, 1, 13, 14, 8, 19, 19, 20, 4, 11, 7, 8]"
6,-42408.0,-3390.0,-9216.069999999949,-7899.0,3341.61,75271,18.518519639968872,"[15, 1, 3, 9, 11, 2, 3, 10, 17, 6, 19, 10, 19, 9, 13, 9, 18, 14, 13, 12, 2, 18, 10, 17, 7, 18, 14, 2, 5, 6, 16, 3, 8, 18, 13, 8, 2, 13, 13, 5, 17, 11, 12, 1, 13, 14, 8, 19, 19, 20, 4, 11, 7, 8]"
7,-44906.0,-2889.0,-6951.469999999972,-5894.0,3179.1,75389,17.948660612106323,"[15, 1, 3, 9, 11, 2, 3, 10, 17, 6, 19, 10, 19, 9, 13, 9, 18, 14, 13, 12, 2, 18, 10, 17, 7, 18, 14, 2, 5, 6, 16, 3, 8, 18, 13, 8, 6, 13, 14, 5, 17, 11, 12, 1, 13, 14, 4, 15, 19, 20, 4, 11, 7, 8]"
8,-41907.0,-1888.0,-5588.689999999944,-4392.0,3238.99,75215,17.689258575439453,"[15, 1, 3, 9, 11, 2, 3, 10, 17, 6, 19, 10, 19, 20, 13, 9, 18, 14, 13, 12, 2, 18, 10, 17, 7, 18, 14, 2, 5, 6, 16, 3, 8, 18, 13, 8, 14, 6, 10, 9, 5, 17, 2, 1, 13, 14, 8, 7, 19, 20, 4, 11, 7, 8]"
9,-40898.0,-1888.0,-4510.510000000009,-3390.0,3250.63,75355,17.64827823638916,"[15, 1, 3, 9, 11, 2, 3, 10, 17, 6, 19, 10, 19, 20, 13, 9, 18, 14, 13, 12, 2, 18, 10, 17, 7, 18, 14, 2, 5, 6, 16, 3, 8, 18, 13, 8, 14, 6, 10, 9, 5, 17, 2, 1, 13, 14, 8, 7, 19, 20, 4, 11, 7, 8]"
10,-41900.0,-1887.0,-3660.9599999999627,-2389.0,3459.08,75296,17.433520793914795,"[15, 1, 18, 9, 11, 2, 3, 10, 17, 6, 19, 10, 19, 9, 13, 9, 18, 14, 13, 12, 2, 18, 10, 17, 7, 18, 14, 2, 5, 6, 16, 3, 8, 18, 13, 8, 14, 6, 10, 9, 5, 17, 2, 1, 13, 14, 8, 7, 19, 20, 4, 11, 7, 8]"
11,-45402.0,-1886.0,-3230.069999999949,-1888.0,3328.15,75187,17.678025722503662,"[15, 1, 18, 9, 11, 2, 3, 10, 17, 6, 19, 10, 19, 9, 13, 9, 18, 14, 13, 12, 2, 18, 10, 17, 7, 18, 14, 2, 5, 6, 16, 3, 8, 18, 13, 8, 14, 6, 10, 9, 5, 17, 2, 1, 13, 14, 7, 15, 19, 20, 4, 11, 7, 8]"
12,-40394.0,-1885.0,-3267.420000000042,-1887.0,3364.84,75179,17.62019181251526,"[15, 1, 18, 5, 11, 2, 3, 10, 17, 6, 19, 10, 19, 9, 13, 9, 18, 14, 13, 12, 2, 18, 10, 17, 7, 18, 14, 1, 5, 6, 16, 3, 9, 18, 13, 8, 14, 6, 10, 9, 5, 17, 12, 1, 13, 14, 7, 15, 19, 20, 4, 11, 7, 8]"
13,-39415.0,-1885.0,-3271.689999999944,-1886.0,3377.68,75230,17.526508569717407,"[15, 1, 18, 5, 11, 2, 3, 10, 17, 6, 19, 10, 19, 9, 13, 9, 18, 14, 13, 12, 2, 18, 10, 17, 7, 18, 14, 1, 5, 6, 16, 3, 9, 18, 13, 8, 14, 6, 10, 9, 5, 17, 12, 1, 13, 14, 7, 15, 19, 20, 4, 11, 7, 8]"
14,-42405.0,-1885.0,-3248.319999999949,-1885.0,3327.44,75163,17.644127368927002,"[15, 1, 18, 5, 11, 2, 3, 10, 17, 6, 19, 10, 19, 9, 13, 9, 18, 14, 13, 12, 2, 18, 10, 17, 7, 18, 14, 1, 5, 6, 16, 3, 9, 18, 13, 8, 14, 6, 10, 9, 5, 17, 12, 1, 13, 14, 7, 15, 19, 20, 4, 11, 7, 8]"
15,-40905.0,-1885.0,-3269.7700000000186,-1885.0,3373.83,75313,17.637601613998413,"[15, 1, 18, 5, 11, 2, 3, 10, 17, 6, 19, 10, 19, 9, 13, 9, 18, 14, 13, 12, 2, 18, 10, 17, 7, 18, 14, 1, 5, 6, 16, 3, 9, 18, 13, 8, 14, 6, 10, 9, 5, 17, 12, 1, 13, 14, 7, 15, 19, 20, 4, 11, 7, 8]"
