gen,min,max,mean,median,std,num_invalid,time,best_individual
0,-52918.0,-13914.0,-22475.670000000042,-21914.0,2908.95,75328,19.06307601928711,"[3, 14, 7, 19, 2, 9, 9, 10, 14, 1, 17, 7, 19, 5, 10, 5, 15, 11, 6, 10, 13, 13, 14, 5, 7, 11, 6, 10, 18, 17, 3, 11, 10, 1, 14, 6, 13, 2, 19, 18, 2, 11, 16, 20, 11, 2, 10, 14, 7, 8, 13, 1, 14, 1]"
1,-48420.0,-10902.0,-18967.51000000001,-18402.0,3009.94,74965,19.514288902282715,"[10, 20, 20, 11, 16, 2, 16, 4, 18, 14, 15, 11, 16, 15, 13, 12, 3, 18, 19, 20, 2, 10, 18, 13, 5, 13, 1, 9, 6, 7, 8, 14, 4, 3, 19, 18, 19, 9, 14, 1, 10, 7, 20, 12, 11, 10, 18, 5, 19, 13, 13, 6, 11, 20]"
2,-48418.0,-9397.0,-16354.569999999949,-15409.0,3131.35,75288,19.329973697662354,"[18, 14, 10, 2, 15, 8, 2, 10, 17, 9, 9, 2, 8, 2, 6, 7, 14, 9, 13, 15, 18, 17, 18, 10, 3, 14, 1, 14, 14, 4, 5, 16, 11, 2, 3, 16, 18, 5, 2, 10, 9, 17, 20, 14, 1, 2, 5, 17, 19, 6, 15, 5, 2, 10]"
3,-50918.0,-7399.0,-14044.819999999949,-12913.0,3238.45,75479,19.410365104675293,"[11, 20, 12, 20, 14, 1, 12, 2, 2, 9, 16, 15, 2, 9, 5, 16, 15, 6, 13, 2, 6, 4, 3, 10, 4, 18, 17, 10, 6, 14, 18, 17, 5, 16, 5, 13, 1, 9, 5, 13, 2, 3, 14, 5, 18, 13, 13, 2, 19, 18, 5, 6, 2, 13]"
4,-50422.0,-6395.0,-12211.410000000033,-11400.0,3284.36,74752,19.026662826538086,"[13, 8, 5, 15, 1, 11, 3, 4, 5, 18, 10, 4, 2, 14, 14, 5, 19, 18, 13, 2, 9, 12, 11, 20, 5, 10, 6, 14, 18, 17, 7, 15, 3, 16, 15, 6, 6, 18, 2, 9, 1, 13, 7, 2, 14, 14, 13, 6, 12, 18, 16, 9, 2, 1]"
5,-45413.0,-5395.0,-10676.98999999999,-9898.0,3379.53,75676,19.012077808380127,"[18, 14, 10, 2, 15, 8, 2, 10, 17, 9, 9, 1, 14, 7, 9, 11, 1, 10, 13, 6, 6, 17, 18, 10, 3, 14, 13, 14, 18, 17, 7, 16, 11, 2, 3, 16, 18, 5, 2, 10, 9, 17, 20, 14, 1, 2, 5, 17, 19, 6, 15, 5, 2, 10]"
6,-47415.0,-3395.0,-9326.939999999944,-8399.0,3411.32,75189,18.705556869506836,"[18, 19, 10, 20, 1, 11, 8, 10, 17, 9, 9, 2, 8, 17, 9, 6, 7, 5, 13, 14, 18, 5, 6, 10, 3, 8, 13, 14, 18, 17, 7, 15, 11, 2, 3, 16, 18, 5, 2, 10, 9, 17, 20, 14, 1, 2, 5, 6, 15, 5, 15, 14, 2, 10]"
7,-42402.0,-2400.0,-7858.469999999972,-6895.0,3337.67,75306,18.50278615951538,"[18, 19, 10, 4, 2, 14, 2, 3, 17, 9, 9, 3, 9, 17, 9, 3, 11, 10, 4, 15, 5, 10, 18, 13, 5, 2, 2, 14, 17, 18, 6, 16, 3, 11, 9, 1, 1, 10, 13, 14, 9, 18, 20, 14, 1, 2, 5, 13, 6, 5, 15, 14, 2, 10]"
8,-42909.0,-1890.0,-6752.25,-5406.0,3463.39,75367,18.403557300567627,"[18, 19, 10, 2, 15, 8, 2, 10, 17, 9, 9, 1, 9, 17, 9, 6, 7, 5, 13, 14, 18, 5, 6, 10, 3, 14, 1, 14, 18, 17, 7, 16, 11, 2, 3, 16, 18, 5, 2, 10, 9, 17, 20, 14, 1, 2, 5, 6, 15, 5, 13, 14, 2, 10]"
9,-41900.0,-1390.0,-5461.530000000028,-3902.0,3530.56,75277,18.144625425338745,"[18, 19, 10, 2, 15, 8, 2, 10, 17, 9, 9, 1, 9, 17, 9, 6, 7, 5, 13, 14, 18, 5, 6, 10, 3, 6, 1, 14, 18, 17, 7, 16, 11, 2, 3, 16, 18, 5, 2, 10, 9, 17, 20, 14, 1, 2, 5, 6, 15, 5, 13, 14, 2, 10]"
10,-41899.0,-892.0,-4414.5,-2892.0,3665.24,75216,17.856391191482544,"[18, 19, 12, 20, 14, 1, 2, 10, 17, 9, 9, 2, 8, 17, 9, 3, 11, 10, 4, 15, 5, 10, 18, 13, 5, 2, 2, 14, 17, 18, 6, 16, 3, 11, 9, 1, 1, 10, 13, 14, 18, 10, 20, 14, 1, 2, 5, 13, 13, 7, 15, 14, 18, 10]"
11,-45411.0,-889.0,-3688.1300000000047,-1890.0,3817.73,75210,17.98531436920166,"[18, 17, 20, 10, 14, 1, 2, 10, 17, 9, 9, 2, 8, 17, 9, 3, 11, 10, 4, 15, 5, 10, 18, 13, 5, 2, 1, 14, 17, 18, 6, 16, 3, 11, 9, 1, 1, 10, 13, 14, 9, 18, 20, 14, 1, 2, 5, 13, 6, 5, 15, 14, 2, 13]"
12,-41910.0,-888.0,-3509.0500000000466,-1395.0,3836.87,75226,17.79422640800476,"[18, 17, 20, 10, 14, 1, 2, 10, 17, 9, 9, 2, 8, 17, 9, 3, 11, 10, 4, 15, 5, 10, 18, 13, 5, 2, 1, 14, 18, 17, 6, 16, 3, 11, 9, 1, 1, 10, 13, 14, 18, 10, 20, 14, 1, 2, 13, 2, 19, 5, 15, 14, 2, 13]"
13,-47413.0,-885.0,-3113.9599999999627,-892.0,3872.8,75498,17.909708499908447,"[18, 17, 20, 10, 14, 1, 2, 10, 17, 9, 9, 2, 8, 17, 9, 3, 11, 10, 4, 15, 5, 10, 18, 13, 5, 2, 1, 14, 17, 18, 6, 16, 3, 11, 9, 1, 1, 10, 13, 14, 9, 18, 20, 14, 1, 2, 5, 13, 19, 7, 15, 14, 2, 13]"
