gen,min,max,mean,median,std,num_invalid,time,best_individual
0,-78922.0,-14405.0,-33367.83999999997,-31921.0,7590.73,70866,9.318373680114746,"[15, 2, 6, 14, 4, 16, 14, 2, 15, 6, 8, 19, 12, 1, 20, 12, 17, 17, 14, 12, 4, 14, 5, 3, 18, 19, 2, 9, 11, 5, 4, 12, 2, 9, 18, 10, 13, 2, 5, 20, 1, 8, 6, 13, 3, 9, 13, 14, 5, 20, 9, 10, 2, 10]"
1,-75931.0,-14405.0,-32101.609999999986,-30917.0,7032.54,70338,9.339014530181885,"[15, 2, 6, 14, 4, 16, 14, 2, 15, 6, 8, 19, 12, 1, 20, 12, 17, 17, 14, 12, 4, 14, 5, 3, 18, 19, 2, 9, 11, 5, 4, 12, 2, 9, 18, 10, 13, 2, 5, 20, 1, 8, 6, 13, 3, 9, 13, 14, 5, 20, 9, 10, 2, 10]"
2,-68927.0,-14405.0,-31008.640000000014,-29916.0,6555.84,70756,9.345786333084106,"[15, 2, 6, 14, 4, 16, 14, 2, 15, 6, 8, 19, 12, 1, 20, 12, 17, 17, 14, 12, 4, 14, 5, 3, 18, 19, 2, 9, 11, 5, 4, 12, 2, 9, 18, 10, 13, 2, 5, 20, 1, 8, 6, 13, 3, 9, 13, 14, 5, 20, 9, 10, 2, 10]"
3,-77425.0,-14405.0,-29941.040000000037,-28915.0,6098.41,70926,9.50596308708191,"[15, 2, 6, 14, 4, 16, 14, 2, 15, 6, 8, 19, 12, 1, 20, 12, 17, 17, 14, 12, 4, 14, 5, 3, 18, 19, 2, 9, 11, 5, 4, 12, 2, 9, 18, 10, 13, 2, 5, 20, 1, 8, 6, 13, 3, 9, 13, 14, 5, 20, 9, 10, 2, 10]"
4,-68422.0,-13900.0,-29256.47999999998,-28411.0,5807.4,70613,9.34949541091919,"[18, 19, 20, 17, 5, 17, 12, 2, 5, 14, 8, 16, 19, 18, 16, 11, 17, 2, 3, 20, 2, 13, 1, 1, 12, 6, 5, 10, 3, 2, 6, 16, 5, 14, 12, 18, 3, 16, 1, 11, 9, 6, 18, 18, 8, 5, 16, 19, 15, 10, 5, 14, 18, 9]"
5,-61426.0,-13900.0,-28545.660000000033,-27423.0,5511.66,70574,9.311028718948364,"[18, 19, 20, 17, 5, 17, 12, 2, 5, 14, 8, 16, 19, 18, 16, 11, 17, 2, 3, 20, 2, 13, 1, 1, 12, 6, 5, 10, 3, 2, 6, 16, 5, 14, 12, 18, 3, 16, 1, 11, 9, 6, 18, 18, 8, 5, 16, 19, 15, 10, 5, 14, 18, 9]"
6,-61924.0,-13900.0,-27831.839999999967,-26917.0,5192.9,70649,9.642860889434814,"[18, 19, 20, 17, 5, 17, 12, 2, 5, 14, 8, 16, 19, 18, 16, 11, 17, 2, 3, 20, 2, 13, 1, 1, 12, 6, 5, 10, 3, 2, 6, 16, 5, 14, 12, 18, 3, 16, 1, 11, 9, 6, 18, 18, 8, 5, 16, 19, 15, 10, 5, 14, 18, 9]"
7,-58426.0,-13900.0,-27244.68000000005,-26418.0,4944.19,70422,9.375959634780884,"[18, 19, 20, 17, 5, 17, 12, 2, 5, 14, 8, 16, 19, 18, 16, 11, 17, 2, 3, 20, 2, 13, 1, 1, 12, 6, 5, 10, 3, 2, 6, 16, 5, 14, 12, 18, 3, 16, 1, 11, 9, 6, 18, 18, 8, 5, 16, 19, 15, 10, 5, 14, 18, 9]"
8,-60932.0,-13400.0,-26706.060000000056,-25918.0,4776.85,70771,9.133315801620483,"[15, 8, 2, 9, 5, 20, 13, 3, 20, 19, 16, 4, 17, 6, 18, 19, 8, 15, 5, 11, 10, 12, 4, 10, 3, 1, 12, 16, 6, 15, 2, 11, 17, 1, 7, 16, 13, 17, 15, 7, 16, 2, 12, 15, 7, 18, 2, 1, 2, 4, 18, 5, 5, 6]"
9,-61926.0,-13400.0,-26292.369999999995,-25908.0,4630.81,70619,9.572415351867676,"[15, 8, 2, 9, 5, 20, 13, 3, 20, 19, 16, 4, 17, 6, 18, 19, 8, 15, 5, 11, 10, 12, 4, 10, 3, 1, 12, 16, 6, 15, 2, 11, 17, 1, 7, 16, 13, 17, 15, 7, 16, 2, 12, 15, 7, 18, 2, 1, 2, 4, 18, 5, 5, 6]"
