gen,min,max,mean,median,std,num_invalid,time,best_individual
0,-75422.0,-15902.0,-32952.810000000056,-31910.5,7345.41,72439,9.764321565628052,"[6, 5, 16, 8, 11, 1, 12, 20, 17, 3, 8, 7, 16, 2, 10, 6, 3, 7, 10, 12, 14, 13, 1, 2, 14, 2, 18, 19, 7, 17, 1, 6, 13, 3, 8, 19, 10, 9, 18, 3, 10, 17, 18, 2, 3, 18, 11, 4, 14, 17, 10, 5, 2, 7]"
1,-77930.0,-14414.0,-31740.829999999958,-30421.0,6837.39,72488,9.781223773956299,"[13, 1, 4, 13, 18, 1, 14, 7, 20, 19, 13, 11, 17, 6, 10, 4, 15, 7, 12, 20, 17, 15, 16, 6, 17, 8, 17, 18, 11, 12, 5, 19, 3, 14, 17, 9, 7, 19, 2, 1, 1, 2, 15, 20, 18, 13, 17, 13, 5, 14, 14, 4, 6, 8]"
2,-72934.0,-13897.0,-30786.119999999995,-29907.5,6437.14,72391,9.812350034713745,"[3, 9, 4, 16, 2, 8, 10, 13, 10, 18, 20, 14, 17, 12, 1, 17, 11, 11, 14, 19, 14, 9, 15, 9, 17, 16, 17, 18, 2, 6, 2, 16, 15, 8, 5, 18, 14, 7, 19, 20, 1, 16, 12, 6, 5, 4, 20, 9, 15, 4, 3, 14, 7, 16]"
3,-68928.0,-13897.0,-29954.790000000037,-28916.0,6063.38,71992,9.642614603042603,"[3, 9, 4, 16, 2, 8, 10, 13, 10, 18, 20, 14, 17, 12, 1, 17, 11, 11, 14, 19, 14, 9, 15, 9, 17, 16, 17, 18, 2, 6, 2, 16, 15, 8, 5, 18, 14, 7, 19, 20, 1, 16, 12, 6, 5, 4, 20, 9, 15, 4, 3, 14, 7, 16]"
4,-61418.0,-13897.0,-29189.76000000001,-28410.0,5718.25,72343,9.871791124343872,"[3, 9, 4, 16, 2, 8, 10, 13, 10, 18, 20, 14, 17, 12, 1, 17, 11, 11, 14, 19, 14, 9, 15, 9, 17, 16, 17, 18, 2, 6, 2, 16, 15, 8, 5, 18, 14, 7, 19, 20, 1, 16, 12, 6, 5, 4, 20, 9, 15, 4, 3, 14, 7, 16]"
5,-65424.0,-13897.0,-28394.199999999953,-27418.0,5388.86,71794,9.901785135269165,"[3, 9, 4, 16, 2, 8, 10, 13, 10, 18, 20, 14, 17, 12, 1, 17, 11, 11, 14, 19, 14, 9, 15, 9, 17, 16, 17, 18, 2, 6, 2, 16, 15, 8, 5, 18, 14, 7, 19, 20, 1, 16, 12, 6, 5, 4, 20, 9, 15, 4, 3, 14, 7, 16]"
6,-61418.0,-13897.0,-27848.099999999977,-26919.0,5181.95,72095,9.787956714630127,"[3, 9, 4, 16, 2, 8, 10, 13, 10, 18, 20, 14, 17, 12, 1, 17, 11, 11, 14, 19, 14, 9, 15, 9, 17, 16, 17, 18, 2, 6, 2, 16, 15, 8, 5, 18, 14, 7, 19, 20, 1, 16, 12, 6, 5, 4, 20, 9, 15, 4, 3, 14, 7, 16]"
7,-59423.0,-13897.0,-27306.849999999977,-26420.0,4983.5,72361,9.832053184509277,"[3, 9, 4, 16, 2, 8, 10, 13, 10, 18, 20, 14, 17, 12, 1, 17, 11, 11, 14, 19, 14, 9, 15, 9, 17, 16, 17, 18, 2, 6, 2, 16, 15, 8, 5, 18, 14, 7, 19, 20, 1, 16, 12, 6, 5, 4, 20, 9, 15, 4, 3, 14, 7, 16]"
8,-63419.0,-12410.0,-26834.609999999986,-26407.0,4819.52,72015,9.744277238845825,"[15, 5, 13, 1, 14, 1, 13, 12, 3, 10, 7, 2, 8, 15, 6, 17, 10, 8, 10, 3, 17, 5, 6, 19, 16, 15, 14, 4, 8, 15, 7, 18, 2, 3, 11, 19, 6, 17, 18, 5, 17, 18, 12, 4, 16, 14, 5, 19, 2, 16, 10, 20, 19, 15]"
9,-68927.0,-12410.0,-26498.400000000023,-25913.0,4755.85,72089,9.76137900352478,"[15, 5, 13, 1, 14, 1, 13, 12, 3, 10, 7, 2, 8, 15, 6, 17, 10, 8, 10, 3, 17, 5, 6, 19, 16, 15, 14, 4, 8, 15, 7, 18, 2, 3, 11, 19, 6, 17, 18, 5, 17, 18, 12, 4, 16, 14, 5, 19, 2, 16, 10, 20, 19, 15]"
