gen,min,max,mean,median,std,num_invalid,time,best_individual
0,-59417.0,-14406.0,-22509.51000000001,-21914.0,2985.69,81176,19.72509741783142,"[14, 19, 5, 19, 15, 1, 3, 2, 12, 19, 7, 16, 5, 18, 9, 6, 4, 6, 5, 14, 5, 14, 20, 14, 3, 14, 13, 2, 7, 8, 8, 16, 6, 18, 19, 9, 1, 9, 13, 2, 6, 18, 6, 13, 3, 18, 3, 6, 4, 10, 11, 18, 16, 7]"
1,-56916.0,-9906.0,-18997.219999999972,-18406.0,3109.35,81458,20.31359577178955,"[18, 19, 15, 6, 7, 18, 5, 7, 6, 18, 4, 14, 15, 6, 10, 2, 1, 16, 2, 15, 1, 1, 14, 9, 3, 17, 13, 14, 5, 13, 20, 8, 20, 10, 19, 12, 18, 8, 14, 15, 18, 17, 8, 7, 19, 2, 3, 11, 7, 16, 3, 14, 12, 11]"
2,-64923.0,-8906.0,-16410.97999999998,-15412.0,3266.51,80923,20.087088346481323,"[6, 7, 2, 1, 5, 13, 16, 4, 10, 9, 19, 8, 10, 17, 19, 16, 1, 14, 2, 3, 1, 5, 6, 15, 1, 8, 6, 17, 13, 5, 8, 16, 6, 18, 19, 5, 20, 6, 2, 9, 15, 1, 19, 6, 17, 18, 18, 12, 12, 3, 15, 14, 14, 7]"
3,-51924.0,-6901.0,-14023.170000000042,-12913.0,3406.78,81024,20.022140741348267,"[1, 11, 9, 19, 14, 1, 3, 4, 6, 18, 4, 14, 15, 6, 10, 2, 1, 16, 2, 15, 1, 1, 14, 9, 3, 17, 13, 5, 14, 1, 7, 8, 20, 10, 19, 12, 1, 2, 19, 9, 18, 17, 8, 7, 19, 2, 3, 11, 7, 13, 20, 19, 17, 9]"
4,-50422.0,-5394.0,-11251.300000000047,-9914.0,3412.1,81163,19.29570770263672,"[1, 5, 13, 3, 19, 11, 14, 7, 6, 18, 4, 14, 15, 6, 10, 2, 1, 16, 2, 15, 1, 1, 14, 9, 3, 17, 14, 5, 13, 6, 17, 18, 7, 15, 3, 4, 19, 11, 14, 5, 10, 9, 8, 2, 14, 18, 3, 16, 6, 13, 20, 19, 17, 9]"
5,-54411.0,-4395.0,-8973.060000000056,-7902.0,3416.65,81069,19.03313684463501,"[19, 18, 4, 12, 8, 1, 14, 7, 6, 18, 4, 14, 15, 6, 10, 2, 1, 16, 2, 15, 1, 1, 14, 9, 3, 17, 14, 5, 13, 6, 17, 18, 7, 15, 3, 12, 1, 2, 19, 9, 18, 17, 8, 7, 19, 2, 3, 4, 6, 13, 20, 19, 17, 9]"
6,-53913.0,-3393.0,-7288.030000000028,-6394.0,3482.56,81531,18.80348563194275,"[18, 19, 15, 6, 1, 13, 14, 7, 6, 18, 4, 14, 15, 6, 10, 2, 1, 16, 2, 15, 1, 1, 14, 9, 3, 17, 13, 5, 14, 1, 7, 8, 17, 11, 3, 11, 13, 14, 14, 13, 1, 9, 18, 2, 13, 18, 18, 6, 6, 13, 20, 19, 17, 9]"
7,-53412.0,-2393.0,-6046.670000000042,-4896.0,3499.92,80929,18.34602665901184,"[20, 19, 19, 12, 1, 13, 8, 7, 6, 18, 4, 14, 15, 6, 10, 2, 1, 16, 2, 15, 1, 1, 14, 9, 3, 17, 13, 14, 5, 6, 17, 18, 7, 15, 12, 11, 13, 14, 14, 13, 1, 9, 18, 2, 13, 10, 3, 4, 6, 13, 20, 19, 17, 9]"
8,-49912.0,-1891.0,-5008.170000000042,-3895.0,3496.38,81333,18.320058345794678,"[18, 19, 15, 14, 1, 13, 8, 7, 6, 18, 4, 14, 15, 6, 10, 2, 1, 16, 2, 15, 1, 1, 14, 9, 3, 17, 13, 14, 17, 18, 7, 8, 20, 10, 12, 11, 13, 14, 14, 13, 1, 9, 18, 2, 13, 10, 5, 6, 15, 16, 20, 19, 17, 9]"
9,-61905.0,-1391.0,-4094.5899999999674,-2894.0,3578.08,80821,18.397225379943848,"[18, 19, 15, 14, 1, 13, 8, 7, 6, 18, 4, 14, 15, 6, 10, 2, 1, 16, 2, 15, 1, 1, 14, 9, 3, 17, 13, 14, 17, 18, 7, 8, 20, 10, 12, 11, 1, 2, 14, 13, 1, 9, 18, 2, 13, 10, 5, 6, 15, 16, 20, 19, 17, 9]"
10,-55914.0,-891.0,-3395.0899999999674,-2389.0,3645.3,81173,18.208520889282227,"[20, 19, 9, 17, 1, 13, 14, 4, 6, 18, 4, 14, 15, 6, 10, 2, 1, 16, 2, 15, 1, 5, 14, 9, 3, 17, 14, 5, 13, 6, 17, 18, 7, 6, 3, 11, 1, 10, 14, 13, 18, 17, 8, 7, 19, 10, 15, 16, 18, 17, 20, 19, 17, 9]"
11,-55926.0,-888.0,-2968.329999999958,-1396.0,3706.05,81188,18.29801917076111,"[18, 19, 19, 12, 13, 5, 14, 7, 6, 18, 4, 14, 15, 6, 10, 2, 1, 16, 2, 15, 1, 1, 14, 9, 3, 17, 13, 14, 17, 18, 7, 8, 17, 6, 3, 11, 1, 10, 14, 13, 1, 9, 18, 2, 13, 10, 5, 6, 15, 16, 20, 19, 17, 9]"
12,-51909.0,-887.0,-2332.5500000000466,-892.0,3620.55,81157,18.23247718811035,"[18, 19, 17, 12, 13, 5, 14, 7, 6, 18, 4, 14, 15, 6, 10, 2, 1, 16, 2, 15, 1, 5, 14, 9, 3, 17, 13, 14, 17, 18, 7, 8, 17, 6, 3, 11, 1, 10, 14, 13, 1, 9, 18, 2, 13, 10, 5, 6, 15, 16, 20, 19, 17, 9]"
13,-49909.0,-886.0,-2461.25,-890.0,3641.58,81177,18.18641233444214,"[18, 19, 9, 17, 13, 5, 14, 7, 6, 18, 4, 14, 15, 6, 10, 2, 1, 16, 2, 15, 1, 5, 14, 9, 3, 17, 13, 14, 5, 17, 7, 8, 17, 6, 3, 11, 1, 10, 14, 13, 1, 9, 18, 2, 13, 10, 18, 6, 15, 16, 20, 19, 17, 9]"
14,-51906.0,-886.0,-1896.2399999999907,-888.0,3466.66,80927,18.007090091705322,"[18, 19, 9, 17, 13, 5, 14, 7, 6, 18, 4, 14, 15, 6, 10, 2, 1, 16, 2, 15, 1, 5, 14, 9, 3, 17, 13, 14, 5, 17, 7, 8, 17, 6, 3, 11, 1, 10, 14, 13, 1, 9, 18, 2, 13, 10, 18, 6, 15, 16, 20, 19, 17, 9]"
15,-45899.0,-885.0,-2060.560000000056,-887.0,3600.94,81488,18.27658486366272,"[18, 19, 18, 12, 13, 5, 14, 7, 6, 18, 4, 14, 15, 6, 10, 2, 1, 16, 2, 15, 1, 5, 14, 9, 3, 17, 13, 14, 5, 17, 7, 8, 17, 6, 3, 11, 18, 6, 14, 5, 10, 9, 18, 2, 13, 10, 18, 6, 15, 16, 20, 19, 17, 9]"
16,-44408.0,-885.0,-2145.4599999999627,-886.0,3600.53,81377,18.28652834892273,"[18, 19, 18, 12, 13, 5, 14, 7, 6, 18, 4, 14, 15, 6, 10, 2, 1, 16, 2, 15, 1, 5, 14, 9, 3, 17, 13, 14, 5, 17, 7, 8, 17, 6, 3, 11, 18, 6, 14, 5, 10, 9, 18, 2, 13, 10, 18, 6, 15, 16, 20, 19, 17, 9]"
