gen,min,max,mean,median,std,num_invalid,time,best_individual
0,-77914.0,-14403.0,-33015.640000000014,-31912.0,7428.93,81395,10.579981565475464,"[20, 19, 7, 1, 1, 20, 17, 5, 13, 5, 2, 13, 16, 12, 3, 17, 5, 18, 5, 15, 18, 16, 5, 5, 10, 14, 6, 14, 13, 7, 10, 9, 17, 14, 6, 16, 10, 9, 20, 10, 13, 5, 7, 19, 8, 6, 12, 2, 18, 7, 3, 9, 10, 2]"
1,-77925.0,-14403.0,-31842.23999999999,-30428.0,6949.5,81254,10.504206418991089,"[20, 19, 7, 1, 1, 20, 17, 5, 13, 5, 2, 13, 16, 12, 3, 17, 5, 18, 5, 15, 18, 16, 5, 5, 10, 14, 6, 14, 13, 7, 10, 9, 17, 14, 6, 16, 10, 9, 20, 10, 13, 5, 7, 19, 8, 6, 12, 2, 18, 7, 3, 9, 10, 2]"
2,-76433.0,-14403.0,-30943.050000000047,-29913.0,6575.76,81083,10.52237582206726,"[20, 19, 7, 1, 1, 20, 17, 5, 13, 5, 2, 13, 16, 12, 3, 17, 5, 18, 5, 15, 18, 16, 5, 5, 10, 14, 6, 14, 13, 7, 10, 9, 17, 14, 6, 16, 10, 9, 20, 10, 13, 5, 7, 19, 8, 6, 12, 2, 18, 7, 3, 9, 10, 2]"
3,-71420.0,-14403.0,-30169.97999999998,-28920.0,6255.68,81293,10.454862594604492,"[20, 19, 7, 1, 1, 20, 17, 5, 13, 5, 2, 13, 16, 12, 3, 17, 5, 18, 5, 15, 18, 16, 5, 5, 10, 14, 6, 14, 13, 7, 10, 9, 17, 14, 6, 16, 10, 9, 20, 10, 13, 5, 7, 19, 8, 6, 12, 2, 18, 7, 3, 9, 10, 2]"
4,-71425.0,-14403.0,-29476.26000000001,-28416.0,5950.46,80883,10.49450397491455,"[20, 19, 7, 1, 1, 20, 17, 5, 13, 5, 2, 13, 16, 12, 3, 17, 5, 18, 5, 15, 18, 16, 5, 5, 10, 14, 6, 14, 13, 7, 10, 9, 17, 14, 6, 16, 10, 9, 20, 10, 13, 5, 7, 19, 8, 6, 12, 2, 18, 7, 3, 9, 10, 2]"
5,-68926.0,-14402.0,-28919.579999999958,-27916.0,5727.49,80920,10.782634735107422,"[20, 11, 6, 7, 9, 18, 7, 8, 10, 14, 14, 1, 2, 10, 13, 2, 1, 7, 14, 19, 18, 9, 10, 1, 4, 3, 10, 14, 6, 5, 15, 9, 2, 10, 15, 13, 9, 18, 7, 14, 5, 2, 15, 4, 3, 8, 14, 2, 19, 20, 18, 12, 5, 20]"
6,-71434.0,-14402.0,-28433.689999999944,-27417.0,5566.92,81004,10.67390251159668,"[20, 11, 6, 7, 9, 18, 7, 8, 10, 14, 14, 1, 2, 10, 13, 2, 1, 7, 14, 19, 18, 9, 10, 1, 4, 3, 10, 14, 6, 5, 15, 9, 2, 10, 15, 13, 9, 18, 7, 14, 5, 2, 15, 4, 3, 8, 14, 2, 19, 20, 18, 12, 5, 20]"
7,-65421.0,-14398.0,-28034.349999999977,-26922.0,5418.16,81102,10.525532245635986,"[10, 20, 20, 11, 16, 2, 16, 4, 18, 14, 15, 11, 16, 15, 13, 12, 3, 18, 19, 20, 2, 10, 18, 13, 5, 13, 1, 10, 17, 9, 14, 20, 17, 15, 17, 5, 6, 18, 19, 15, 7, 8, 18, 19, 11, 2, 12, 15, 8, 6, 11, 10, 7, 15]"
8,-69412.0,-13902.0,-27626.589999999967,-26911.0,5283.57,81114,10.44669246673584,"[4, 5, 7, 18, 4, 9, 8, 4, 5, 6, 15, 7, 14, 19, 16, 3, 8, 13, 6, 20, 14, 13, 8, 11, 14, 2, 10, 18, 19, 7, 2, 13, 4, 12, 5, 16, 12, 18, 5, 11, 15, 9, 17, 15, 3, 10, 18, 17, 3, 12, 16, 15, 20, 7]"
9,-66434.0,-13406.0,-27312.43000000005,-26415.0,5222.62,81296,10.555502891540527,"[12, 3, 17, 10, 11, 4, 2, 19, 18, 17, 9, 1, 20, 5, 2, 7, 4, 17, 15, 20, 6, 14, 6, 10, 1, 19, 10, 1, 14, 6, 8, 14, 19, 12, 16, 13, 10, 20, 3, 7, 17, 18, 8, 1, 11, 10, 16, 3, 19, 9, 16, 15, 6, 2]"
