gen,min,max,mean,median,std,num_invalid,time,best_individual
0,-52914.0,-14410.0,-22374.829999999958,-21914.0,2705.9,81100,19.630815982818604,"[10, 9, 20, 9, 16, 3, 15, 14, 17, 9, 1, 13, 15, 4, 14, 3, 4, 4, 12, 7, 6, 10, 17, 19, 11, 8, 6, 18, 2, 1, 19, 11, 18, 3, 15, 7, 10, 20, 1, 2, 5, 13, 11, 4, 20, 3, 14, 1, 14, 18, 1, 14, 19, 4]"
1,-56418.0,-10398.0,-18911.949999999953,-18407.0,2698.14,80934,20.221201181411743,"[12, 18, 17, 12, 19, 8, 18, 17, 5, 13, 6, 13, 4, 3, 5, 12, 11, 10, 2, 1, 10, 10, 9, 2, 10, 6, 14, 5, 7, 8, 12, 2, 4, 9, 13, 3, 14, 2, 17, 2, 17, 10, 19, 18, 5, 20, 6, 18, 20, 19, 5, 6, 6, 14]"
2,-48928.0,-8404.0,-16311.560000000056,-15417.0,2807.38,81247,20.211669206619263,"[12, 18, 17, 12, 19, 8, 18, 17, 5, 13, 6, 13, 4, 3, 5, 12, 11, 10, 2, 1, 10, 10, 9, 2, 10, 6, 14, 5, 7, 8, 12, 2, 4, 9, 13, 3, 14, 2, 17, 18, 10, 2, 5, 14, 1, 18, 13, 6, 3, 10, 8, 7, 6, 14]"
3,-47926.0,-6899.0,-13951.920000000042,-13402.0,2920.22,81277,20.12828254699707,"[12, 18, 17, 12, 14, 8, 18, 17, 5, 13, 6, 13, 4, 3, 5, 12, 11, 10, 2, 20, 18, 5, 18, 19, 9, 17, 10, 18, 5, 14, 6, 7, 17, 10, 4, 13, 13, 1, 11, 12, 9, 2, 20, 15, 3, 1, 2, 1, 3, 9, 11, 19, 6, 14]"
4,-52410.0,-6394.0,-11702.280000000028,-10901.0,2872.04,81175,19.468873500823975,"[12, 18, 17, 12, 19, 8, 18, 17, 5, 13, 6, 1, 4, 9, 9, 19, 2, 16, 5, 20, 2, 9, 10, 16, 2, 18, 1, 10, 5, 7, 11, 3, 7, 17, 14, 1, 1, 2, 9, 17, 10, 2, 5, 14, 1, 18, 13, 6, 3, 10, 8, 7, 6, 14]"
5,-41410.0,-4398.0,-9576.609999999986,-8893.0,2772.46,81155,18.997337579727173,"[12, 18, 19, 6, 1, 11, 9, 2, 18, 9, 3, 2, 16, 8, 1, 7, 15, 16, 15, 20, 10, 4, 13, 19, 9, 17, 10, 18, 5, 14, 6, 7, 17, 10, 4, 13, 13, 1, 11, 12, 9, 2, 13, 15, 3, 1, 20, 19, 20, 19, 5, 6, 6, 14]"
6,-46920.0,-3889.0,-8229.959999999963,-7394.0,2869.22,81214,18.872037649154663,"[12, 18, 17, 12, 19, 8, 18, 17, 5, 13, 6, 13, 4, 3, 5, 12, 11, 10, 2, 20, 2, 9, 10, 1, 11, 1, 1, 10, 2, 13, 14, 2, 7, 17, 14, 1, 5, 17, 11, 12, 18, 17, 7, 17, 5, 18, 6, 18, 20, 19, 5, 6, 6, 14]"
7,-44406.0,-2888.0,-6930.810000000056,-5893.0,2864.97,81011,18.555834531784058,"[12, 18, 17, 12, 19, 8, 18, 17, 5, 13, 6, 13, 4, 3, 5, 3, 15, 20, 14, 15, 10, 2, 1, 1, 11, 1, 1, 10, 2, 13, 16, 7, 2, 10, 14, 1, 5, 17, 11, 12, 18, 17, 7, 17, 5, 18, 6, 18, 20, 19, 5, 6, 6, 14]"
8,-39896.0,-1887.0,-5889.829999999958,-4890.0,2942.18,81076,18.248462677001953,"[12, 18, 17, 12, 19, 8, 7, 15, 2, 9, 6, 13, 4, 3, 5, 12, 11, 20, 14, 15, 10, 14, 1, 1, 11, 1, 1, 10, 2, 13, 16, 7, 2, 10, 10, 3, 1, 9, 5, 14, 17, 9, 18, 17, 5, 18, 6, 18, 20, 19, 5, 6, 6, 14]"
9,-44404.0,-1386.0,-4616.459999999963,-3887.0,2902.95,81142,18.459479331970215,"[17, 18, 15, 1, 13, 8, 3, 15, 5, 13, 19, 9, 4, 3, 5, 12, 11, 20, 14, 15, 10, 2, 9, 1, 11, 1, 1, 10, 2, 13, 16, 7, 2, 10, 9, 10, 17, 8, 13, 5, 9, 18, 14, 17, 1, 18, 6, 18, 20, 19, 5, 6, 6, 14]"
