gen,min,max,mean,median,std,num_invalid,time,best_individual
0,-51430.0,-13405.0,-22382.449999999953,-21914.0,2685.18,80809,19.52888798713684,"[11, 19, 13, 7, 12, 18, 11, 12, 13, 14, 4, 15, 16, 20, 2, 10, 4, 8, 19, 20, 10, 9, 19, 4, 10, 6, 1, 2, 16, 15, 18, 17, 2, 9, 7, 5, 20, 3, 1, 18, 3, 17, 18, 17, 18, 1, 14, 1, 2, 3, 7, 5, 20, 7]"
1,-49407.0,-10896.0,-18914.97999999998,-18407.0,2704.85,81447,20.300861358642578,"[20, 17, 15, 18, 13, 19, 1, 13, 17, 6, 19, 10, 19, 20, 13, 14, 18, 14, 13, 12, 2, 18, 10, 17, 7, 18, 14, 2, 5, 12, 6, 3, 18, 9, 6, 8, 14, 13, 13, 5, 17, 11, 12, 1, 13, 14, 8, 20, 4, 12, 7, 5, 13, 1]"
2,-45404.0,-9906.0,-16301.349999999977,-15899.0,2754.37,81099,20.11367917060852,"[20, 17, 7, 19, 13, 10, 1, 13, 17, 6, 19, 10, 19, 20, 13, 14, 18, 14, 13, 12, 2, 18, 10, 11, 4, 17, 14, 2, 5, 12, 6, 3, 18, 9, 6, 5, 10, 2, 13, 14, 18, 11, 10, 11, 20, 14, 1, 18, 14, 15, 2, 7, 7, 15]"
3,-46907.0,-7894.0,-14245.729999999981,-13411.0,2849.52,80832,19.9624981880188,"[20, 19, 12, 20, 13, 3, 1, 15, 14, 6, 7, 14, 6, 15, 13, 11, 10, 4, 14, 6, 2, 5, 6, 16, 8, 18, 1, 5, 19, 20, 2, 15, 18, 5, 15, 17, 9, 1, 20, 7, 2, 1, 16, 13, 5, 5, 6, 14, 13, 12, 18, 17, 9, 2]"
4,-50401.0,-6907.0,-12474.359999999986,-11899.0,2863.33,80980,19.773142099380493,"[8, 14, 13, 4, 3, 14, 14, 2, 10, 9, 7, 14, 8, 17, 10, 17, 18, 14, 13, 12, 2, 18, 10, 17, 7, 18, 13, 6, 14, 13, 2, 3, 11, 17, 3, 14, 1, 10, 5, 17, 18, 10, 12, 1, 11, 9, 19, 18, 4, 11, 6, 7, 5, 17]"
5,-47412.0,-5893.0,-11210.199999999953,-10405.0,3006.3,81197,19.805201292037964,"[2, 13, 13, 14, 10, 2, 15, 3, 9, 17, 9, 3, 4, 11, 9, 7, 14, 20, 1, 5, 2, 10, 18, 14, 8, 18, 1, 10, 14, 13, 7, 6, 4, 15, 18, 10, 9, 17, 10, 13, 12, 11, 8, 5, 8, 5, 6, 17, 19, 20, 4, 10, 14, 13]"
6,-48918.0,-4394.0,-9991.699999999953,-9398.0,3006.97,81000,19.43506646156311,"[2, 13, 13, 14, 10, 2, 15, 3, 9, 17, 9, 3, 4, 11, 9, 7, 14, 20, 1, 5, 2, 10, 18, 14, 8, 18, 1, 10, 14, 13, 7, 6, 4, 15, 18, 10, 9, 17, 10, 14, 9, 18, 8, 1, 13, 5, 6, 17, 19, 20, 4, 10, 14, 13]"
7,-50399.0,-3395.0,-8945.550000000047,-8396.0,3077.54,80899,19.117793560028076,"[20, 19, 12, 20, 13, 1, 9, 10, 17, 18, 14, 15, 10, 2, 9, 3, 4, 16, 2, 3, 10, 9, 19, 4, 10, 5, 1, 10, 14, 13, 7, 6, 18, 9, 6, 5, 10, 2, 13, 14, 12, 11, 8, 5, 18, 2, 17, 11, 15, 7, 18, 17, 9, 2]"
8,-38901.0,-2887.0,-7584.640000000014,-6892.0,3171.14,80936,19.121958017349243,"[2, 15, 6, 14, 10, 2, 15, 3, 9, 17, 15, 3, 8, 17, 9, 7, 16, 11, 5, 20, 10, 18, 9, 14, 8, 5, 1, 10, 14, 13, 7, 6, 18, 9, 6, 5, 10, 2, 13, 14, 12, 11, 8, 5, 18, 2, 6, 17, 19, 20, 4, 10, 14, 13]"
9,-42401.0,-2383.0,-5885.619999999995,-4399.0,3044.09,81105,18.313042879104614,"[17, 18, 13, 14, 10, 2, 15, 3, 9, 17, 9, 3, 4, 11, 9, 7, 14, 20, 1, 5, 2, 10, 18, 14, 8, 18, 1, 10, 14, 13, 7, 6, 4, 15, 18, 10, 17, 10, 14, 13, 17, 18, 2, 13, 1, 6, 5, 17, 19, 20, 4, 11, 5, 14]"
