gen,min,max,mean,median,std,num_invalid,time,best_individual
0,-59418.0,-14400.0,-22608.25,-21922.0,3037.54,89955,20.35644030570984,"[1, 4, 8, 13, 11, 10, 10, 13, 14, 13, 14, 3, 6, 19, 6, 8, 2, 20, 5, 13, 10, 10, 1, 6, 16, 9, 18, 5, 4, 9, 14, 17, 2, 12, 1, 4, 6, 13, 15, 3, 9, 10, 1, 11, 12, 11, 17, 12, 3, 6, 7, 18, 2, 9]"
1,-55922.0,-11406.0,-19210.540000000037,-18413.0,3126.97,90127,21.253281831741333,"[12, 18, 17, 12, 19, 8, 18, 17, 5, 13, 6, 13, 4, 3, 5, 12, 11, 10, 2, 1, 14, 16, 6, 5, 17, 6, 5, 6, 11, 2, 17, 18, 2, 10, 4, 13, 13, 1, 11, 12, 9, 2, 13, 15, 3, 1, 20, 19, 20, 9, 11, 19, 6, 14]"
2,-56410.0,-9404.0,-16650.859999999986,-15907.0,3286.29,90142,21.28537368774414,"[19, 18, 14, 4, 10, 19, 8, 15, 5, 14, 14, 1, 13, 7, 6, 18, 12, 2, 6, 15, 18, 2, 14, 8, 10, 2, 4, 3, 5, 14, 1, 20, 1, 2, 7, 17, 5, 18, 12, 7, 17, 5, 16, 19, 6, 10, 13, 4, 20, 7, 5, 6, 1, 2]"
3,-54422.0,-7404.0,-14472.189999999944,-13899.0,3354.25,89951,21.295532703399658,"[19, 18, 15, 6, 4, 12, 3, 4, 1, 2, 17, 20, 19, 9, 10, 6, 2, 20, 5, 13, 14, 6, 5, 3, 14, 10, 17, 18, 11, 12, 1, 10, 2, 9, 8, 13, 13, 1, 11, 12, 9, 2, 13, 15, 3, 9, 13, 6, 3, 10, 8, 7, 13, 7]"
4,-57417.0,-6392.0,-12666.959999999963,-11903.0,3483.16,90002,21.208032369613647,"[19, 20, 20, 15, 11, 3, 3, 2, 1, 13, 9, 1, 5, 14, 13, 18, 12, 14, 20, 15, 2, 10, 9, 2, 10, 6, 14, 5, 7, 8, 12, 2, 4, 10, 4, 13, 13, 1, 11, 12, 9, 2, 7, 14, 5, 20, 6, 18, 20, 19, 5, 6, 6, 7]"
5,-51413.0,-5392.0,-11123.439999999944,-10400.0,3545.67,90071,20.73402237892151,"[19, 18, 14, 20, 14, 3, 15, 14, 17, 9, 1, 13, 15, 4, 2, 4, 16, 6, 20, 19, 18, 10, 9, 2, 10, 6, 14, 5, 12, 3, 1, 2, 18, 7, 7, 13, 17, 18, 1, 2, 10, 17, 7, 5, 6, 10, 13, 4, 20, 7, 5, 6, 1, 2]"
6,-50411.0,-3898.0,-9779.229999999981,-8900.0,3699.08,89999,20.54452610015869,"[17, 18, 17, 12, 13, 1, 15, 14, 17, 9, 16, 2, 3, 14, 10, 11, 10, 17, 14, 15, 14, 6, 5, 3, 14, 10, 5, 18, 2, 1, 19, 20, 3, 11, 7, 19, 12, 11, 1, 2, 10, 17, 18, 17, 18, 18, 11, 12, 10, 3, 16, 1, 6, 13]"
7,-50408.0,-2898.0,-8608.130000000005,-7893.0,3759.33,89972,20.263609409332275,"[17, 18, 12, 3, 16, 3, 15, 14, 17, 9, 1, 13, 15, 3, 5, 12, 11, 14, 15, 8, 18, 14, 2, 10, 4, 10, 14, 5, 15, 16, 19, 7, 2, 11, 7, 13, 17, 18, 1, 2, 10, 17, 7, 14, 13, 10, 17, 18, 2, 13, 16, 1, 6, 13]"
8,-53422.0,-2391.0,-7646.150000000023,-6891.0,3821.78,90093,20.278104305267334,"[17, 18, 12, 3, 16, 3, 15, 14, 17, 9, 1, 13, 15, 4, 2, 12, 11, 14, 15, 8, 18, 14, 2, 10, 4, 10, 14, 5, 15, 16, 19, 7, 2, 11, 7, 17, 17, 18, 1, 2, 10, 17, 18, 17, 18, 10, 17, 18, 2, 3, 16, 1, 6, 13]"
9,-50912.0,-1889.0,-6448.020000000019,-5396.0,3854.22,90211,19.897937774658203,"[17, 18, 20, 9, 16, 3, 15, 14, 17, 9, 1, 13, 15, 4, 10, 12, 11, 14, 15, 8, 18, 14, 2, 10, 4, 10, 14, 5, 15, 16, 19, 7, 2, 11, 7, 13, 17, 18, 1, 2, 10, 17, 18, 17, 18, 10, 17, 18, 19, 20, 16, 1, 6, 13]"
10,-50906.0,-1386.0,-4918.640000000014,-3396.0,3881.14,90151,19.471760034561157,"[17, 18, 17, 12, 13, 1, 15, 14, 17, 9, 16, 2, 3, 14, 10, 12, 11, 8, 14, 15, 14, 6, 5, 3, 14, 10, 5, 18, 2, 1, 19, 20, 3, 4, 17, 7, 17, 9, 1, 2, 10, 17, 18, 17, 18, 18, 11, 12, 19, 20, 8, 13, 10, 2]"
11,-54412.0,-387.0,-3749.609999999986,-2390.0,3825.63,90042,19.129329204559326,"[17, 18, 20, 9, 16, 3, 15, 14, 17, 9, 1, 13, 15, 4, 10, 12, 11, 14, 15, 5, 18, 14, 2, 10, 4, 10, 14, 5, 2, 1, 19, 20, 2, 11, 7, 13, 17, 18, 1, 2, 10, 17, 18, 14, 13, 10, 17, 6, 20, 19, 5, 6, 6, 13]"
12,-62916.0,-384.0,-2936.9000000000233,-1391.0,3762.79,89930,18.636452436447144,"[17, 18, 17, 12, 16, 3, 15, 14, 17, 9, 1, 13, 15, 4, 10, 12, 11, 14, 15, 5, 18, 14, 2, 10, 4, 10, 14, 5, 2, 1, 19, 20, 2, 11, 7, 13, 17, 18, 1, 2, 10, 17, 18, 17, 5, 10, 6, 18, 20, 19, 5, 6, 6, 13]"
13,-47405.0,-383.0,-2294.689999999944,-888.0,3764.84,90142,18.974145889282227,"[17, 18, 17, 9, 16, 3, 15, 14, 17, 9, 1, 13, 15, 4, 10, 12, 11, 8, 14, 15, 18, 14, 2, 10, 4, 10, 5, 18, 2, 1, 19, 20, 2, 11, 7, 13, 17, 18, 2, 14, 17, 9, 16, 5, 6, 10, 13, 14, 19, 20, 5, 6, 1, 13]"
14,-48908.0,-382.0,-1639.359999999986,-387.0,3734.63,89988,18.814188480377197,"[17, 18, 17, 9, 16, 3, 15, 14, 17, 9, 1, 13, 15, 4, 10, 12, 11, 8, 14, 15, 18, 14, 2, 10, 4, 6, 6, 18, 2, 1, 19, 20, 2, 11, 7, 13, 17, 18, 1, 2, 10, 17, 18, 5, 6, 10, 13, 14, 19, 20, 5, 6, 1, 13]"
15,-53410.0,117.0,-1561.359999999986,-384.0,3718.61,90001,18.739386320114136,"[17, 18, 20, 9, 16, 3, 15, 14, 17, 9, 1, 13, 15, 4, 10, 12, 11, 14, 15, 12, 18, 2, 1, 10, 4, 10, 14, 5, 2, 1, 19, 20, 2, 11, 7, 13, 17, 18, 1, 2, 10, 17, 18, 14, 5, 10, 6, 18, 20, 19, 5, 6, 6, 13]"
16,-56413.0,117.0,-1894.3699999999953,-383.0,3984.64,90179,19.08862566947937,"[17, 18, 20, 9, 16, 3, 15, 14, 17, 9, 1, 13, 15, 4, 10, 12, 11, 14, 15, 12, 18, 2, 1, 10, 4, 10, 14, 5, 2, 1, 19, 20, 2, 11, 7, 13, 17, 18, 1, 2, 10, 17, 18, 14, 5, 10, 6, 18, 20, 19, 5, 6, 6, 13]"
17,-52412.0,118.0,-1779.3499999999767,-382.0,3884.04,90034,18.69915533065796,"[17, 18, 17, 9, 16, 3, 15, 14, 17, 9, 1, 15, 15, 4, 10, 12, 11, 14, 13, 12, 18, 1, 2, 10, 4, 10, 6, 5, 2, 1, 19, 20, 2, 11, 7, 13, 17, 18, 1, 2, 10, 17, 18, 5, 6, 10, 13, 14, 19, 20, 5, 6, 14, 13]"
18,-55405.0,119.0,-977.2199999999721,117.0,3731.95,90047,18.76338791847229,"[17, 18, 17, 9, 16, 3, 15, 14, 17, 9, 1, 13, 15, 4, 10, 12, 11, 8, 14, 15, 18, 2, 1, 10, 4, 10, 6, 5, 2, 1, 19, 20, 2, 11, 7, 13, 17, 18, 1, 2, 10, 17, 18, 5, 6, 10, 13, 14, 19, 20, 5, 6, 14, 13]"
