gen,min,max,mean,median,std,num_invalid,time,best_individual
0,-48910.0,-13914.0,-22142.150000000023,-21910.0,2462.36,70893,18.34928011894226,"[3, 14, 7, 19, 2, 9, 9, 10, 14, 1, 17, 7, 19, 5, 10, 5, 15, 11, 6, 10, 13, 13, 14, 5, 7, 11, 6, 10, 18, 17, 3, 11, 10, 1, 14, 6, 13, 2, 19, 18, 2, 11, 16, 20, 11, 2, 10, 14, 7, 8, 13, 1, 14, 1]"
1,-51417.0,-11403.0,-18481.5,-17908.0,2455.47,70663,18.8835551738739,"[10, 17, 13, 5, 16, 2, 16, 4, 18, 14, 15, 11, 16, 15, 13, 12, 3, 18, 19, 20, 2, 10, 18, 13, 5, 13, 1, 10, 17, 9, 14, 20, 17, 6, 13, 4, 6, 5, 11, 12, 1, 10, 14, 19, 10, 11, 13, 6, 12, 18, 17, 5, 19, 10]"
2,-49422.0,-8898.0,-15800.930000000051,-14916.0,2581.43,70846,18.68727731704712,"[4, 12, 15, 1, 10, 2, 16, 4, 18, 14, 15, 11, 16, 15, 13, 12, 3, 18, 19, 20, 2, 10, 18, 13, 5, 13, 1, 10, 17, 9, 8, 14, 4, 3, 19, 18, 19, 9, 14, 1, 5, 18, 7, 1, 13, 2, 14, 6, 2, 9, 20, 10, 3, 11]"
3,-44422.0,-6896.0,-13364.050000000047,-12411.0,2586.93,70964,18.53684401512146,"[18, 19, 10, 20, 1, 11, 8, 4, 18, 17, 2, 3, 9, 17, 9, 12, 3, 18, 19, 20, 2, 10, 18, 4, 10, 6, 2, 1, 15, 16, 19, 6, 8, 17, 7, 13, 18, 12, 10, 9, 1, 2, 20, 14, 1, 2, 5, 17, 19, 6, 15, 14, 2, 10]"
4,-42408.0,-5897.0,-11367.229999999981,-10408.0,2577.12,70848,18.430609703063965,"[4, 12, 15, 1, 10, 2, 16, 4, 18, 17, 2, 3, 9, 17, 9, 3, 11, 10, 4, 15, 5, 10, 18, 13, 5, 13, 1, 10, 17, 18, 14, 5, 17, 18, 6, 5, 18, 9, 14, 1, 5, 18, 7, 1, 13, 2, 14, 6, 2, 9, 20, 10, 3, 11]"
5,-41912.0,-4391.0,-9584.319999999949,-8898.0,2609.12,70914,18.330763339996338,"[6, 7, 16, 1, 14, 8, 9, 10, 18, 17, 2, 11, 16, 15, 13, 12, 3, 18, 19, 20, 2, 10, 18, 13, 5, 13, 1, 10, 15, 16, 19, 6, 4, 3, 19, 18, 19, 9, 14, 1, 5, 18, 7, 1, 13, 2, 14, 6, 14, 13, 20, 11, 6, 5]"
6,-42908.0,-3404.0,-7971.430000000051,-6902.0,2533.35,70334,17.618304014205933,"[7, 6, 5, 16, 10, 1, 13, 2, 18, 17, 2, 16, 16, 15, 13, 12, 3, 18, 19, 20, 2, 10, 18, 13, 5, 13, 1, 10, 17, 9, 8, 14, 4, 3, 19, 18, 18, 9, 14, 1, 5, 18, 20, 12, 11, 10, 18, 5, 19, 18, 17, 5, 9, 19]"
7,-43411.0,-2896.0,-6774.489999999991,-5897.0,2641.01,71062,17.501848936080933,"[1, 10, 15, 1, 16, 2, 16, 4, 18, 5, 7, 15, 16, 15, 13, 12, 3, 18, 19, 20, 2, 10, 18, 13, 5, 13, 1, 10, 17, 9, 8, 14, 4, 3, 13, 4, 6, 5, 14, 1, 5, 18, 7, 1, 13, 10, 18, 5, 19, 18, 17, 11, 6, 17]"
8,-39408.0,-2393.0,-5430.609999999986,-4393.0,2461.16,70805,17.145095586776733,"[1, 10, 19, 5, 16, 2, 16, 4, 18, 5, 7, 15, 16, 15, 13, 12, 3, 18, 19, 20, 2, 10, 18, 13, 5, 13, 1, 10, 17, 9, 8, 14, 4, 3, 6, 5, 18, 9, 14, 1, 5, 18, 7, 1, 13, 10, 18, 5, 19, 18, 17, 11, 6, 17]"
9,-42912.0,-1890.0,-4226.520000000019,-3398.0,2300.62,70990,17.106517791748047,"[6, 7, 16, 1, 10, 1, 9, 10, 18, 17, 2, 15, 16, 15, 13, 12, 3, 18, 19, 20, 2, 10, 18, 13, 5, 13, 1, 10, 17, 9, 8, 14, 4, 3, 13, 4, 6, 5, 14, 1, 5, 18, 7, 1, 13, 10, 18, 5, 19, 18, 20, 11, 6, 5]"
10,-41411.0,-1390.0,-2934.8699999999953,-2395.0,1813.76,70702,16.99773383140564,"[1, 10, 19, 5, 16, 2, 16, 4, 18, 5, 7, 15, 16, 15, 13, 12, 3, 18, 19, 20, 2, 10, 18, 13, 5, 13, 1, 10, 17, 18, 14, 6, 8, 17, 6, 5, 18, 9, 14, 1, 5, 18, 7, 1, 13, 10, 14, 2, 19, 18, 20, 11, 6, 17]"
11,-34407.0,-892.0,-2663.7299999999814,-1894.0,2091.51,70570,16.904192447662354,"[1, 10, 19, 5, 16, 2, 16, 4, 18, 5, 7, 15, 16, 15, 13, 12, 3, 18, 19, 20, 2, 10, 18, 13, 5, 13, 1, 10, 17, 18, 8, 14, 17, 6, 6, 5, 18, 9, 14, 1, 5, 18, 7, 1, 13, 10, 6, 5, 19, 18, 17, 11, 6, 17]"
12,-35895.0,-890.0,-2234.2399999999907,-1395.0,2221.49,70776,16.943230867385864,"[1, 10, 19, 5, 16, 2, 16, 4, 18, 5, 7, 15, 16, 15, 13, 12, 3, 18, 19, 20, 2, 10, 18, 13, 5, 13, 1, 10, 17, 18, 8, 14, 17, 6, 6, 5, 18, 9, 14, 1, 5, 18, 7, 1, 13, 10, 6, 5, 19, 18, 20, 11, 6, 17]"
13,-37908.0,-890.0,-1944.25,-1388.0,2270.69,70819,16.772968530654907,"[1, 10, 19, 5, 16, 2, 16, 4, 18, 5, 7, 15, 16, 15, 13, 12, 3, 18, 19, 20, 2, 10, 18, 13, 5, 13, 1, 10, 17, 18, 8, 14, 17, 6, 6, 5, 18, 9, 14, 1, 5, 18, 7, 1, 13, 10, 6, 5, 19, 18, 20, 11, 6, 17]"
14,-40912.0,-889.0,-1449.890000000014,-891.0,1862.59,70670,16.980337619781494,"[1, 9, 6, 5, 16, 2, 16, 4, 18, 5, 7, 15, 16, 15, 13, 12, 3, 18, 19, 20, 2, 10, 18, 13, 5, 13, 1, 10, 17, 18, 8, 14, 17, 6, 6, 5, 18, 9, 14, 1, 5, 18, 7, 1, 13, 10, 6, 5, 19, 18, 20, 11, 6, 17]"
15,-35905.0,-886.0,-1220.5100000000093,-890.0,1752.73,70801,16.84624195098877,"[1, 10, 19, 5, 16, 2, 16, 4, 18, 5, 7, 15, 16, 15, 13, 12, 3, 18, 19, 20, 2, 10, 9, 13, 5, 13, 1, 10, 17, 18, 8, 14, 17, 6, 6, 5, 18, 9, 14, 1, 5, 18, 7, 1, 13, 10, 6, 5, 19, 18, 20, 11, 6, 17]"
16,-32903.0,-885.0,-1252.5100000000093,-889.0,1788.65,70708,17.035024642944336,"[1, 10, 16, 5, 16, 2, 16, 4, 18, 5, 7, 15, 16, 15, 13, 12, 3, 18, 19, 20, 2, 10, 9, 13, 5, 13, 1, 10, 17, 18, 8, 14, 17, 6, 6, 5, 18, 9, 14, 1, 5, 18, 7, 1, 13, 10, 6, 5, 19, 18, 20, 11, 6, 17]"
17,-36405.0,-884.0,-1281.4499999999534,-889.0,1850.23,70415,16.961841583251953,"[1, 10, 16, 5, 9, 2, 16, 4, 18, 5, 7, 15, 16, 15, 13, 12, 3, 18, 19, 20, 2, 10, 9, 13, 5, 13, 1, 10, 17, 18, 8, 14, 17, 6, 6, 5, 18, 9, 14, 1, 5, 18, 7, 1, 13, 10, 6, 5, 19, 18, 20, 11, 6, 17]"
