gen,min,max,mean,median,std,num_invalid,time,best_individual
0,-58914.0,-12913.0,-22145.48999999999,-21910.0,2476.73,70795,18.400939226150513,"[17, 19, 17, 3, 10, 20, 5, 7, 14, 5, 4, 9, 19, 18, 14, 1, 15, 7, 14, 2, 1, 1, 6, 1, 16, 2, 1, 2, 7, 6, 3, 9, 15, 3, 16, 2, 8, 7, 19, 10, 17, 14, 7, 5, 2, 12, 6, 18, 13, 11, 2, 14, 6, 13]"
1,-44431.0,-11897.0,-18446.550000000047,-17909.0,2470.33,70718,18.855274200439453,"[6, 13, 17, 13, 13, 8, 3, 11, 2, 9, 10, 2, 3, 16, 3, 7, 19, 18, 14, 15, 6, 10, 1, 1, 4, 5, 10, 9, 14, 13, 11, 6, 7, 19, 12, 15, 1, 10, 20, 7, 2, 18, 10, 2, 14, 18, 1, 5, 18, 16, 8, 6, 1, 16]"
2,-47408.0,-9907.0,-15478.699999999953,-14407.0,2346.72,70606,18.146082639694214,"[15, 2, 6, 14, 4, 10, 16, 3, 13, 1, 8, 19, 12, 2, 18, 10, 11, 9, 20, 3, 14, 13, 14, 15, 12, 9, 19, 12, 17, 1, 6, 7, 1, 10, 20, 12, 5, 17, 17, 10, 13, 7, 20, 18, 5, 6, 6, 13, 5, 20, 9, 10, 2, 10]"
3,-44918.0,-8392.0,-13960.98999999999,-13395.0,2573.4,70756,18.462639093399048,"[2, 12, 10, 18, 4, 13, 1, 10, 1, 14, 10, 18, 12, 4, 2, 11, 19, 18, 14, 15, 6, 10, 1, 1, 11, 9, 18, 9, 5, 6, 14, 16, 3, 11, 3, 7, 5, 6, 2, 15, 19, 5, 6, 18, 5, 9, 13, 14, 5, 20, 9, 2, 19, 11]"
4,-42918.0,-6894.0,-12339.0,-11406.0,2579.43,70770,18.529442310333252,"[15, 4, 12, 19, 2, 10, 16, 3, 13, 1, 3, 13, 11, 4, 2, 11, 19, 18, 14, 15, 6, 1, 2, 8, 19, 14, 17, 18, 6, 5, 4, 12, 2, 9, 18, 10, 13, 2, 5, 17, 2, 1, 6, 13, 3, 9, 13, 14, 5, 20, 9, 10, 14, 5]"
5,-47401.0,-5399.0,-10599.709999999963,-9898.0,2609.31,70928,18.297995805740356,"[19, 18, 5, 14, 1, 9, 4, 3, 6, 5, 10, 4, 5, 18, 10, 17, 8, 20, 10, 5, 17, 14, 1, 2, 14, 12, 18, 17, 2, 1, 6, 16, 3, 11, 18, 10, 13, 2, 8, 7, 1, 10, 11, 13, 3, 9, 13, 14, 7, 15, 19, 20, 19, 11]"
6,-45417.0,-4393.0,-9017.579999999958,-8390.0,2637.59,70825,18.048848390579224,"[15, 2, 10, 1, 4, 10, 16, 3, 13, 1, 7, 13, 11, 4, 2, 11, 19, 18, 14, 15, 6, 18, 17, 1, 11, 14, 17, 18, 6, 5, 19, 8, 3, 16, 15, 7, 18, 17, 2, 9, 8, 7, 16, 17, 6, 13, 13, 14, 5, 20, 9, 10, 2, 10]"
7,-46412.0,-3392.0,-7830.609999999986,-6899.0,2621.68,70840,17.886515378952026,"[19, 18, 5, 14, 1, 10, 16, 3, 13, 1, 7, 13, 11, 4, 2, 11, 19, 18, 14, 15, 6, 18, 17, 2, 16, 14, 17, 18, 6, 5, 4, 12, 11, 3, 15, 4, 13, 2, 5, 20, 1, 2, 13, 2, 1, 9, 13, 14, 5, 20, 9, 10, 2, 11]"
8,-44413.0,-2889.0,-6637.339999999967,-5892.0,2601.47,70888,17.548078775405884,"[15, 2, 10, 1, 4, 10, 16, 3, 13, 1, 7, 13, 11, 4, 2, 11, 19, 18, 14, 15, 6, 18, 17, 1, 11, 14, 17, 18, 6, 5, 19, 8, 3, 16, 18, 7, 13, 2, 5, 17, 2, 1, 6, 2, 1, 13, 13, 14, 5, 20, 9, 10, 2, 10]"
9,-38905.0,-2386.0,-4935.109999999986,-4390.0,2296.24,70478,17.17692518234253,"[7, 16, 20, 5, 4, 10, 16, 3, 13, 1, 3, 13, 11, 4, 2, 11, 19, 18, 14, 15, 6, 18, 17, 1, 11, 14, 17, 18, 6, 5, 19, 8, 2, 9, 15, 7, 13, 2, 5, 17, 2, 1, 6, 2, 1, 9, 13, 14, 5, 20, 9, 10, 14, 2]"
