gen,min,max,mean,median,std,num_invalid,time,best_individual
0,-83914.0,-14908.0,-33006.55000000005,-31912.0,7390.12,75517,9.92414379119873,"[18, 19, 10, 20, 1, 11, 8, 4, 18, 17, 2, 3, 9, 17, 9, 3, 11, 2, 10, 3, 9, 4, 3, 9, 8, 5, 10, 1, 2, 7, 16, 13, 4, 12, 15, 2, 18, 19, 17, 14, 18, 14, 18, 14, 1, 12, 7, 6, 15, 5, 15, 14, 2, 10]"
1,-73927.0,-14908.0,-31974.109999999986,-30914.0,6941.61,75370,9.975688934326172,"[18, 19, 10, 20, 1, 11, 8, 4, 18, 17, 2, 3, 9, 17, 9, 3, 11, 2, 10, 3, 9, 4, 3, 9, 8, 5, 10, 1, 2, 7, 16, 13, 4, 12, 15, 2, 18, 19, 17, 14, 18, 14, 18, 14, 1, 12, 7, 6, 15, 5, 15, 14, 2, 10]"
2,-70922.0,-14908.0,-30943.839999999967,-29915.0,6506.43,75248,9.876411437988281,"[18, 19, 10, 20, 1, 11, 8, 4, 18, 17, 2, 3, 9, 17, 9, 3, 11, 2, 10, 3, 9, 4, 3, 9, 8, 5, 10, 1, 2, 7, 16, 13, 4, 12, 15, 2, 18, 19, 17, 14, 18, 14, 18, 14, 1, 12, 7, 6, 15, 5, 15, 14, 2, 10]"
3,-72925.0,-14908.0,-30108.560000000056,-28920.0,6143.89,75276,10.162082195281982,"[18, 19, 10, 20, 1, 11, 8, 4, 18, 17, 2, 3, 9, 17, 9, 3, 11, 2, 10, 3, 9, 4, 3, 9, 8, 5, 10, 1, 2, 7, 16, 13, 4, 12, 15, 2, 18, 19, 17, 14, 18, 14, 18, 14, 1, 12, 7, 6, 15, 5, 15, 14, 2, 10]"
4,-66421.0,-14908.0,-29497.640000000014,-28417.0,5905.79,75047,9.98782730102539,"[18, 19, 10, 20, 1, 11, 8, 4, 18, 17, 2, 3, 9, 17, 9, 3, 11, 2, 10, 3, 9, 4, 3, 9, 8, 5, 10, 1, 2, 7, 16, 13, 4, 12, 15, 2, 18, 19, 17, 14, 18, 14, 18, 14, 1, 12, 7, 6, 15, 5, 15, 14, 2, 10]"
5,-68430.0,-14901.0,-28837.449999999953,-27914.0,5632.62,75123,10.040040493011475,"[5, 19, 11, 2, 11, 20, 10, 18, 17, 10, 19, 1, 2, 13, 15, 5, 10, 13, 20, 12, 14, 9, 4, 18, 9, 10, 14, 1, 5, 18, 8, 14, 4, 3, 4, 12, 6, 5, 5, 9, 2, 10, 20, 13, 14, 8, 10, 2, 3, 13, 2, 1, 15, 8]"
6,-69430.0,-14901.0,-28330.52000000002,-27415.0,5483.62,74934,10.026942729949951,"[5, 19, 11, 2, 11, 20, 10, 18, 17, 10, 19, 1, 2, 13, 15, 5, 10, 13, 20, 12, 14, 9, 4, 18, 9, 10, 14, 1, 5, 18, 8, 14, 4, 3, 4, 12, 6, 5, 5, 9, 2, 10, 20, 13, 14, 8, 10, 2, 3, 13, 2, 1, 15, 8]"
7,-71426.0,-13405.0,-27972.77000000002,-26920.0,5395.19,75414,10.118155479431152,"[6, 7, 16, 1, 14, 8, 9, 10, 12, 2, 10, 9, 3, 10, 6, 19, 12, 9, 13, 19, 14, 7, 17, 11, 17, 13, 18, 7, 8, 17, 15, 16, 17, 5, 6, 5, 14, 5, 17, 18, 13, 2, 9, 3, 1, 2, 2, 13, 19, 16, 20, 1, 16, 11]"
8,-68923.0,-13405.0,-27672.699999999953,-26912.0,5326.51,75419,10.119905471801758,"[6, 7, 16, 1, 14, 8, 9, 10, 12, 2, 10, 9, 3, 10, 6, 19, 12, 9, 13, 19, 14, 7, 17, 11, 17, 13, 18, 7, 8, 17, 15, 16, 17, 5, 6, 5, 14, 5, 17, 18, 13, 2, 9, 3, 1, 2, 2, 13, 19, 16, 20, 1, 16, 11]"
9,-71923.0,-12904.0,-27384.219999999972,-26418.0,5273.69,75773,10.159599542617798,"[18, 19, 10, 20, 1, 11, 8, 4, 18, 17, 2, 3, 9, 17, 9, 16, 4, 19, 4, 19, 2, 12, 7, 10, 17, 3, 12, 11, 8, 3, 16, 8, 6, 5, 2, 9, 2, 10, 14, 1, 15, 17, 20, 15, 7, 5, 13, 5, 12, 11, 10, 13, 2, 10]"
10,-62427.0,-12904.0,-27167.880000000005,-26412.0,5255.5,75259,10.23196029663086,"[18, 19, 10, 20, 1, 11, 8, 4, 18, 17, 2, 3, 9, 17, 9, 16, 4, 19, 4, 19, 2, 12, 7, 10, 17, 3, 12, 11, 8, 3, 16, 8, 6, 5, 2, 9, 2, 10, 14, 1, 15, 17, 20, 15, 7, 5, 13, 5, 12, 11, 10, 13, 2, 10]"
11,-66423.0,-12410.0,-26824.689999999944,-25918.0,5145.55,74920,10.023971796035767,"[16, 10, 20, 10, 12, 3, 10, 3, 14, 2, 11, 2, 13, 8, 9, 12, 11, 4, 1, 4, 6, 10, 17, 2, 10, 13, 5, 6, 10, 13, 2, 1, 1, 4, 6, 15, 18, 6, 10, 9, 16, 15, 6, 4, 11, 18, 7, 13, 6, 11, 4, 15, 13, 8]"
12,-60922.0,-11896.0,-26605.959999999963,-25913.0,5106.51,75406,10.268668174743652,"[4, 7, 18, 12, 13, 2, 10, 2, 13, 14, 8, 19, 20, 10, 14, 16, 6, 12, 12, 13, 2, 17, 5, 9, 16, 18, 17, 9, 1, 15, 2, 15, 18, 6, 19, 8, 13, 8, 16, 15, 10, 11, 20, 5, 17, 6, 6, 14, 5, 19, 10, 18, 9, 1]"
13,-62412.0,-11896.0,-26306.900000000023,-25419.0,5047.28,75170,10.118938684463501,"[4, 7, 18, 12, 13, 2, 10, 2, 13, 14, 8, 19, 20, 10, 14, 16, 6, 12, 12, 13, 2, 17, 5, 9, 16, 18, 17, 9, 1, 15, 2, 15, 18, 6, 19, 8, 13, 8, 16, 15, 10, 11, 20, 5, 17, 6, 6, 14, 5, 19, 10, 18, 9, 1]"
14,-65430.0,-11896.0,-26058.030000000028,-25413.0,4975.48,75084,9.822675943374634,"[4, 7, 18, 12, 13, 2, 10, 2, 13, 14, 8, 19, 20, 10, 14, 16, 6, 12, 12, 13, 2, 17, 5, 9, 16, 18, 17, 9, 1, 15, 2, 15, 18, 6, 19, 8, 13, 8, 16, 15, 10, 11, 20, 5, 17, 6, 6, 14, 5, 19, 10, 18, 9, 1]"
15,-67911.0,-11896.0,-25920.72999999998,-25409.0,5002.87,75467,10.059385538101196,"[4, 7, 18, 12, 13, 2, 10, 2, 13, 14, 8, 19, 20, 10, 14, 16, 6, 12, 12, 13, 2, 17, 5, 9, 16, 18, 17, 9, 1, 15, 2, 15, 18, 6, 19, 8, 13, 8, 16, 15, 10, 11, 20, 5, 17, 6, 6, 14, 5, 19, 10, 18, 9, 1]"
16,-66915.0,-11896.0,-25781.359999999986,-24919.0,5039.63,75162,10.314980745315552,"[4, 7, 18, 12, 13, 2, 10, 2, 13, 14, 8, 19, 20, 10, 14, 16, 6, 12, 12, 13, 2, 17, 5, 9, 16, 18, 17, 9, 1, 15, 2, 15, 18, 6, 19, 8, 13, 8, 16, 15, 10, 11, 20, 5, 17, 6, 6, 14, 5, 19, 10, 18, 9, 1]"
17,-57922.0,-11403.0,-25671.880000000005,-24915.0,5063.05,75501,10.110045194625854,"[16, 6, 1, 16, 19, 5, 19, 3, 10, 14, 14, 3, 19, 8, 6, 14, 18, 11, 15, 4, 6, 11, 12, 10, 13, 11, 14, 1, 12, 1, 20, 2, 2, 1, 4, 17, 2, 18, 5, 17, 18, 10, 15, 2, 18, 15, 13, 6, 9, 18, 13, 7, 17, 9]"
