gen,min,max,mean,median,std,num_invalid,time,best_individual
0,-82428.0,-15902.0,-32981.03000000003,-31911.0,7376.19,75527,10.136730670928955,"[6, 5, 16, 8, 11, 1, 12, 20, 17, 3, 8, 7, 16, 2, 10, 6, 3, 7, 10, 12, 14, 13, 1, 2, 14, 2, 18, 19, 7, 17, 1, 6, 13, 3, 8, 19, 10, 9, 18, 3, 10, 17, 18, 2, 3, 18, 11, 4, 14, 17, 10, 5, 2, 7]"
1,-74925.0,-15902.0,-31935.52000000002,-30912.0,6971.1,75275,9.907830476760864,"[6, 5, 16, 8, 11, 1, 12, 20, 17, 3, 8, 7, 16, 2, 10, 6, 3, 7, 10, 12, 14, 13, 1, 2, 14, 2, 18, 19, 7, 17, 1, 6, 13, 3, 8, 19, 10, 9, 18, 3, 10, 17, 18, 2, 3, 18, 11, 4, 14, 17, 10, 5, 2, 7]"
2,-76428.0,-14409.0,-30955.329999999958,-29914.0,6531.01,74993,10.038640260696411,"[9, 2, 13, 9, 13, 5, 1, 14, 19, 7, 10, 3, 18, 7, 18, 16, 13, 14, 1, 18, 15, 9, 17, 11, 19, 18, 2, 1, 3, 9, 3, 11, 5, 15, 7, 19, 20, 10, 11, 1, 8, 15, 10, 1, 2, 18, 18, 19, 11, 19, 15, 12, 12, 9]"
3,-69929.0,-13906.0,-30187.040000000037,-28922.0,6240.05,74985,9.913361072540283,"[9, 2, 13, 9, 13, 5, 1, 14, 19, 7, 10, 3, 18, 7, 18, 16, 13, 14, 1, 18, 15, 9, 17, 11, 19, 18, 2, 1, 3, 10, 14, 11, 5, 15, 7, 19, 20, 10, 11, 1, 8, 15, 10, 1, 2, 18, 18, 19, 11, 19, 15, 12, 12, 9]"
4,-70425.0,-13906.0,-29488.209999999963,-28416.0,5949.2,75236,10.021726608276367,"[9, 2, 13, 9, 13, 5, 1, 14, 19, 7, 10, 3, 18, 7, 18, 16, 13, 14, 1, 18, 15, 9, 17, 11, 19, 18, 2, 1, 3, 10, 14, 11, 5, 15, 7, 19, 20, 10, 11, 1, 8, 15, 10, 1, 2, 18, 18, 19, 11, 19, 15, 12, 12, 9]"
5,-66428.0,-13906.0,-28930.76000000001,-27916.0,5723.7,74976,10.101326704025269,"[9, 2, 13, 9, 13, 5, 1, 14, 19, 7, 10, 3, 18, 7, 18, 16, 13, 14, 1, 18, 15, 9, 17, 11, 19, 18, 2, 1, 3, 10, 14, 11, 5, 15, 7, 19, 20, 10, 11, 1, 8, 15, 10, 1, 2, 18, 18, 19, 11, 19, 15, 12, 12, 9]"
6,-67428.0,-13906.0,-28395.900000000023,-27416.0,5518.55,75216,10.266766548156738,"[9, 2, 13, 9, 13, 5, 1, 14, 19, 7, 10, 3, 18, 7, 18, 16, 13, 14, 1, 18, 15, 9, 17, 11, 19, 18, 2, 1, 3, 10, 14, 11, 5, 15, 7, 19, 20, 10, 11, 1, 8, 15, 10, 1, 2, 18, 18, 19, 11, 19, 15, 12, 12, 9]"
7,-67927.0,-13906.0,-27981.109999999986,-26921.0,5386.96,75306,10.058510541915894,"[9, 2, 13, 9, 13, 5, 1, 14, 19, 7, 10, 3, 18, 7, 18, 16, 13, 14, 1, 18, 15, 9, 17, 11, 19, 18, 2, 1, 3, 10, 14, 11, 5, 15, 7, 19, 20, 10, 11, 1, 8, 15, 10, 1, 2, 18, 18, 19, 11, 19, 15, 12, 12, 9]"
8,-64425.0,-13906.0,-27624.709999999963,-26912.0,5295.11,75350,10.123445272445679,"[9, 2, 13, 9, 13, 5, 1, 14, 19, 7, 10, 3, 18, 7, 18, 16, 13, 14, 1, 18, 15, 9, 17, 11, 19, 18, 2, 1, 3, 10, 14, 11, 5, 15, 7, 19, 20, 10, 11, 1, 8, 15, 10, 1, 2, 18, 18, 19, 11, 19, 15, 12, 12, 9]"
9,-62910.0,-13411.0,-27240.97999999998,-26415.0,5177.52,75322,10.139728546142578,"[18, 20, 13, 1, 5, 16, 8, 13, 2, 14, 13, 14, 18, 17, 5, 11, 3, 5, 3, 12, 14, 11, 19, 19, 9, 5, 18, 17, 13, 4, 8, 15, 10, 11, 1, 14, 9, 17, 5, 10, 20, 15, 11, 14, 3, 12, 18, 5, 7, 20, 20, 8, 17, 18]"
