gen,min,max,mean,median,std,num_invalid,time,best_individual
0,-53413.0,-14404.0,-22255.640000000014,-21912.0,2525.78,80164,19.45023274421692,"[2, 12, 17, 15, 13, 11, 7, 9, 18, 2, 14, 3, 14, 13, 9, 15, 1, 16, 4, 6, 16, 9, 17, 11, 5, 15, 14, 6, 15, 18, 20, 7, 8, 15, 7, 20, 18, 9, 1, 19, 18, 10, 15, 17, 2, 5, 5, 6, 3, 14, 18, 4, 8, 20]"
1,-48417.0,-11398.0,-18621.050000000047,-17917.0,2533.09,80009,20.22951912879944,"[8, 13, 5, 18, 6, 18, 14, 7, 6, 18, 4, 14, 15, 6, 10, 2, 1, 16, 2, 15, 1, 1, 14, 9, 3, 17, 8, 15, 19, 2, 17, 5, 4, 14, 15, 8, 6, 13, 5, 1, 10, 9, 8, 2, 14, 18, 3, 16, 6, 4, 5, 18, 13, 14]"
2,-47404.0,-8906.0,-15995.609999999986,-15406.0,2621.4,80277,19.946433067321777,"[18, 19, 15, 6, 7, 18, 14, 7, 6, 18, 4, 14, 15, 6, 10, 2, 1, 16, 2, 15, 1, 1, 14, 9, 3, 17, 13, 14, 5, 13, 20, 8, 20, 10, 19, 12, 18, 8, 14, 15, 18, 17, 8, 7, 19, 2, 3, 11, 7, 16, 3, 14, 12, 11]"
3,-51917.0,-6900.0,-13552.530000000028,-12905.0,2683.87,80250,19.95364284515381,"[10, 19, 17, 6, 13, 5, 18, 8, 10, 9, 4, 14, 15, 6, 10, 2, 1, 16, 2, 15, 1, 1, 14, 9, 3, 17, 9, 1, 13, 14, 17, 18, 2, 3, 11, 19, 6, 17, 18, 5, 17, 18, 12, 11, 5, 18, 17, 6, 15, 4, 2, 3, 17, 10]"
4,-42915.0,-5396.0,-11011.369999999995,-10401.0,2568.33,80249,19.46827244758606,"[19, 18, 13, 19, 8, 13, 14, 7, 6, 18, 4, 14, 15, 6, 10, 2, 1, 16, 2, 15, 1, 1, 14, 9, 3, 17, 13, 14, 14, 13, 7, 16, 15, 16, 8, 19, 14, 13, 2, 1, 2, 9, 18, 2, 13, 18, 5, 6, 15, 16, 17, 10, 10, 9]"
5,-40413.0,-3398.0,-8590.380000000005,-7903.0,2396.4,80484,19.199244022369385,"[18, 19, 15, 14, 20, 10, 14, 7, 6, 18, 4, 14, 15, 6, 10, 2, 1, 16, 2, 15, 1, 1, 14, 9, 3, 17, 13, 14, 5, 6, 18, 7, 16, 15, 4, 3, 1, 9, 14, 13, 1, 9, 8, 16, 15, 2, 1, 13, 6, 13, 20, 19, 17, 10]"
6,-50910.0,-2895.0,-6326.869999999995,-5897.0,2180.09,80081,18.35678744316101,"[18, 19, 15, 16, 1, 13, 14, 7, 6, 18, 4, 14, 15, 6, 10, 2, 1, 16, 2, 15, 1, 1, 14, 9, 3, 17, 13, 5, 18, 19, 8, 7, 6, 5, 10, 11, 18, 6, 14, 13, 1, 9, 8, 16, 15, 2, 14, 4, 6, 13, 20, 19, 17, 9]"
7,-41896.0,-2395.0,-4484.069999999949,-3899.0,1850.99,80361,17.999435901641846,"[18, 19, 15, 14, 20, 10, 14, 7, 6, 18, 4, 14, 15, 6, 10, 2, 1, 16, 2, 15, 1, 1, 14, 9, 3, 17, 13, 5, 18, 19, 8, 13, 17, 11, 3, 12, 10, 1, 14, 13, 18, 9, 8, 16, 15, 2, 14, 1, 6, 13, 20, 19, 17, 9]"
8,-33407.0,-1892.0,-3727.7099999999627,-3394.0,1772.04,80401,17.9802303314209,"[18, 19, 15, 16, 1, 13, 14, 7, 6, 18, 4, 14, 15, 6, 10, 16, 15, 16, 2, 15, 1, 1, 14, 9, 3, 17, 13, 5, 18, 6, 17, 5, 4, 12, 4, 3, 1, 9, 14, 13, 1, 9, 8, 16, 15, 2, 14, 1, 6, 13, 20, 19, 17, 9]"
9,-36908.0,-1390.0,-3169.2099999999627,-2891.0,1899.17,80056,17.956910610198975,"[18, 19, 9, 17, 1, 13, 14, 7, 6, 18, 4, 14, 15, 6, 10, 16, 15, 16, 2, 15, 1, 1, 14, 9, 3, 17, 13, 5, 18, 19, 8, 7, 6, 5, 10, 11, 18, 6, 14, 13, 1, 9, 8, 13, 5, 2, 14, 1, 6, 13, 20, 19, 17, 10]"
