gen,min,max,mean,median,std,num_invalid,time,best_individual
0,-48922.0,-13405.0,-22274.119999999995,-21912.0,2533.6,79841,19.314502716064453,"[11, 19, 13, 7, 12, 18, 11, 12, 13, 14, 4, 15, 16, 20, 2, 10, 4, 8, 19, 20, 10, 9, 19, 4, 10, 6, 1, 2, 16, 15, 18, 17, 2, 9, 7, 5, 20, 3, 1, 18, 3, 17, 18, 17, 18, 1, 14, 1, 2, 3, 7, 5, 20, 7]"
1,-52416.0,-10905.0,-18732.339999999967,-18404.0,2530.77,80145,19.99369740486145,"[19, 20, 10, 18, 5, 9, 9, 13, 5, 6, 15, 2, 14, 4, 17, 13, 7, 16, 3, 14, 17, 2, 9, 17, 19, 1, 1, 9, 2, 3, 19, 20, 7, 6, 4, 11, 17, 11, 2, 5, 18, 9, 11, 14, 15, 16, 17, 7, 12, 4, 1, 10, 2, 9]"
2,-47415.0,-9392.0,-16079.430000000051,-15409.0,2545.8,80118,19.929295539855957,"[20, 17, 15, 18, 11, 3, 19, 10, 17, 6, 19, 10, 19, 20, 13, 9, 18, 14, 13, 12, 2, 18, 10, 17, 7, 18, 14, 2, 5, 12, 6, 3, 8, 18, 13, 8, 14, 13, 13, 5, 17, 11, 12, 1, 13, 14, 8, 20, 4, 12, 7, 5, 13, 1]"
3,-45414.0,-7903.0,-13865.890000000014,-13402.0,2602.2,80027,19.764638662338257,"[4, 11, 13, 1, 7, 20, 14, 3, 18, 10, 13, 15, 10, 2, 15, 15, 1, 14, 8, 6, 14, 6, 18, 3, 11, 10, 6, 17, 14, 13, 12, 11, 17, 6, 16, 6, 18, 6, 2, 9, 10, 11, 12, 6, 5, 2, 10, 1, 18, 19, 16, 2, 1, 13]"
4,-40901.0,-7393.0,-12173.619999999995,-11410.0,2646.58,80287,19.6582133769989,"[18, 19, 19, 10, 12, 6, 1, 13, 5, 6, 15, 2, 14, 4, 17, 13, 7, 16, 3, 5, 5, 14, 1, 14, 7, 17, 9, 10, 13, 5, 7, 6, 18, 11, 1, 11, 9, 2, 14, 13, 1, 16, 10, 18, 13, 2, 2, 14, 3, 14, 9, 2, 10, 17]"
5,-40408.0,-5391.0,-10840.01000000001,-10398.0,2727.76,80133,19.69533681869507,"[19, 20, 5, 19, 11, 1, 9, 10, 3, 9, 15, 3, 8, 4, 6, 4, 3, 14, 13, 12, 2, 18, 10, 4, 10, 6, 1, 2, 16, 15, 18, 17, 2, 9, 6, 5, 10, 2, 14, 5, 17, 11, 12, 1, 13, 14, 8, 20, 4, 12, 7, 11, 5, 17]"
6,-45917.0,-3897.0,-9787.780000000028,-9395.0,2854.49,80287,19.512584924697876,"[20, 17, 15, 18, 11, 3, 19, 10, 17, 6, 19, 10, 19, 20, 13, 9, 18, 14, 13, 12, 2, 18, 10, 2, 9, 10, 5, 14, 4, 3, 15, 16, 8, 18, 13, 8, 14, 13, 13, 5, 2, 9, 12, 1, 13, 14, 18, 17, 10, 2, 17, 11, 13, 1]"
7,-44400.0,-3398.0,-8613.290000000037,-7902.0,2895.51,80316,19.29863667488098,"[20, 17, 18, 19, 1, 11, 3, 10, 17, 6, 19, 10, 19, 20, 13, 9, 18, 14, 13, 12, 2, 18, 10, 2, 9, 10, 5, 14, 4, 3, 15, 16, 8, 18, 13, 8, 14, 13, 13, 5, 2, 9, 12, 1, 13, 14, 18, 17, 10, 2, 17, 11, 13, 1]"
8,-42415.0,-2397.0,-7610.530000000028,-6897.0,3028.08,80150,18.6244637966156,"[17, 18, 13, 2, 16, 3, 14, 15, 13, 14, 15, 2, 14, 4, 17, 10, 4, 8, 19, 20, 10, 17, 18, 4, 10, 5, 6, 17, 14, 13, 12, 11, 16, 6, 16, 6, 18, 6, 2, 9, 10, 1, 11, 6, 5, 2, 2, 1, 3, 2, 13, 1, 10, 19]"
9,-42406.0,-1890.0,-6322.329999999958,-5390.0,3085.91,80252,18.313756465911865,"[17, 18, 13, 2, 16, 3, 14, 15, 13, 14, 4, 15, 16, 20, 9, 10, 4, 8, 19, 2, 18, 17, 9, 14, 1, 10, 6, 17, 14, 13, 12, 11, 17, 6, 16, 6, 18, 6, 2, 1, 9, 10, 18, 6, 5, 2, 2, 1, 3, 2, 13, 1, 10, 19]"
10,-37408.0,-1389.0,-5601.770000000019,-4394.0,3155.28,79917,18.25653839111328,"[17, 18, 13, 2, 16, 3, 14, 15, 13, 14, 15, 2, 14, 4, 9, 4, 11, 8, 19, 20, 18, 17, 9, 14, 1, 10, 6, 17, 14, 13, 12, 11, 17, 6, 16, 6, 18, 6, 2, 1, 9, 10, 18, 6, 5, 2, 2, 1, 3, 2, 13, 1, 10, 19]"
11,-46912.0,-887.0,-3198.5,-2394.0,2565.19,80058,17.936335563659668,"[17, 18, 13, 2, 16, 3, 14, 15, 13, 14, 15, 2, 14, 15, 9, 4, 11, 8, 19, 20, 10, 9, 18, 4, 10, 5, 6, 17, 14, 13, 12, 11, 7, 6, 16, 6, 18, 6, 2, 1, 9, 10, 18, 6, 5, 2, 2, 1, 3, 2, 13, 1, 7, 19]"
