gen,min,max,mean,median,std,num_invalid,time,best_individual
0,-53922.0,-13406.0,-22250.839999999967,-21912.0,2551.08,80469,19.426456689834595,"[18, 19, 10, 20, 1, 11, 8, 4, 18, 17, 2, 3, 9, 17, 9, 3, 11, 2, 10, 3, 5, 11, 6, 13, 10, 9, 18, 13, 19, 4, 16, 8, 13, 3, 8, 7, 7, 20, 17, 8, 2, 5, 19, 1, 14, 10, 7, 6, 15, 5, 15, 14, 2, 10]"
1,-46420.0,-10399.0,-18583.089999999967,-17912.0,2554.16,80216,20.100143432617188,"[1, 14, 10, 19, 16, 2, 16, 4, 18, 14, 15, 11, 16, 15, 13, 12, 3, 18, 19, 20, 2, 10, 18, 13, 5, 13, 1, 10, 17, 9, 14, 4, 6, 5, 19, 8, 1, 15, 2, 9, 2, 11, 17, 6, 5, 18, 11, 18, 10, 19, 11, 1, 13, 7]"
2,-49915.0,-8403.0,-15805.290000000037,-15401.0,2650.79,80329,20.033196210861206,"[10, 11, 1, 5, 14, 3, 2, 12, 6, 5, 8, 20, 4, 9, 13, 3, 14, 11, 4, 5, 14, 10, 17, 2, 5, 2, 13, 2, 17, 5, 11, 2, 3, 8, 7, 16, 17, 10, 1, 13, 9, 18, 3, 4, 3, 17, 6, 18, 20, 19, 6, 18, 10, 9]"
3,-40910.0,-7392.0,-13262.26000000001,-12411.0,2636.93,80062,19.80821681022644,"[10, 2, 18, 9, 1, 9, 18, 17, 10, 1, 15, 11, 16, 15, 13, 12, 3, 18, 19, 20, 2, 10, 18, 3, 16, 14, 6, 2, 5, 18, 17, 8, 19, 11, 10, 7, 17, 10, 9, 17, 8, 18, 1, 7, 19, 6, 14, 1, 15, 11, 5, 6, 18, 9]"
4,-43910.0,-5898.0,-11442.420000000042,-10902.0,2627.25,79901,19.334644317626953,"[18, 19, 10, 20, 1, 11, 8, 4, 18, 9, 20, 9, 17, 13, 14, 3, 16, 5, 15, 2, 5, 14, 13, 10, 3, 13, 6, 17, 5, 13, 7, 16, 8, 17, 7, 11, 5, 18, 7, 8, 11, 10, 2, 5, 13, 5, 14, 1, 18, 19, 15, 14, 2, 10]"
5,-38413.0,-4391.0,-10078.969999999972,-9404.0,2744.22,80299,19.389427185058594,"[18, 20, 13, 4, 10, 19, 9, 1, 6, 18, 3, 15, 12, 19, 9, 2, 10, 8, 13, 5, 14, 17, 5, 2, 14, 9, 14, 5, 6, 13, 14, 15, 11, 2, 3, 16, 18, 5, 2, 10, 9, 1, 13, 13, 1, 2, 6, 18, 20, 19, 6, 18, 10, 9]"
6,-44404.0,-3398.0,-8907.439999999944,-8396.0,2910.05,79794,19.184510469436646,"[18, 19, 10, 20, 1, 11, 9, 1, 13, 5, 10, 4, 2, 1, 2, 13, 10, 14, 13, 2, 6, 17, 18, 20, 5, 10, 6, 14, 18, 17, 7, 15, 6, 3, 16, 6, 6, 18, 2, 9, 1, 13, 7, 2, 14, 14, 1, 13, 15, 5, 15, 14, 2, 10]"
7,-43423.0,-2892.0,-7395.829999999958,-6404.0,2887.63,80435,18.880094051361084,"[18, 19, 10, 20, 1, 11, 9, 1, 13, 5, 10, 4, 2, 3, 9, 3, 13, 14, 13, 2, 6, 17, 18, 20, 5, 10, 6, 14, 18, 17, 7, 15, 6, 3, 16, 6, 6, 18, 2, 9, 1, 13, 12, 14, 13, 14, 1, 2, 11, 10, 2, 14, 2, 10]"
8,-42400.0,-2392.0,-6133.060000000056,-4899.0,2928.67,80063,18.27079677581787,"[18, 19, 10, 20, 1, 11, 9, 1, 13, 5, 10, 4, 2, 14, 9, 5, 19, 14, 13, 2, 6, 17, 18, 20, 5, 10, 6, 14, 18, 17, 7, 15, 3, 12, 16, 6, 6, 18, 2, 9, 1, 13, 7, 6, 5, 14, 1, 2, 11, 10, 15, 14, 2, 10]"
9,-46418.0,-1891.0,-4453.540000000037,-3396.0,2532.47,80461,18.174078702926636,"[18, 19, 10, 20, 1, 11, 9, 1, 13, 5, 10, 4, 2, 14, 13, 12, 19, 14, 13, 2, 6, 17, 18, 3, 9, 1, 6, 14, 18, 17, 7, 15, 3, 16, 3, 4, 6, 5, 2, 10, 9, 1, 14, 13, 5, 14, 1, 2, 11, 10, 8, 13, 2, 10]"
