gen,min,max,mean,median,std,num_invalid,time,best_individual
0,-82424.0,-14405.0,-33388.880000000005,-31924.0,7596.88,81121,10.56518030166626,"[15, 2, 6, 14, 4, 16, 14, 2, 15, 6, 8, 19, 12, 1, 20, 12, 17, 17, 14, 12, 4, 14, 5, 3, 18, 19, 2, 9, 11, 5, 4, 12, 2, 9, 18, 10, 13, 2, 5, 20, 1, 8, 6, 13, 3, 9, 13, 14, 5, 20, 9, 10, 2, 10]"
1,-74926.0,-14405.0,-32208.689999999944,-30920.0,7101.91,81372,10.645297050476074,"[15, 2, 6, 14, 4, 16, 14, 2, 15, 6, 8, 19, 12, 1, 20, 12, 17, 17, 14, 12, 4, 14, 5, 3, 18, 19, 2, 9, 11, 5, 4, 12, 2, 9, 18, 10, 13, 2, 5, 20, 1, 8, 6, 13, 3, 9, 13, 14, 5, 20, 9, 10, 2, 10]"
2,-73434.0,-14405.0,-31099.140000000014,-29918.0,6583.11,81429,10.605473756790161,"[15, 2, 6, 14, 4, 16, 14, 2, 15, 6, 8, 19, 12, 1, 20, 12, 17, 17, 14, 12, 4, 14, 5, 3, 18, 19, 2, 9, 11, 5, 4, 12, 2, 9, 18, 10, 13, 2, 5, 20, 1, 8, 6, 13, 3, 9, 13, 14, 5, 20, 9, 10, 2, 10]"
3,-66921.0,-14405.0,-30211.969999999972,-29406.0,6203.54,81039,10.930475950241089,"[15, 2, 6, 14, 4, 16, 14, 2, 15, 6, 8, 19, 12, 1, 20, 12, 17, 17, 14, 12, 4, 14, 5, 3, 18, 19, 2, 9, 11, 5, 4, 12, 2, 9, 18, 10, 13, 2, 5, 20, 1, 8, 6, 13, 3, 9, 13, 14, 5, 20, 9, 10, 2, 10]"
4,-64426.0,-13405.0,-29343.400000000023,-28414.0,5819.92,81333,10.796335458755493,"[6, 19, 10, 7, 9, 19, 11, 19, 17, 6, 14, 3, 13, 11, 17, 8, 3, 19, 4, 13, 13, 5, 14, 14, 16, 11, 18, 13, 19, 6, 18, 8, 7, 17, 18, 15, 14, 2, 15, 12, 1, 10, 10, 1, 2, 5, 18, 12, 20, 10, 20, 16, 4, 3]"
5,-66423.0,-12905.0,-28636.18000000005,-27909.0,5505.11,81130,10.825511455535889,"[15, 2, 6, 14, 4, 16, 14, 2, 15, 6, 8, 19, 12, 1, 20, 12, 17, 17, 14, 12, 4, 14, 5, 13, 11, 17, 11, 3, 6, 2, 19, 15, 6, 7, 7, 8, 3, 13, 5, 13, 5, 17, 13, 13, 3, 9, 13, 14, 6, 19, 9, 10, 2, 10]"
6,-65916.0,-12905.0,-28081.089999999967,-27410.0,5285.91,81164,10.648573637008667,"[15, 2, 6, 14, 4, 16, 14, 2, 15, 6, 8, 19, 12, 1, 20, 12, 17, 17, 14, 12, 4, 14, 5, 13, 11, 17, 11, 3, 6, 2, 19, 15, 6, 7, 7, 8, 3, 13, 5, 13, 5, 17, 13, 13, 3, 9, 13, 14, 6, 19, 9, 10, 2, 10]"
7,-70424.0,-12905.0,-27656.76000000001,-26913.0,5170.99,80798,10.65128469467163,"[15, 2, 6, 14, 4, 16, 14, 2, 15, 6, 8, 19, 12, 1, 20, 12, 17, 17, 14, 12, 4, 14, 5, 13, 11, 17, 11, 3, 6, 2, 19, 15, 6, 7, 7, 8, 3, 13, 5, 13, 5, 17, 13, 13, 3, 9, 13, 14, 6, 19, 9, 10, 2, 10]"
8,-63423.0,-12897.0,-27304.859999999986,-26417.0,5063.16,81038,10.963706016540527,"[6, 11, 4, 8, 20, 11, 11, 19, 18, 5, 4, 15, 10, 2, 10, 2, 16, 13, 5, 17, 6, 12, 17, 9, 16, 11, 13, 6, 14, 15, 18, 10, 2, 16, 18, 7, 18, 11, 7, 14, 10, 9, 12, 17, 6, 6, 5, 20, 10, 13, 12, 14, 2, 1]"
9,-59425.0,-12897.0,-26879.209999999963,-25923.0,4930.55,81013,10.763049364089966,"[6, 11, 4, 8, 20, 11, 11, 19, 18, 5, 4, 15, 10, 2, 10, 2, 16, 13, 5, 17, 6, 12, 17, 9, 16, 11, 13, 6, 14, 15, 18, 10, 2, 16, 18, 7, 18, 11, 7, 14, 10, 9, 12, 17, 6, 6, 5, 20, 10, 13, 12, 14, 2, 1]"
