gen,min,max,mean,median,std,num_invalid,time,best_individual
0,-49426.0,-13397.0,-22266.199999999953,-21911.0,2593.38,71935,18.320598602294922,"[18, 13, 1, 11, 9, 4, 15, 10, 17, 6, 19, 10, 19, 20, 13, 14, 18, 14, 13, 12, 2, 18, 10, 17, 7, 18, 14, 2, 5, 12, 6, 3, 18, 9, 6, 5, 2, 1, 14, 8, 18, 17, 2, 18, 14, 20, 15, 20, 14, 8, 7, 9, 13, 5]"
1,-47414.0,-9405.0,-18785.839999999967,-18402.0,2632.95,72601,19.24377131462097,"[6, 13, 20, 10, 1, 7, 3, 14, 5, 14, 8, 20, 8, 14, 17, 19, 12, 12, 2, 12, 2, 7, 17, 5, 16, 18, 10, 2, 13, 18, 13, 2, 2, 16, 15, 8, 1, 9, 9, 10, 18, 8, 20, 6, 13, 10, 19, 7, 3, 16, 18, 19, 8, 9]"
2,-52913.0,-8906.0,-16180.5,-15408.0,2716.34,72484,19.13737726211548,"[6, 13, 20, 19, 14, 7, 3, 14, 5, 14, 8, 20, 8, 14, 17, 19, 12, 12, 2, 12, 2, 7, 17, 5, 16, 18, 10, 2, 13, 18, 13, 2, 2, 16, 15, 8, 1, 9, 9, 10, 18, 8, 20, 6, 13, 10, 19, 7, 3, 16, 18, 19, 8, 9]"
3,-47413.0,-7892.0,-14044.339999999967,-13399.0,2824.58,72072,18.938840866088867,"[20, 19, 8, 17, 11, 2, 3, 15, 17, 6, 19, 5, 19, 20, 13, 14, 18, 14, 13, 12, 2, 18, 10, 17, 7, 18, 14, 2, 5, 18, 6, 3, 18, 9, 17, 19, 17, 10, 13, 5, 17, 10, 12, 1, 13, 1, 4, 15, 9, 10, 4, 11, 16, 6]"
4,-45914.0,-6892.0,-11340.530000000028,-10401.0,2796.74,72314,17.980433702468872,"[20, 19, 14, 3, 15, 7, 3, 10, 17, 6, 19, 10, 19, 20, 13, 14, 18, 14, 13, 12, 2, 18, 10, 14, 5, 13, 14, 2, 11, 15, 16, 1, 6, 18, 8, 19, 9, 10, 1, 5, 10, 18, 20, 14, 5, 15, 3, 12, 7, 13, 11, 17, 1, 9]"
5,-43909.0,-4905.0,-10425.25,-9402.0,2827.54,72556,18.075315952301025,"[9, 20, 1, 12, 11, 2, 3, 10, 17, 6, 19, 10, 19, 20, 13, 14, 18, 14, 13, 12, 2, 18, 10, 10, 20, 10, 9, 18, 1, 2, 8, 15, 4, 11, 6, 15, 9, 18, 5, 17, 1, 10, 12, 5, 13, 4, 18, 6, 2, 11, 7, 17, 1, 2]"
6,-40908.0,-4894.0,-9403.890000000014,-8399.0,2973.21,72052,17.936382055282593,"[1, 15, 10, 18, 13, 2, 14, 4, 17, 9, 15, 1, 17, 7, 6, 3, 9, 6, 14, 3, 2, 13, 5, 11, 20, 18, 10, 2, 14, 5, 16, 3, 15, 5, 7, 8, 17, 10, 14, 6, 9, 1, 11, 6, 13, 10, 19, 7, 3, 16, 18, 19, 1, 14]"
7,-46917.0,-4390.0,-8149.020000000019,-6908.0,2967.66,72529,18.05318546295166,"[18, 19, 18, 19, 1, 14, 14, 13, 14, 5, 10, 20, 8, 14, 17, 19, 12, 12, 2, 12, 2, 7, 17, 9, 3, 18, 10, 2, 6, 13, 16, 15, 7, 16, 15, 8, 1, 9, 9, 10, 18, 8, 20, 6, 13, 10, 1, 14, 3, 16, 18, 17, 1, 9]"
8,-46914.0,-2893.0,-6780.239999999991,-5395.0,2961.25,71976,17.36983036994934,"[18, 19, 18, 19, 11, 4, 14, 13, 14, 5, 10, 20, 8, 14, 17, 19, 12, 14, 13, 12, 2, 18, 17, 5, 16, 18, 10, 2, 6, 13, 16, 3, 15, 5, 7, 8, 2, 9, 9, 10, 18, 8, 20, 6, 13, 10, 1, 14, 1, 13, 6, 5, 1, 9]"
9,-40408.0,-2392.0,-6523.219999999972,-5396.0,3081.73,72443,17.74402117729187,"[18, 19, 18, 19, 1, 11, 7, 14, 5, 14, 10, 20, 8, 14, 17, 19, 12, 14, 13, 12, 2, 18, 17, 5, 16, 18, 9, 2, 5, 18, 15, 2, 2, 16, 15, 8, 1, 9, 9, 10, 18, 8, 20, 6, 13, 10, 1, 14, 1, 13, 6, 5, 1, 9]"
