gen,min,max,mean,median,std,num_invalid,time,best_individual
0,-83923.0,-15901.0,-32982.69999999995,-31910.0,7389.31,71059,9.379667043685913,"[11, 9, 9, 2, 19, 10, 3, 14, 9, 5, 7, 5, 17, 11, 13, 8, 10, 19, 6, 6, 6, 1, 7, 6, 17, 2, 9, 10, 19, 6, 18, 3, 18, 3, 4, 7, 18, 7, 15, 3, 6, 17, 10, 17, 10, 2, 12, 20, 17, 10, 15, 16, 13, 1]"
1,-72426.0,-15901.0,-31906.380000000005,-30913.0,6931.03,70913,9.376124858856201,"[11, 9, 9, 2, 19, 10, 3, 14, 9, 5, 7, 5, 17, 11, 13, 8, 10, 19, 6, 6, 6, 1, 7, 6, 17, 2, 9, 10, 19, 6, 18, 3, 18, 3, 4, 7, 18, 7, 15, 3, 6, 17, 10, 17, 10, 2, 12, 20, 17, 10, 15, 16, 13, 1]"
2,-79918.0,-15901.0,-30762.900000000023,-29906.0,6423.94,70683,9.339747667312622,"[11, 9, 9, 2, 19, 10, 3, 14, 9, 5, 7, 5, 17, 11, 13, 8, 10, 19, 6, 6, 6, 1, 7, 6, 17, 2, 9, 10, 19, 6, 18, 3, 18, 3, 4, 7, 18, 7, 15, 3, 6, 17, 10, 17, 10, 2, 12, 20, 17, 10, 15, 16, 13, 1]"
3,-71915.0,-14899.0,-30035.810000000056,-28917.0,6172.33,70890,9.453798770904541,"[10, 20, 20, 11, 16, 2, 16, 4, 18, 14, 15, 11, 16, 15, 13, 12, 3, 18, 19, 20, 2, 10, 18, 13, 5, 13, 1, 10, 17, 9, 14, 20, 17, 9, 11, 19, 19, 7, 3, 14, 13, 14, 1, 4, 5, 12, 2, 18, 6, 14, 15, 6, 7, 15]"
4,-73922.0,-14899.0,-29296.140000000014,-28413.0,5871.94,70871,9.818293333053589,"[10, 20, 20, 11, 16, 2, 16, 4, 18, 14, 15, 11, 16, 15, 13, 12, 3, 18, 19, 20, 2, 10, 18, 13, 5, 13, 1, 10, 17, 9, 14, 20, 17, 9, 11, 19, 19, 7, 3, 14, 13, 14, 1, 4, 5, 12, 2, 18, 6, 14, 15, 6, 7, 15]"
5,-64420.0,-13907.0,-28698.920000000042,-27911.0,5624.43,70845,9.393327713012695,"[18, 19, 12, 19, 14, 9, 18, 17, 10, 2, 17, 2, 1, 14, 9, 7, 8, 4, 15, 11, 14, 5, 2, 3, 16, 14, 6, 2, 5, 18, 17, 8, 20, 10, 19, 8, 20, 8, 10, 18, 9, 2, 15, 1, 18, 2, 7, 15, 8, 19, 20, 15, 16, 8]"
6,-63936.0,-13907.0,-28030.18000000005,-27405.0,5356.64,70916,9.515661716461182,"[18, 19, 12, 19, 14, 9, 18, 17, 10, 2, 17, 2, 1, 14, 9, 7, 8, 4, 15, 11, 14, 5, 2, 3, 16, 14, 6, 2, 5, 18, 17, 8, 20, 10, 19, 8, 20, 8, 10, 18, 9, 2, 15, 1, 18, 2, 7, 15, 8, 19, 20, 15, 16, 8]"
7,-61924.0,-13405.0,-27485.280000000028,-26907.0,5152.38,70579,9.35752558708191,"[10, 20, 20, 11, 16, 2, 16, 10, 17, 14, 15, 11, 16, 15, 13, 12, 3, 18, 19, 20, 2, 10, 18, 13, 5, 13, 1, 10, 17, 9, 9, 17, 11, 4, 19, 4, 2, 12, 14, 5, 6, 18, 19, 4, 11, 7, 1, 6, 7, 18, 11, 12, 18, 14]"
8,-62940.0,-13405.0,-26974.339999999967,-26410.0,4937.08,70352,9.468981742858887,"[10, 20, 20, 11, 16, 2, 16, 10, 17, 14, 15, 11, 16, 15, 13, 12, 3, 18, 19, 20, 2, 10, 18, 13, 5, 13, 1, 10, 17, 9, 9, 17, 11, 4, 19, 4, 2, 12, 14, 5, 6, 18, 19, 4, 11, 7, 1, 6, 7, 18, 11, 12, 18, 14]"
9,-62430.0,-13401.0,-26578.790000000037,-25914.0,4842.13,70825,9.683319568634033,"[19, 18, 4, 14, 9, 20, 6, 10, 2, 1, 5, 17, 11, 20, 10, 19, 15, 20, 12, 11, 18, 18, 14, 6, 13, 9, 17, 6, 6, 18, 7, 20, 10, 2, 14, 2, 13, 6, 17, 18, 7, 8, 4, 19, 7, 10, 5, 2, 18, 3, 12, 1, 13, 10]"
10,-72913.0,-12403.0,-26241.280000000028,-25420.0,4799.32,70896,9.655778884887695,"[11, 20, 18, 19, 6, 17, 2, 13, 13, 1, 9, 20, 8, 20, 3, 16, 15, 14, 5, 12, 11, 18, 6, 4, 11, 14, 2, 10, 6, 5, 8, 5, 18, 10, 10, 12, 20, 8, 6, 17, 5, 14, 19, 10, 17, 14, 13, 11, 16, 15, 14, 3, 3, 6]"
11,-63423.0,-12402.0,-26048.709999999963,-25414.0,4775.5,70782,9.517043352127075,"[15, 5, 17, 11, 11, 9, 2, 19, 5, 13, 11, 17, 11, 20, 13, 12, 3, 18, 19, 20, 2, 10, 18, 13, 5, 13, 1, 10, 17, 9, 19, 8, 18, 17, 11, 10, 6, 16, 14, 1, 15, 6, 8, 8, 14, 18, 11, 7, 12, 6, 7, 1, 6, 17]"
12,-63430.0,-11900.0,-25741.890000000014,-24924.0,4715.74,70891,9.64784288406372,"[6, 2, 6, 18, 16, 2, 16, 4, 18, 14, 15, 11, 16, 15, 13, 12, 3, 18, 19, 20, 2, 10, 18, 13, 5, 13, 1, 10, 17, 9, 14, 20, 17, 2, 14, 2, 13, 6, 17, 18, 7, 8, 4, 19, 7, 10, 5, 2, 18, 3, 12, 1, 6, 5]"
13,-71424.0,-11900.0,-25473.119999999995,-24913.0,4685.2,70823,9.455198526382446,"[6, 2, 6, 18, 16, 2, 16, 4, 18, 14, 15, 11, 16, 15, 13, 12, 3, 18, 19, 20, 2, 10, 18, 13, 5, 13, 1, 10, 17, 9, 14, 20, 17, 2, 14, 2, 13, 6, 17, 18, 7, 8, 4, 19, 7, 10, 5, 2, 18, 3, 12, 1, 6, 5]"
14,-67932.0,-11900.0,-25310.189999999944,-24909.0,4698.64,70476,9.509811878204346,"[6, 2, 6, 18, 16, 2, 16, 4, 18, 14, 15, 11, 16, 15, 13, 12, 3, 18, 19, 20, 2, 10, 18, 13, 5, 13, 1, 10, 17, 9, 14, 20, 17, 2, 14, 2, 13, 6, 17, 18, 7, 8, 4, 19, 7, 10, 5, 2, 18, 3, 12, 1, 6, 5]"
15,-61423.0,-11900.0,-25119.380000000005,-24418.0,4691.98,70706,9.405596017837524,"[6, 2, 6, 18, 16, 2, 16, 4, 18, 14, 15, 11, 16, 15, 13, 12, 3, 18, 19, 20, 2, 10, 18, 13, 5, 13, 1, 10, 17, 9, 14, 20, 17, 2, 14, 2, 13, 6, 17, 18, 7, 8, 4, 19, 7, 10, 5, 2, 18, 3, 12, 1, 6, 5]"
16,-58915.0,-11900.0,-24849.349999999977,-24411.0,4639.89,70599,9.639266014099121,"[6, 2, 6, 18, 16, 2, 16, 4, 18, 14, 15, 11, 16, 15, 13, 12, 3, 18, 19, 20, 2, 10, 18, 13, 5, 13, 1, 10, 17, 9, 14, 20, 17, 2, 14, 2, 13, 6, 17, 18, 7, 8, 4, 19, 7, 10, 5, 2, 18, 3, 12, 1, 6, 5]"
17,-64430.0,-11900.0,-24584.209999999963,-23919.0,4614.24,70709,9.507032632827759,"[6, 2, 6, 18, 16, 2, 16, 4, 18, 14, 15, 11, 16, 15, 13, 12, 3, 18, 19, 20, 2, 10, 18, 13, 5, 13, 1, 10, 17, 9, 14, 20, 17, 2, 14, 2, 13, 6, 17, 18, 7, 8, 4, 19, 7, 10, 5, 2, 18, 3, 12, 1, 6, 5]"
18,-69414.0,-11896.0,-24407.18000000005,-23913.0,4644.27,70540,9.370223999023438,"[10, 20, 20, 11, 16, 2, 16, 7, 14, 2, 14, 11, 16, 15, 13, 12, 3, 18, 19, 20, 2, 10, 18, 13, 5, 13, 1, 10, 17, 9, 14, 20, 17, 9, 11, 19, 19, 7, 3, 14, 1, 12, 18, 20, 13, 5, 18, 6, 17, 9, 15, 6, 7, 15]"
19,-58923.0,-11896.0,-24291.189999999944,-23909.0,4695.28,70851,9.573416948318481,"[10, 20, 20, 11, 16, 2, 16, 7, 14, 2, 14, 11, 16, 15, 13, 12, 3, 18, 19, 20, 2, 10, 18, 13, 5, 13, 1, 10, 17, 9, 14, 20, 17, 9, 11, 19, 19, 7, 3, 14, 1, 12, 18, 20, 13, 5, 18, 6, 17, 9, 15, 6, 7, 15]"
