gen,min,max,mean,median,std,num_invalid,time,best_individual
0,-63916.0,-13397.0,-22790.81999999995,-21916.0,3433.98,75063,19.055144786834717,"[18, 13, 1, 11, 9, 4, 15, 10, 17, 6, 19, 10, 19, 20, 13, 14, 18, 14, 13, 12, 2, 18, 10, 17, 7, 18, 14, 2, 5, 12, 6, 3, 18, 9, 6, 5, 2, 1, 14, 8, 18, 17, 2, 18, 14, 20, 15, 20, 14, 8, 7, 9, 13, 5]"
1,-59418.0,-10901.0,-19475.040000000037,-18410.0,3586.81,75186,19.568580865859985,"[20, 19, 14, 3, 6, 11, 2, 3, 9, 14, 3, 7, 7, 19, 16, 13, 8, 5, 13, 2, 2, 10, 18, 13, 15, 7, 1, 10, 17, 2, 8, 20, 4, 10, 7, 19, 17, 10, 13, 15, 20, 8, 10, 5, 15, 3, 13, 7, 6, 5, 4, 11, 16, 6]"
2,-58423.0,-9901.0,-16987.890000000014,-15906.0,3781.5,74834,19.483264923095703,"[12, 11, 12, 1, 15, 4, 11, 3, 5, 13, 20, 19, 11, 18, 13, 4, 10, 5, 17, 14, 14, 2, 1, 7, 13, 9, 9, 2, 5, 6, 3, 12, 8, 3, 7, 16, 14, 1, 3, 2, 10, 1, 17, 1, 2, 13, 5, 17, 18, 20, 20, 10, 12, 11]"
3,-58423.0,-7897.0,-14970.630000000005,-13900.0,4009.61,75346,19.309391975402832,"[15, 1, 3, 2, 16, 2, 13, 2, 13, 1, 10, 19, 1, 11, 9, 14, 17, 6, 5, 4, 5, 6, 17, 10, 3, 9, 9, 18, 1, 2, 19, 8, 9, 3, 3, 15, 13, 14, 5, 2, 15, 10, 11, 13, 5, 18, 5, 16, 19, 20, 4, 10, 7, 8]"
4,-60924.0,-6399.0,-13343.170000000042,-11907.0,4182.21,75116,18.733535051345825,"[17, 18, 5, 16, 11, 20, 2, 13, 13, 2, 9, 20, 16, 5, 17, 9, 7, 5, 19, 13, 6, 17, 9, 14, 5, 13, 18, 6, 2, 14, 7, 6, 18, 11, 1, 11, 9, 2, 14, 5, 7, 12, 9, 13, 1, 18, 19, 7, 20, 19, 18, 6, 14, 5]"
5,-55912.0,-5387.0,-11783.810000000056,-10402.0,4347.59,75160,19.13763689994812,"[17, 18, 5, 16, 11, 20, 15, 10, 17, 6, 19, 10, 19, 20, 13, 14, 18, 14, 13, 12, 2, 18, 10, 17, 7, 18, 14, 2, 16, 7, 1, 2, 15, 8, 6, 5, 2, 1, 13, 5, 17, 11, 12, 1, 13, 14, 6, 17, 19, 20, 4, 9, 13, 5]"
6,-54417.0,-4396.0,-10598.819999999949,-8906.0,4545.82,75278,18.889939785003662,"[17, 18, 5, 16, 11, 20, 2, 13, 13, 2, 9, 20, 16, 5, 17, 9, 7, 5, 19, 13, 6, 17, 9, 14, 5, 10, 9, 18, 1, 2, 8, 15, 4, 11, 19, 5, 2, 1, 14, 5, 17, 10, 20, 13, 14, 18, 5, 16, 19, 20, 18, 6, 14, 5]"
7,-51410.0,-3395.0,-9247.849999999977,-7401.0,4633.14,75347,18.859225749969482,"[17, 18, 5, 16, 16, 3, 3, 10, 17, 6, 15, 2, 14, 4, 17, 13, 7, 18, 19, 15, 2, 10, 9, 14, 5, 10, 9, 18, 1, 2, 8, 15, 4, 11, 19, 5, 2, 1, 14, 5, 17, 10, 20, 13, 14, 18, 5, 16, 19, 20, 18, 6, 14, 5]"
8,-53409.0,-2888.0,-7930.550000000047,-5896.0,4627.73,75163,18.25246024131775,"[17, 18, 5, 6, 11, 1, 3, 10, 17, 6, 19, 10, 19, 20, 13, 2, 11, 14, 13, 12, 2, 18, 10, 14, 5, 13, 14, 2, 3, 15, 2, 16, 18, 9, 6, 5, 10, 2, 14, 5, 17, 11, 12, 1, 13, 14, 6, 17, 19, 20, 4, 9, 13, 5]"
9,-50905.0,-2388.0,-7106.930000000051,-5388.0,4699.01,75224,18.384551763534546,"[17, 18, 5, 6, 11, 1, 3, 10, 17, 6, 19, 10, 19, 20, 13, 2, 11, 14, 13, 12, 2, 18, 10, 14, 5, 13, 14, 2, 3, 15, 2, 16, 15, 8, 6, 5, 9, 2, 14, 5, 17, 11, 12, 1, 13, 14, 6, 17, 19, 20, 4, 9, 13, 5]"
