gen,min,max,mean,median,std,num_invalid,time,best_individual
0,-59921.0,-12913.0,-22768.800000000047,-21916.0,3411.97,75149,19.005773782730103,"[17, 19, 17, 3, 10, 20, 5, 7, 14, 5, 4, 9, 19, 18, 14, 1, 15, 7, 14, 2, 1, 1, 6, 1, 16, 2, 1, 2, 7, 6, 3, 9, 15, 3, 16, 2, 8, 7, 19, 10, 17, 14, 7, 5, 2, 12, 6, 18, 13, 11, 2, 14, 6, 13]"
1,-60931.0,-11402.0,-19266.800000000047,-18405.0,3639.22,75045,19.669413328170776,"[17, 19, 17, 3, 10, 20, 5, 7, 14, 5, 4, 9, 19, 18, 14, 1, 15, 7, 14, 2, 1, 1, 6, 1, 16, 2, 1, 2, 7, 6, 3, 9, 15, 3, 16, 2, 8, 7, 19, 10, 17, 9, 15, 7, 11, 9, 13, 5, 18, 17, 20, 11, 10, 17]"
2,-65912.0,-9905.0,-16469.589999999967,-14915.0,3684.25,75249,18.860353231430054,"[7, 12, 19, 9, 20, 8, 13, 4, 2, 14, 13, 4, 12, 2, 18, 10, 11, 18, 14, 15, 6, 10, 1, 1, 4, 5, 10, 9, 14, 13, 11, 16, 16, 18, 8, 7, 2, 6, 17, 10, 13, 7, 20, 18, 5, 6, 6, 13, 6, 5, 8, 13, 5, 15]"
3,-58408.0,-7899.0,-14970.5,-13902.0,3941.02,75510,19.121788024902344,"[15, 2, 6, 14, 4, 16, 14, 13, 17, 18, 9, 19, 7, 8, 10, 4, 11, 6, 14, 20, 2, 14, 5, 3, 13, 17, 5, 17, 2, 1, 19, 8, 3, 16, 15, 7, 18, 16, 10, 9, 8, 7, 16, 13, 3, 9, 13, 14, 5, 20, 9, 10, 2, 10]"
4,-58912.0,-6898.0,-13431.699999999953,-12393.0,4138.63,75441,19.189018487930298,"[15, 2, 6, 5, 20, 19, 3, 13, 17, 18, 9, 19, 7, 8, 10, 4, 11, 6, 14, 20, 2, 4, 3, 2, 13, 6, 6, 17, 2, 1, 19, 8, 3, 16, 18, 10, 13, 2, 10, 9, 8, 7, 16, 17, 6, 13, 13, 14, 5, 20, 9, 10, 2, 10]"
5,-52920.0,-5394.0,-11830.270000000019,-10405.0,4209.38,75172,19.190171480178833,"[11, 4, 4, 14, 20, 10, 7, 15, 5, 18, 3, 13, 13, 7, 2, 17, 6, 18, 12, 2, 9, 1, 14, 11, 2, 14, 9, 1, 19, 7, 5, 17, 6, 7, 18, 5, 13, 2, 1, 2, 17, 18, 14, 6, 14, 10, 20, 18, 8, 16, 2, 13, 17, 6]"
6,-55416.0,-4396.0,-10354.76000000001,-8898.0,4370.22,75497,18.805476427078247,"[15, 2, 6, 14, 4, 16, 14, 13, 17, 18, 9, 19, 7, 8, 10, 4, 11, 6, 14, 20, 2, 14, 5, 3, 13, 5, 6, 1, 18, 17, 15, 2, 9, 18, 6, 7, 10, 1, 14, 13, 17, 10, 8, 13, 3, 9, 13, 14, 5, 20, 9, 10, 17, 10]"
7,-60924.0,-3394.0,-9045.030000000028,-7396.0,4509.53,75444,18.5996994972229,"[15, 2, 6, 14, 4, 16, 14, 13, 17, 18, 9, 19, 7, 8, 10, 4, 11, 6, 14, 20, 2, 14, 5, 3, 11, 7, 13, 14, 2, 1, 17, 18, 10, 1, 17, 18, 5, 14, 10, 1, 17, 9, 15, 18, 5, 6, 6, 13, 6, 5, 9, 10, 2, 10]"
8,-67909.0,-2388.0,-7553.219999999972,-5397.0,4660.25,75221,18.190972805023193,"[15, 2, 6, 14, 4, 16, 14, 13, 9, 1, 9, 19, 7, 8, 10, 4, 11, 6, 14, 20, 2, 14, 5, 3, 13, 17, 5, 14, 2, 1, 17, 18, 3, 16, 15, 7, 13, 2, 5, 18, 9, 10, 12, 18, 5, 6, 6, 13, 20, 19, 9, 10, 2, 10]"
9,-58412.0,-1891.0,-6032.900000000023,-3896.0,4672.55,75106,18.02947497367859,"[15, 2, 6, 14, 4, 16, 14, 13, 17, 18, 9, 19, 7, 8, 10, 4, 11, 6, 14, 20, 2, 14, 5, 3, 13, 7, 13, 14, 2, 1, 17, 18, 10, 1, 17, 18, 5, 14, 10, 1, 17, 9, 15, 13, 1, 6, 5, 6, 18, 17, 9, 10, 9, 10]"
