gen,min,max,mean,median,std,num_invalid,time,best_individual
0,-82930.0,-14405.0,-33377.32999999996,-31923.0,7611.84,89539,11.240158796310425,"[15, 2, 6, 14, 4, 16, 14, 2, 15, 6, 8, 19, 12, 1, 20, 12, 17, 17, 14, 12, 4, 14, 5, 3, 18, 19, 2, 9, 11, 5, 4, 12, 2, 9, 18, 10, 13, 2, 5, 20, 1, 8, 6, 13, 3, 9, 13, 14, 5, 20, 9, 10, 2, 10]"
1,-87415.0,-14405.0,-32235.959999999963,-30920.0,7111.33,89754,11.342138290405273,"[15, 2, 6, 14, 4, 16, 14, 2, 15, 6, 8, 19, 12, 1, 20, 12, 17, 17, 14, 12, 4, 14, 5, 3, 18, 19, 2, 9, 11, 5, 4, 12, 2, 9, 18, 10, 13, 2, 5, 20, 1, 8, 6, 13, 3, 9, 13, 14, 5, 20, 9, 10, 2, 10]"
2,-78922.0,-14405.0,-31353.459999999963,-30410.0,6760.05,89660,11.32029390335083,"[15, 2, 6, 14, 4, 16, 14, 2, 15, 6, 8, 19, 12, 1, 20, 12, 17, 17, 14, 12, 4, 14, 5, 3, 18, 19, 2, 9, 11, 5, 4, 12, 2, 9, 18, 10, 13, 2, 5, 20, 1, 8, 6, 13, 3, 9, 13, 14, 5, 20, 9, 10, 2, 10]"
3,-73920.0,-14405.0,-30507.369999999995,-29415.0,6414.42,89595,11.317970991134644,"[15, 2, 6, 14, 4, 16, 14, 2, 15, 6, 8, 19, 12, 1, 20, 12, 17, 17, 14, 12, 4, 14, 5, 3, 18, 19, 2, 9, 11, 5, 4, 12, 2, 9, 18, 10, 13, 2, 5, 20, 1, 8, 6, 13, 3, 9, 13, 14, 5, 20, 9, 10, 2, 10]"
4,-72417.0,-14405.0,-29734.650000000023,-28907.0,6058.05,89536,11.36071228981018,"[15, 2, 6, 14, 4, 16, 14, 2, 15, 6, 8, 19, 12, 1, 20, 12, 17, 17, 14, 12, 4, 14, 5, 3, 18, 19, 2, 9, 11, 5, 4, 12, 2, 9, 18, 10, 13, 2, 5, 20, 1, 8, 6, 13, 3, 9, 13, 14, 5, 20, 9, 10, 2, 10]"
5,-66913.0,-14405.0,-29074.31999999995,-27919.0,5775.86,89589,11.481144428253174,"[15, 2, 6, 14, 4, 16, 14, 2, 15, 6, 8, 19, 12, 1, 20, 12, 17, 17, 14, 12, 4, 14, 5, 3, 18, 19, 2, 9, 11, 5, 4, 12, 2, 9, 18, 10, 13, 2, 5, 20, 1, 8, 6, 13, 3, 9, 13, 14, 5, 20, 9, 10, 2, 10]"
6,-65431.0,-13902.0,-28457.219999999972,-27418.0,5495.02,89400,11.348788022994995,"[20, 8, 6, 20, 1, 11, 10, 4, 5, 9, 6, 8, 13, 2, 3, 1, 9, 10, 14, 13, 18, 19, 18, 5, 9, 10, 13, 10, 15, 14, 3, 15, 12, 2, 19, 8, 2, 18, 20, 19, 8, 18, 2, 20, 6, 1, 6, 14, 11, 17, 16, 5, 2, 6]"
7,-62919.0,-13399.0,-27905.23999999999,-26918.0,5256.95,89622,11.553380489349365,"[3, 18, 20, 5, 5, 17, 14, 5, 13, 18, 4, 14, 10, 15, 1, 16, 4, 3, 17, 8, 10, 17, 11, 3, 10, 11, 14, 6, 19, 7, 9, 2, 17, 9, 3, 15, 1, 9, 14, 17, 18, 15, 7, 12, 3, 5, 18, 5, 3, 9, 6, 13, 20, 7]"
8,-65416.0,-13399.0,-27417.98999999999,-26421.0,5072.62,89538,11.370971202850342,"[3, 18, 20, 5, 5, 17, 14, 5, 13, 18, 4, 14, 10, 15, 1, 16, 4, 3, 17, 8, 10, 17, 11, 3, 10, 11, 14, 6, 19, 7, 9, 2, 17, 9, 3, 15, 1, 9, 14, 17, 18, 15, 7, 12, 3, 5, 18, 5, 3, 9, 6, 13, 20, 7]"
9,-60419.0,-12401.0,-27052.43000000005,-26411.0,4982.96,89603,11.435460805892944,"[3, 12, 15, 12, 5, 16, 9, 18, 5, 14, 16, 4, 12, 18, 20, 4, 7, 18, 11, 5, 18, 5, 13, 10, 2, 1, 2, 14, 12, 2, 17, 15, 19, 15, 17, 10, 18, 13, 9, 10, 5, 18, 11, 19, 9, 5, 14, 1, 6, 8, 14, 4, 17, 10]"
10,-61425.0,-12401.0,-26645.98999999999,-25914.0,4833.2,89756,11.43528962135315,"[3, 12, 15, 12, 5, 16, 9, 18, 5, 14, 16, 4, 12, 18, 20, 4, 7, 18, 11, 5, 18, 5, 13, 10, 2, 1, 2, 14, 12, 2, 17, 15, 19, 15, 17, 10, 18, 13, 9, 10, 5, 18, 11, 19, 9, 5, 14, 1, 6, 8, 14, 4, 17, 10]"
11,-59917.0,-12401.0,-26350.22999999998,-25903.0,4772.34,89633,11.443323135375977,"[3, 12, 15, 12, 5, 16, 9, 18, 5, 14, 16, 4, 12, 18, 20, 4, 7, 18, 11, 5, 18, 5, 13, 10, 2, 1, 2, 14, 12, 2, 17, 15, 19, 15, 17, 10, 18, 13, 9, 10, 5, 18, 11, 19, 9, 5, 14, 1, 6, 8, 14, 4, 17, 10]"
12,-81429.0,-11906.0,-26067.75,-25414.0,4714.25,89550,11.447739362716675,"[2, 9, 5, 13, 7, 13, 8, 13, 6, 14, 14, 1, 11, 1, 18, 7, 2, 9, 6, 15, 9, 15, 4, 11, 10, 10, 1, 13, 5, 6, 14, 1, 20, 12, 8, 5, 3, 15, 20, 11, 18, 10, 15, 2, 4, 11, 9, 19, 6, 20, 10, 3, 16, 7]"
13,-63422.0,-11906.0,-26023.709999999963,-25411.0,4806.52,89501,11.544246673583984,"[2, 9, 5, 13, 7, 13, 8, 13, 6, 14, 14, 1, 11, 1, 18, 7, 2, 9, 6, 15, 9, 15, 4, 11, 10, 10, 1, 13, 5, 6, 14, 1, 20, 12, 8, 5, 3, 15, 20, 11, 18, 10, 15, 2, 4, 11, 9, 19, 6, 20, 10, 3, 16, 7]"
14,-61426.0,-11906.0,-25774.619999999995,-24919.0,4766.86,89733,11.43226671218872,"[2, 9, 5, 13, 7, 13, 8, 13, 6, 14, 14, 1, 11, 1, 18, 7, 2, 9, 6, 15, 9, 15, 4, 11, 10, 10, 1, 13, 5, 6, 14, 1, 20, 12, 8, 5, 3, 15, 20, 11, 18, 10, 15, 2, 4, 11, 9, 19, 6, 20, 10, 3, 16, 7]"
15,-58421.0,-10904.0,-25515.959999999963,-24912.0,4702.92,89406,11.428377151489258,"[13, 5, 19, 10, 6, 14, 18, 17, 14, 13, 3, 13, 11, 4, 2, 11, 19, 18, 14, 15, 6, 10, 1, 1, 4, 12, 10, 9, 6, 13, 10, 2, 8, 18, 5, 14, 1, 2, 10, 17, 1, 10, 15, 6, 13, 17, 13, 6, 8, 16, 4, 13, 1, 16]"
16,-64429.0,-10904.0,-25225.380000000005,-24423.0,4595.44,89467,11.448544263839722,"[13, 5, 19, 10, 6, 14, 18, 17, 14, 13, 3, 13, 11, 4, 2, 11, 19, 18, 14, 15, 6, 10, 1, 1, 4, 12, 10, 9, 6, 13, 10, 2, 8, 18, 5, 14, 1, 2, 10, 17, 1, 10, 15, 6, 13, 17, 13, 6, 8, 16, 4, 13, 1, 16]"
17,-61924.0,-10904.0,-25083.400000000023,-24415.0,4614.5,89528,11.570796251296997,"[13, 5, 19, 10, 6, 14, 18, 17, 14, 13, 3, 13, 11, 4, 2, 11, 19, 18, 14, 15, 6, 10, 1, 1, 4, 12, 10, 9, 6, 13, 10, 2, 8, 18, 5, 14, 1, 2, 10, 17, 1, 10, 15, 6, 13, 17, 13, 6, 8, 16, 4, 13, 1, 16]"
