gen,min,max,mean,median,std,num_invalid,time,best_individual
0,-57933.0,-12404.0,-22404.040000000037,-21912.0,2954.41,72249,18.64124369621277,"[7, 14, 12, 19, 14, 1, 15, 7, 7, 18, 13, 19, 13, 2, 3, 16, 17, 15, 2, 15, 2, 16, 15, 11, 3, 9, 5, 17, 19, 9, 1, 4, 4, 16, 18, 11, 2, 1, 1, 13, 17, 15, 10, 4, 13, 14, 10, 20, 12, 3, 5, 6, 3, 11]"
1,-57919.0,-10403.0,-18801.540000000037,-17913.0,3089.28,72214,19.255221366882324,"[20, 8, 6, 20, 1, 11, 10, 4, 5, 14, 9, 10, 15, 7, 2, 11, 3, 12, 11, 7, 9, 13, 5, 13, 2, 6, 1, 13, 19, 5, 14, 2, 11, 1, 17, 12, 7, 16, 20, 19, 8, 16, 2, 20, 6, 1, 6, 14, 11, 17, 16, 5, 2, 6]"
2,-61921.0,-9906.0,-15819.819999999949,-14903.0,3123.14,72476,18.782944917678833,"[20, 11, 19, 6, 9, 13, 3, 14, 6, 5, 7, 13, 1, 12, 5, 11, 4, 6, 19, 12, 13, 2, 14, 10, 2, 2, 1, 2, 11, 1, 6, 11, 3, 4, 17, 18, 5, 14, 10, 1, 12, 5, 20, 15, 5, 10, 14, 2, 7, 19, 9, 15, 16, 2]"
3,-58920.0,-7403.0,-14062.099999999977,-12906.0,3354.9,72302,18.425992488861084,"[8, 10, 20, 9, 16, 5, 14, 2, 17, 5, 3, 13, 11, 4, 2, 11, 19, 18, 14, 15, 6, 10, 1, 1, 14, 9, 10, 9, 14, 13, 5, 17, 19, 5, 18, 17, 5, 17, 10, 14, 1, 11, 16, 13, 2, 10, 19, 8, 20, 19, 3, 2, 11, 3]"
4,-53910.0,-6899.0,-12407.219999999972,-11399.0,3423.78,72106,18.38321018218994,"[17, 19, 17, 9, 20, 8, 1, 10, 1, 14, 3, 13, 11, 4, 2, 11, 19, 18, 14, 15, 6, 10, 1, 1, 4, 5, 10, 9, 14, 13, 8, 6, 2, 10, 18, 9, 9, 2, 12, 20, 16, 3, 8, 20, 7, 5, 18, 19, 3, 4, 2, 14, 6, 13]"
5,-49916.0,-5895.0,-11204.869999999995,-9911.0,3529.88,72262,18.497889280319214,"[16, 3, 20, 9, 16, 5, 14, 2, 17, 5, 3, 13, 11, 4, 2, 11, 19, 18, 14, 15, 6, 10, 1, 1, 14, 9, 10, 9, 14, 13, 19, 12, 6, 7, 6, 5, 13, 3, 1, 2, 15, 8, 10, 9, 2, 12, 6, 18, 18, 19, 13, 14, 3, 4]"
6,-60406.0,-4385.0,-9122.150000000023,-7893.0,3374.26,72330,17.827970266342163,"[16, 2, 9, 20, 4, 11, 9, 10, 14, 5, 3, 13, 11, 4, 2, 11, 19, 18, 14, 15, 6, 10, 1, 1, 14, 9, 10, 9, 14, 13, 5, 17, 19, 9, 6, 5, 13, 2, 1, 18, 17, 18, 14, 13, 2, 10, 18, 6, 13, 1, 7, 8, 17, 18]"
7,-55912.0,-3385.0,-7765.920000000042,-6400.0,3432.27,72250,17.81177043914795,"[16, 2, 9, 20, 4, 11, 9, 10, 14, 5, 3, 13, 11, 4, 2, 11, 19, 18, 14, 15, 6, 10, 1, 1, 14, 9, 10, 9, 14, 13, 5, 17, 6, 7, 6, 5, 13, 2, 1, 18, 17, 18, 14, 13, 2, 10, 18, 6, 13, 1, 7, 8, 17, 18]"
8,-48912.0,-2386.0,-6640.069999999949,-5396.0,3559.84,72585,17.850184440612793,"[16, 2, 9, 20, 4, 11, 9, 10, 14, 5, 3, 13, 11, 4, 2, 11, 19, 18, 14, 15, 6, 10, 1, 1, 14, 9, 10, 9, 14, 13, 5, 17, 6, 7, 6, 5, 10, 17, 2, 1, 18, 5, 20, 13, 2, 10, 18, 6, 13, 1, 7, 8, 17, 18]"
9,-46408.0,-1885.0,-4929.969999999972,-3888.0,3704.67,72296,17.542924642562866,"[16, 2, 9, 20, 4, 11, 9, 10, 14, 5, 3, 13, 11, 4, 2, 11, 19, 18, 14, 15, 6, 10, 9, 19, 8, 9, 10, 9, 14, 13, 5, 17, 6, 7, 6, 5, 10, 17, 2, 1, 18, 5, 14, 13, 2, 10, 18, 6, 13, 1, 7, 8, 17, 18]"
