gen,min,max,mean,median,std,num_invalid,time,best_individual
0,-63417.0,-13397.0,-22409.640000000014,-21912.0,2900.04,71915,18.83564805984497,"[18, 13, 1, 11, 9, 4, 15, 10, 17, 6, 19, 10, 19, 20, 13, 14, 18, 14, 13, 12, 2, 18, 10, 17, 7, 18, 14, 2, 5, 12, 6, 3, 18, 9, 6, 5, 2, 1, 14, 8, 18, 17, 2, 18, 14, 20, 15, 20, 14, 8, 7, 9, 13, 5]"
1,-52416.0,-10903.0,-18968.550000000047,-18404.0,3024.86,72428,19.38744807243347,"[14, 7, 9, 10, 7, 15, 19, 9, 3, 10, 9, 4, 6, 11, 19, 5, 15, 16, 20, 10, 6, 15, 4, 6, 3, 13, 10, 18, 16, 7, 1, 2, 15, 8, 18, 11, 2, 1, 14, 5, 17, 11, 12, 1, 13, 14, 8, 20, 4, 12, 12, 16, 9, 17]"
2,-65424.0,-9394.0,-16335.640000000014,-15408.0,3134.46,72434,19.04823112487793,"[20, 19, 14, 3, 3, 16, 8, 12, 17, 13, 15, 2, 7, 20, 13, 14, 18, 14, 13, 12, 2, 18, 10, 17, 7, 18, 14, 2, 5, 12, 6, 3, 18, 9, 6, 5, 2, 1, 14, 8, 18, 17, 2, 14, 5, 15, 3, 12, 7, 13, 11, 17, 1, 9]"
3,-50414.0,-7900.0,-14275.310000000056,-13401.0,3289.07,72303,18.881820678710938,"[6, 19, 19, 10, 1, 11, 14, 10, 17, 6, 19, 10, 19, 6, 10, 9, 10, 20, 14, 19, 1, 18, 5, 13, 8, 18, 1, 9, 17, 18, 7, 14, 9, 2, 14, 15, 2, 1, 14, 13, 5, 18, 15, 6, 16, 9, 13, 1, 11, 3, 12, 4, 12, 11]"
4,-53916.0,-6892.0,-12466.839999999967,-11402.0,3406.27,72305,18.693523645401,"[18, 12, 1, 12, 11, 2, 3, 10, 17, 6, 19, 10, 19, 20, 13, 14, 18, 14, 13, 12, 2, 18, 10, 17, 7, 18, 14, 2, 14, 5, 16, 15, 9, 3, 6, 15, 14, 13, 13, 5, 17, 11, 12, 1, 13, 14, 8, 20, 4, 11, 13, 5, 9, 5]"
5,-55909.0,-5393.0,-10795.0,-9405.0,3506.03,72296,18.491897583007812,"[20, 19, 14, 6, 11, 4, 15, 10, 17, 6, 19, 10, 19, 20, 13, 14, 18, 14, 13, 12, 2, 18, 10, 10, 20, 10, 9, 18, 1, 2, 8, 15, 9, 3, 6, 5, 2, 1, 14, 13, 5, 18, 20, 14, 5, 15, 3, 12, 7, 13, 11, 17, 1, 9]"
6,-51911.0,-4392.0,-9325.969999999972,-7898.0,3633.33,72156,18.18489170074463,"[18, 13, 1, 9, 11, 3, 19, 10, 17, 6, 19, 10, 19, 20, 13, 9, 10, 20, 14, 12, 2, 18, 10, 17, 7, 18, 14, 2, 5, 6, 1, 2, 15, 8, 18, 11, 2, 1, 14, 5, 17, 11, 12, 18, 17, 14, 19, 7, 20, 19, 16, 1, 13, 5]"
7,-51413.0,-3396.0,-7789.109999999986,-6395.0,3574.89,72397,17.829413890838623,"[18, 17, 6, 20, 4, 11, 9, 10, 17, 6, 19, 10, 19, 20, 13, 14, 18, 14, 13, 12, 2, 18, 10, 10, 20, 10, 9, 18, 1, 2, 8, 15, 9, 3, 6, 15, 2, 1, 14, 13, 5, 17, 2, 14, 5, 14, 19, 7, 20, 19, 7, 5, 13, 7]"
8,-53407.0,-2392.0,-6148.199999999953,-4893.0,3535.44,72060,17.50199556350708,"[18, 17, 5, 6, 11, 4, 3, 10, 17, 6, 19, 10, 19, 20, 13, 14, 18, 14, 13, 12, 2, 18, 10, 10, 20, 18, 14, 18, 1, 2, 8, 15, 9, 3, 6, 5, 2, 1, 14, 13, 5, 17, 2, 14, 5, 15, 3, 12, 20, 19, 11, 17, 13, 1]"
9,-56911.0,-2392.0,-5070.569999999949,-3892.0,3467.56,72516,17.413293838500977,"[18, 17, 5, 6, 11, 4, 3, 10, 17, 6, 19, 10, 19, 20, 13, 14, 18, 14, 13, 12, 2, 18, 10, 10, 20, 18, 14, 18, 1, 2, 8, 15, 9, 3, 6, 5, 2, 1, 14, 13, 5, 17, 2, 14, 5, 15, 3, 12, 20, 19, 11, 17, 13, 1]"
10,-54902.0,-2385.0,-4645.099999999977,-3391.0,3561.15,72162,17.396913290023804,"[18, 17, 5, 6, 11, 1, 9, 10, 17, 6, 19, 10, 19, 20, 13, 14, 18, 14, 13, 12, 2, 18, 10, 2, 9, 10, 5, 14, 1, 2, 15, 16, 8, 18, 6, 5, 2, 1, 14, 13, 5, 17, 2, 14, 5, 15, 3, 12, 20, 19, 11, 17, 13, 1]"
11,-49414.0,-1887.0,-3678.180000000051,-2392.0,3576.89,72106,17.254563093185425,"[18, 17, 5, 6, 11, 1, 3, 10, 17, 6, 19, 10, 19, 20, 13, 14, 18, 14, 13, 12, 2, 18, 10, 2, 9, 10, 5, 18, 1, 2, 15, 16, 8, 18, 6, 5, 2, 1, 14, 13, 9, 17, 2, 14, 5, 15, 3, 12, 20, 19, 11, 17, 13, 1]"
12,-44416.0,-1883.0,-3558.060000000056,-2387.0,3654.39,72528,16.98558807373047,"[18, 17, 5, 6, 11, 4, 9, 10, 17, 6, 19, 10, 19, 20, 13, 8, 18, 14, 13, 12, 2, 18, 10, 2, 9, 10, 5, 14, 1, 2, 15, 16, 8, 3, 6, 5, 2, 1, 14, 13, 9, 17, 2, 14, 5, 15, 3, 12, 20, 19, 11, 17, 13, 1]"
13,-43419.0,-1383.0,-3225.170000000042,-1888.0,3637.36,72379,17.369494915008545,"[18, 17, 5, 6, 11, 4, 3, 10, 17, 6, 19, 10, 19, 20, 13, 7, 18, 14, 13, 12, 2, 18, 10, 2, 9, 10, 5, 14, 1, 2, 15, 16, 8, 3, 6, 5, 2, 1, 14, 13, 9, 17, 2, 14, 5, 15, 3, 12, 20, 19, 11, 17, 13, 1]"
14,-49902.0,-885.0,-2911.7900000000373,-1884.0,3529.86,72041,17.007872343063354,"[18, 17, 5, 6, 11, 4, 3, 10, 17, 6, 19, 8, 19, 20, 13, 7, 18, 14, 13, 12, 2, 18, 10, 2, 9, 10, 5, 18, 1, 2, 15, 16, 10, 3, 6, 5, 2, 1, 14, 13, 9, 17, 2, 14, 5, 15, 3, 12, 20, 19, 11, 17, 13, 1]"
15,-54908.0,-883.0,-2460.3000000000466,-1384.0,3532.93,72113,17.25242567062378,"[18, 17, 5, 6, 11, 4, 3, 10, 17, 6, 19, 8, 19, 20, 13, 7, 18, 14, 13, 12, 2, 18, 10, 2, 9, 10, 5, 14, 1, 2, 15, 16, 10, 3, 6, 5, 2, 1, 14, 13, 9, 17, 2, 14, 5, 15, 3, 12, 20, 19, 11, 17, 13, 1]"
16,-44398.0,-883.0,-2541.7399999999907,-1383.0,3541.87,72138,17.269487380981445,"[18, 17, 5, 6, 11, 4, 3, 10, 17, 6, 19, 8, 19, 20, 13, 7, 18, 14, 13, 12, 2, 18, 10, 2, 9, 10, 5, 14, 1, 2, 15, 16, 10, 3, 6, 5, 2, 1, 14, 13, 9, 17, 2, 14, 5, 15, 3, 12, 20, 19, 11, 17, 13, 1]"
17,-47911.0,-883.0,-1940.8699999999953,-884.0,3459.01,72325,17.286641120910645,"[18, 17, 5, 6, 11, 4, 3, 10, 17, 6, 19, 8, 19, 20, 13, 7, 18, 14, 13, 12, 2, 18, 10, 2, 9, 10, 5, 14, 1, 2, 15, 16, 10, 3, 6, 5, 2, 1, 14, 13, 9, 17, 2, 14, 5, 15, 3, 12, 20, 19, 11, 17, 13, 1]"
18,-49405.0,-883.0,-1850.3800000000047,-883.0,3426.9,71792,17.00500798225403,"[18, 17, 5, 6, 11, 4, 3, 10, 17, 6, 19, 8, 19, 20, 13, 7, 18, 14, 13, 12, 2, 18, 10, 2, 9, 10, 5, 14, 1, 2, 15, 16, 10, 3, 6, 5, 2, 1, 14, 13, 9, 17, 2, 14, 5, 15, 3, 12, 20, 19, 11, 17, 13, 1]"
19,-46911.0,-883.0,-1836.3800000000047,-883.0,3405.34,72011,17.14652705192566,"[18, 17, 5, 6, 11, 4, 3, 10, 17, 6, 19, 8, 19, 20, 13, 7, 18, 14, 13, 12, 2, 18, 10, 2, 9, 10, 5, 14, 1, 2, 15, 16, 10, 3, 6, 5, 2, 1, 14, 13, 9, 17, 2, 14, 5, 15, 3, 12, 20, 19, 11, 17, 13, 1]"
20,-48910.0,-882.0,-1829.8800000000047,-883.0,3386.05,71852,17.135271310806274,"[18, 17, 5, 6, 11, 4, 3, 10, 17, 6, 19, 8, 19, 20, 1, 7, 18, 14, 13, 12, 2, 18, 10, 2, 9, 10, 5, 14, 13, 2, 15, 16, 3, 10, 6, 5, 2, 1, 14, 13, 9, 17, 2, 14, 5, 15, 3, 12, 20, 19, 11, 17, 13, 1]"
21,-46903.0,-882.0,-1863.079999999958,-883.0,3458.22,72016,17.448098182678223,"[18, 17, 5, 6, 11, 4, 3, 10, 17, 6, 19, 8, 19, 20, 1, 7, 18, 14, 13, 12, 2, 18, 10, 2, 9, 10, 5, 14, 13, 2, 15, 16, 3, 10, 6, 5, 2, 1, 14, 13, 9, 17, 2, 14, 5, 15, 3, 12, 20, 19, 11, 17, 13, 1]"
22,-46415.0,-882.0,-1900.219999999972,-883.0,3446.66,71866,17.403706789016724,"[18, 17, 5, 6, 11, 4, 3, 10, 17, 6, 19, 8, 19, 20, 1, 7, 18, 14, 13, 12, 2, 18, 10, 2, 9, 10, 5, 14, 13, 2, 15, 16, 3, 10, 6, 5, 2, 1, 14, 13, 9, 17, 2, 14, 5, 15, 3, 12, 20, 19, 11, 17, 13, 1]"
23,-49901.0,-882.0,-1920.5600000000559,-882.0,3516.75,71771,17.29658007621765,"[18, 17, 5, 6, 11, 4, 3, 10, 17, 6, 19, 8, 19, 20, 1, 7, 18, 14, 13, 12, 2, 18, 10, 2, 9, 10, 5, 14, 13, 2, 15, 16, 3, 10, 6, 5, 2, 1, 14, 13, 9, 17, 2, 14, 5, 15, 3, 12, 20, 19, 11, 17, 13, 1]"
24,-46398.0,-882.0,-1902.3499999999767,-882.0,3464.43,72349,17.08453392982483,"[18, 17, 5, 6, 11, 4, 3, 10, 17, 6, 19, 8, 19, 20, 1, 7, 18, 14, 13, 12, 2, 18, 10, 2, 9, 10, 5, 14, 13, 2, 15, 16, 3, 10, 6, 5, 2, 1, 14, 13, 9, 17, 2, 14, 5, 15, 3, 12, 20, 19, 11, 17, 13, 1]"
25,-61900.0,-882.0,-1920.2399999999907,-882.0,3494.47,72300,17.435690879821777,"[18, 17, 5, 6, 11, 4, 3, 10, 17, 6, 19, 8, 19, 20, 1, 7, 18, 14, 13, 12, 2, 18, 10, 2, 9, 10, 5, 14, 13, 2, 15, 16, 3, 10, 6, 5, 2, 1, 14, 13, 9, 17, 2, 14, 5, 15, 3, 12, 20, 19, 11, 17, 13, 1]"
26,-44402.0,-882.0,-1912.4100000000326,-882.0,3519.42,72315,17.421079874038696,"[18, 17, 5, 6, 11, 4, 3, 10, 17, 6, 19, 8, 19, 20, 1, 7, 18, 14, 13, 12, 2, 18, 10, 2, 9, 10, 5, 14, 13, 2, 15, 16, 3, 10, 6, 5, 2, 1, 14, 13, 9, 17, 2, 14, 5, 15, 3, 12, 20, 19, 11, 17, 13, 1]"
27,-48411.0,-882.0,-1903.9300000000512,-882.0,3460.04,72313,17.410699605941772,"[18, 17, 5, 6, 11, 4, 3, 10, 17, 6, 19, 8, 19, 20, 1, 7, 18, 14, 13, 12, 2, 18, 10, 2, 9, 10, 5, 14, 13, 2, 15, 16, 3, 10, 6, 5, 2, 1, 14, 13, 9, 17, 2, 14, 5, 15, 3, 12, 20, 19, 11, 17, 13, 1]"
28,-45412.0,-882.0,-1907.3399999999674,-882.0,3485.13,72156,17.459559440612793,"[18, 17, 5, 6, 11, 4, 3, 10, 17, 6, 19, 8, 19, 20, 1, 7, 18, 14, 13, 12, 2, 18, 10, 2, 9, 10, 5, 14, 13, 2, 15, 16, 3, 10, 6, 5, 2, 1, 14, 13, 9, 17, 2, 14, 5, 15, 3, 12, 20, 19, 11, 17, 13, 1]"
29,-44910.0,-882.0,-1891.3399999999674,-882.0,3457.25,72221,17.42466926574707,"[18, 17, 5, 6, 11, 4, 3, 10, 17, 6, 19, 8, 19, 20, 1, 7, 18, 14, 13, 12, 2, 18, 10, 2, 9, 10, 5, 14, 13, 2, 15, 16, 3, 10, 6, 5, 2, 1, 14, 13, 9, 17, 2, 14, 5, 15, 3, 12, 20, 19, 11, 17, 13, 1]"
30,-42416.0,-882.0,-1907.0400000000373,-882.0,3495.19,72331,17.434494733810425,"[18, 17, 5, 6, 11, 4, 3, 10, 17, 6, 19, 8, 19, 20, 1, 7, 18, 14, 13, 12, 2, 18, 10, 2, 9, 10, 5, 14, 13, 2, 15, 16, 3, 10, 6, 5, 2, 1, 14, 13, 9, 17, 2, 14, 5, 15, 3, 12, 20, 19, 11, 17, 13, 1]"
31,-47410.0,-882.0,-1921.5,-882.0,3540.43,72070,17.201033353805542,"[18, 17, 5, 6, 11, 4, 3, 10, 17, 6, 19, 8, 19, 20, 1, 7, 18, 14, 13, 12, 2, 18, 10, 2, 9, 10, 5, 14, 13, 2, 15, 16, 3, 10, 6, 5, 2, 1, 14, 13, 9, 17, 2, 14, 5, 15, 3, 12, 20, 19, 11, 17, 13, 1]"
32,-47422.0,-882.0,-1914.359999999986,-882.0,3517.18,72679,17.493849277496338,"[18, 17, 5, 6, 11, 4, 3, 10, 17, 6, 19, 8, 19, 20, 1, 7, 18, 14, 13, 12, 2, 18, 10, 2, 9, 10, 5, 14, 13, 2, 15, 16, 3, 10, 6, 5, 2, 1, 14, 13, 9, 17, 2, 14, 5, 15, 3, 12, 20, 19, 11, 17, 13, 1]"
