gen,min,max,mean,median,std,num_invalid,time,best_individual
0,-79924.0,-16405.0,-33054.65000000002,-31914.0,7439.45,83283,10.89888596534729,"[3, 12, 17, 6, 19, 10, 16, 1, 17, 5, 9, 11, 17, 7, 12, 15, 3, 12, 15, 4, 13, 1, 11, 12, 14, 18, 5, 18, 3, 16, 19, 6, 16, 20, 14, 12, 7, 16, 17, 5, 7, 14, 11, 18, 1, 1, 6, 19, 19, 20, 6, 8, 6, 17]"
1,-82932.0,-15912.0,-32016.939999999944,-30914.0,7036.66,82892,10.625869989395142,"[15, 10, 15, 3, 8, 2, 14, 11, 7, 6, 20, 16, 4, 5, 10, 7, 6, 11, 1, 8, 20, 3, 16, 15, 4, 1, 14, 1, 3, 13, 17, 18, 6, 18, 15, 16, 3, 14, 1, 10, 13, 17, 2, 15, 8, 14, 20, 6, 12, 1, 6, 2, 14, 2]"
2,-75927.0,-15909.0,-31244.02000000002,-29920.0,6740.19,83106,10.93420672416687,"[2, 14, 5, 16, 1, 16, 6, 8, 1, 6, 20, 7, 4, 11, 6, 17, 14, 2, 13, 13, 18, 9, 10, 13, 7, 10, 8, 7, 2, 17, 11, 7, 19, 15, 12, 18, 16, 6, 5, 2, 17, 9, 1, 8, 19, 2, 12, 18, 12, 7, 1, 15, 20, 19]"
3,-71927.0,-14899.0,-30528.920000000042,-29415.0,6423.1,83077,10.955209255218506,"[13, 6, 18, 12, 5, 4, 14, 3, 13, 5, 9, 8, 10, 20, 10, 9, 15, 9, 16, 1, 6, 17, 18, 15, 1, 10, 18, 14, 19, 12, 7, 1, 3, 11, 1, 2, 2, 14, 9, 1, 12, 13, 17, 1, 6, 5, 15, 7, 3, 16, 8, 19, 9, 17]"
4,-73924.0,-14399.0,-29911.219999999972,-28913.0,6173.07,83055,10.819108963012695,"[15, 14, 4, 17, 14, 9, 18, 17, 10, 2, 17, 2, 1, 14, 9, 7, 8, 4, 15, 11, 14, 5, 2, 3, 16, 14, 6, 2, 5, 18, 17, 8, 19, 18, 6, 15, 17, 1, 18, 14, 5, 17, 16, 4, 16, 4, 20, 19, 20, 12, 2, 14, 13, 1]"
5,-75419.0,-14399.0,-29462.0,-28415.0,6024.72,83088,11.050902366638184,"[15, 14, 4, 17, 14, 9, 18, 17, 10, 2, 17, 2, 1, 14, 9, 7, 8, 4, 15, 11, 14, 5, 2, 3, 16, 14, 6, 2, 5, 18, 17, 8, 19, 18, 6, 15, 17, 1, 18, 14, 5, 17, 16, 4, 16, 4, 20, 19, 20, 12, 2, 14, 13, 1]"
6,-70416.0,-14399.0,-29141.349999999977,-27920.0,5943.68,83131,10.787132978439331,"[15, 14, 4, 17, 14, 9, 18, 17, 10, 2, 17, 2, 1, 14, 9, 7, 8, 4, 15, 11, 14, 5, 2, 3, 16, 14, 6, 2, 5, 18, 17, 8, 19, 18, 6, 15, 17, 1, 18, 14, 5, 17, 16, 4, 16, 4, 20, 19, 20, 12, 2, 14, 13, 1]"
7,-67926.0,-14392.0,-28758.060000000056,-27909.0,5821.87,83110,11.070953845977783,"[19, 18, 4, 14, 9, 20, 1, 14, 18, 5, 13, 10, 14, 4, 9, 6, 5, 20, 9, 14, 1, 17, 9, 11, 10, 9, 6, 2, 3, 4, 18, 17, 10, 8, 3, 16, 9, 1, 10, 6, 1, 16, 18, 4, 5, 13, 10, 20, 8, 15, 12, 19, 13, 10]"
8,-64919.0,-13915.0,-28407.68000000005,-27415.0,5718.87,83187,10.865609884262085,"[1, 14, 6, 9, 8, 19, 3, 10, 1, 2, 15, 11, 12, 2, 14, 14, 3, 7, 12, 18, 3, 10, 17, 11, 9, 10, 2, 1, 17, 9, 19, 11, 10, 19, 18, 19, 8, 19, 18, 17, 10, 18, 14, 20, 13, 2, 10, 18, 19, 18, 6, 3, 8, 14]"
9,-68432.0,-13402.0,-28046.790000000037,-26919.0,5601.54,83283,10.98841142654419,"[16, 15, 18, 5, 12, 3, 17, 18, 6, 18, 2, 14, 20, 19, 20, 14, 4, 10, 2, 2, 14, 5, 18, 19, 11, 17, 1, 2, 10, 5, 16, 14, 7, 17, 3, 10, 13, 1, 1, 9, 16, 15, 20, 13, 9, 6, 18, 19, 8, 11, 16, 6, 15, 4]"
