gen,min,max,mean,median,std,num_invalid,time,best_individual
0,-76923.0,-15902.0,-33015.369999999995,-31913.0,7412.14,83405,10.903419017791748,"[6, 5, 16, 8, 11, 1, 12, 20, 17, 3, 8, 7, 16, 2, 10, 6, 3, 7, 10, 12, 14, 13, 1, 2, 14, 2, 18, 19, 7, 17, 1, 6, 13, 3, 8, 19, 10, 9, 18, 3, 10, 17, 18, 2, 3, 18, 11, 4, 14, 17, 10, 5, 2, 7]"
1,-70920.0,-15902.0,-31923.26000000001,-30912.0,6967.61,83076,10.785845279693604,"[6, 5, 16, 8, 11, 1, 12, 20, 17, 3, 8, 7, 16, 2, 10, 6, 3, 7, 10, 12, 14, 13, 1, 2, 14, 2, 18, 19, 7, 17, 1, 6, 13, 3, 8, 19, 10, 9, 18, 3, 10, 17, 18, 2, 3, 18, 11, 4, 14, 17, 10, 5, 2, 7]"
2,-75411.0,-15406.0,-30914.859999999986,-29911.0,6545.17,83018,10.789622068405151,"[19, 11, 12, 19, 11, 20, 7, 4, 1, 2, 6, 7, 3, 6, 14, 6, 15, 20, 10, 3, 14, 9, 1, 4, 16, 17, 13, 2, 7, 8, 8, 16, 6, 18, 19, 5, 20, 5, 13, 5, 11, 10, 4, 14, 13, 16, 9, 20, 17, 15, 15, 18, 10, 5]"
3,-74926.0,-14908.0,-30306.469999999972,-28924.0,6313.0,83350,10.782106161117554,"[3, 12, 6, 17, 9, 4, 8, 14, 1, 17, 10, 13, 20, 10, 1, 17, 7, 20, 4, 2, 18, 18, 2, 8, 18, 15, 14, 2, 11, 18, 7, 9, 10, 6, 17, 6, 17, 6, 11, 19, 7, 15, 1, 8, 16, 1, 17, 18, 7, 13, 8, 12, 6, 16]"
4,-70426.0,-14908.0,-29819.619999999995,-28909.0,6132.07,82852,10.887553930282593,"[3, 12, 6, 17, 9, 4, 8, 14, 1, 17, 10, 13, 20, 10, 1, 17, 7, 20, 4, 2, 18, 18, 2, 8, 18, 15, 14, 2, 11, 18, 7, 9, 10, 6, 17, 6, 17, 6, 11, 19, 7, 15, 1, 8, 16, 1, 17, 18, 7, 13, 8, 12, 6, 16]"
5,-69422.0,-13909.0,-29317.18000000005,-28410.0,5939.38,83036,10.993430376052856,"[1, 8, 13, 5, 1, 13, 13, 14, 9, 10, 18, 10, 18, 12, 1, 14, 4, 10, 7, 3, 2, 6, 20, 13, 8, 6, 5, 13, 16, 3, 6, 7, 15, 10, 19, 10, 18, 9, 7, 17, 11, 1, 8, 11, 12, 2, 2, 10, 10, 9, 5, 14, 5, 13]"
6,-65919.0,-13405.0,-28897.219999999972,-27913.0,5803.7,83030,10.996107339859009,"[1, 8, 13, 5, 1, 13, 13, 14, 9, 10, 18, 10, 18, 12, 1, 14, 4, 10, 7, 3, 2, 6, 20, 13, 8, 6, 5, 13, 16, 3, 6, 7, 15, 10, 19, 12, 10, 9, 7, 17, 11, 1, 8, 11, 12, 2, 2, 10, 10, 9, 5, 14, 5, 13]"
7,-70422.0,-13405.0,-28501.089999999967,-27417.0,5682.64,83145,10.812218189239502,"[1, 8, 13, 5, 1, 13, 13, 14, 9, 10, 18, 10, 18, 12, 1, 14, 4, 10, 7, 3, 2, 6, 20, 13, 8, 6, 5, 13, 16, 3, 6, 7, 15, 10, 19, 12, 10, 9, 7, 17, 11, 1, 8, 11, 12, 2, 2, 10, 10, 9, 5, 14, 5, 13]"
8,-72414.0,-13405.0,-28279.219999999972,-27412.0,5637.06,82948,10.982567310333252,"[1, 8, 13, 5, 1, 13, 13, 14, 9, 10, 18, 10, 18, 12, 1, 14, 4, 10, 7, 3, 2, 6, 20, 13, 8, 6, 5, 13, 16, 3, 6, 7, 15, 10, 19, 12, 10, 9, 7, 17, 11, 1, 8, 11, 12, 2, 2, 10, 10, 9, 5, 14, 5, 13]"
9,-67423.0,-13405.0,-28103.839999999967,-26922.0,5598.17,83027,10.92421555519104,"[1, 8, 13, 5, 1, 13, 13, 14, 9, 10, 18, 10, 18, 12, 1, 14, 4, 10, 7, 3, 2, 6, 20, 13, 8, 6, 5, 13, 16, 3, 6, 7, 15, 10, 19, 12, 10, 9, 7, 17, 11, 1, 8, 11, 12, 2, 2, 10, 10, 9, 5, 14, 5, 13]"
10,-68930.0,-13405.0,-27861.050000000047,-26914.0,5580.65,83440,11.155672311782837,"[1, 8, 13, 5, 1, 13, 13, 14, 9, 10, 18, 10, 18, 12, 1, 14, 4, 10, 7, 3, 2, 6, 20, 13, 8, 6, 5, 13, 16, 3, 6, 7, 15, 10, 19, 12, 10, 9, 7, 17, 11, 1, 8, 11, 12, 2, 2, 10, 10, 9, 5, 14, 5, 13]"
