gen,min,max,mean,median,std,num_invalid,time,best_individual
0,-81931.0,-16406.0,-33091.52000000002,-31915.0,7476.81,90137,11.356343507766724,"[7, 11, 14, 2, 8, 14, 8, 13, 19, 10, 3, 15, 17, 2, 6, 18, 1, 9, 5, 19, 6, 12, 19, 5, 20, 9, 14, 5, 3, 4, 16, 5, 6, 4, 17, 16, 6, 14, 11, 1, 2, 18, 2, 16, 5, 8, 1, 8, 3, 11, 10, 4, 10, 6]"
1,-73929.0,-16406.0,-31961.06999999995,-30913.0,6960.31,90035,11.27216649055481,"[7, 11, 14, 2, 8, 14, 8, 13, 19, 10, 3, 15, 17, 2, 6, 18, 1, 9, 5, 19, 6, 12, 19, 5, 20, 9, 14, 5, 3, 4, 16, 5, 6, 4, 17, 16, 6, 14, 11, 1, 2, 18, 2, 16, 5, 8, 1, 8, 3, 11, 10, 4, 10, 6]"
2,-77927.0,-15412.0,-30925.459999999963,-29913.0,6489.54,90128,11.377168893814087,"[3, 10, 13, 1, 13, 6, 2, 9, 3, 7, 9, 2, 16, 6, 9, 3, 1, 16, 4, 6, 17, 4, 10, 20, 10, 12, 18, 5, 6, 15, 14, 7, 12, 7, 17, 18, 5, 11, 2, 15, 10, 6, 7, 6, 13, 2, 6, 17, 9, 19, 1, 5, 5, 12]"
3,-71437.0,-15404.0,-30176.640000000014,-28921.0,6184.26,90166,11.470959186553955,"[6, 3, 6, 15, 20, 5, 9, 4, 17, 2, 13, 5, 5, 14, 10, 9, 17, 17, 5, 15, 14, 13, 2, 19, 20, 8, 18, 7, 20, 11, 4, 11, 8, 6, 12, 16, 7, 17, 11, 12, 18, 17, 7, 5, 2, 10, 8, 17, 1, 9, 9, 1, 13, 6]"
4,-73931.0,-14907.0,-29439.43000000005,-28416.0,5858.18,90079,11.468712091445923,"[19, 18, 15, 6, 4, 12, 3, 4, 1, 2, 17, 20, 19, 9, 10, 6, 7, 19, 13, 12, 1, 13, 1, 14, 10, 2, 2, 18, 8, 2, 3, 12, 11, 3, 17, 16, 1, 16, 5, 19, 12, 1, 2, 3, 5, 13, 18, 6, 19, 1, 19, 10, 18, 17]"
5,-67933.0,-14900.0,-28919.77000000002,-27915.0,5666.52,89999,11.518080234527588,"[11, 3, 6, 5, 12, 13, 13, 19, 19, 12, 15, 7, 15, 1, 13, 16, 8, 16, 17, 6, 9, 20, 7, 20, 10, 11, 17, 9, 14, 5, 16, 19, 10, 18, 1, 7, 13, 14, 2, 14, 7, 16, 17, 20, 19, 3, 1, 12, 6, 4, 15, 5, 14, 6]"
6,-65424.0,-13901.0,-28350.699999999953,-27415.0,5430.94,90056,11.483179330825806,"[9, 3, 10, 11, 16, 5, 8, 17, 14, 13, 14, 7, 15, 14, 2, 2, 15, 6, 12, 10, 18, 17, 5, 11, 2, 17, 5, 13, 1, 11, 3, 18, 4, 13, 18, 19, 2, 1, 16, 19, 1, 14, 1, 20, 7, 13, 3, 8, 6, 18, 10, 9, 3, 10]"
7,-65929.0,-13901.0,-27846.75,-26916.0,5215.53,90181,11.532999515533447,"[9, 3, 10, 11, 16, 5, 8, 17, 14, 13, 14, 7, 15, 14, 2, 2, 15, 6, 12, 10, 18, 17, 5, 11, 2, 17, 5, 13, 1, 11, 3, 18, 4, 13, 18, 19, 2, 1, 16, 19, 1, 14, 1, 20, 7, 13, 3, 8, 6, 18, 10, 9, 3, 10]"
8,-61924.0,-13901.0,-27451.5,-26421.0,5095.77,90006,11.612101793289185,"[9, 3, 10, 11, 16, 5, 8, 17, 14, 13, 14, 7, 15, 14, 2, 2, 15, 6, 12, 10, 18, 17, 5, 11, 2, 17, 5, 13, 1, 11, 3, 18, 4, 13, 18, 19, 2, 1, 16, 19, 1, 14, 1, 20, 7, 13, 3, 8, 6, 18, 10, 9, 3, 10]"
9,-61418.0,-12906.0,-27056.160000000033,-26411.0,4965.66,90234,11.595842838287354,"[17, 12, 13, 2, 10, 9, 13, 14, 19, 8, 11, 20, 11, 17, 6, 2, 14, 14, 8, 7, 10, 9, 18, 19, 11, 18, 18, 10, 7, 15, 6, 13, 12, 4, 17, 7, 14, 4, 16, 7, 1, 9, 13, 16, 12, 19, 11, 19, 20, 8, 19, 18, 17, 11]"
10,-60919.0,-12900.0,-26703.48999999999,-25915.0,4863.02,90138,11.585802793502808,"[18, 6, 9, 13, 10, 20, 16, 14, 5, 18, 14, 4, 19, 15, 12, 18, 2, 4, 2, 19, 2, 6, 17, 19, 14, 6, 18, 9, 14, 2, 1, 9, 17, 7, 4, 13, 8, 15, 1, 14, 16, 4, 11, 6, 5, 14, 8, 15, 8, 15, 6, 5, 13, 14]"
11,-58917.0,-12398.0,-26377.849999999977,-25906.0,4786.54,89916,11.66795563697815,"[17, 18, 17, 9, 20, 16, 9, 8, 14, 18, 2, 9, 12, 8, 6, 10, 5, 12, 13, 15, 10, 15, 1, 5, 18, 6, 10, 2, 15, 3, 1, 14, 15, 2, 14, 13, 1, 14, 5, 13, 11, 7, 6, 6, 13, 18, 7, 20, 16, 3, 11, 2, 19, 3]"
12,-56926.0,-12398.0,-26067.939999999944,-25414.0,4684.21,90277,11.465795516967773,"[17, 18, 17, 9, 20, 16, 9, 8, 14, 18, 2, 9, 12, 8, 6, 10, 5, 12, 13, 15, 10, 15, 1, 5, 18, 6, 10, 2, 15, 3, 1, 14, 15, 2, 14, 13, 1, 14, 5, 13, 11, 7, 6, 6, 13, 18, 7, 20, 16, 3, 11, 2, 19, 3]"
